lang,field,filter,filter_value,mean,pstdev,number of packages
pl_PL,description,type,desktop,0,0.0,1059
pl_PL,package stats,type,desktop,0,0.0,1059
ps,name,,,1.68,12.84,1490
ps,summary,,,1.48,12.06,1490
ps,description,,,0,0.0,1490
ps,package stats,,,0,0.0,1490
ps,name,type,desktop,1.98,13.94,1059
ps,summary,type,desktop,2.08,14.26,1059
ps,description,type,desktop,0,0.0,1059
ps,package stats,type,desktop,0,0.0,1059
pt,name,,,9.06,28.7,1490
pt,summary,,,21.54,41.11,1490
pt,description,,,6.91,25.37,1490
pt,package stats,,,6.51,24.67,1490
pt,name,type,desktop,11.43,31.81,1059
pt,summary,type,desktop,29.18,45.46,1059
pt,description,type,desktop,9.73,29.63,1059
pt,package stats,type,desktop,8.97,28.58,1059
pt_BR,name,,,9.8,29.73,1490
pt_BR,summary,,,24.63,43.09,1490
pt_BR,description,,,8.79,28.32,1490
pt_BR,package stats,,,9.66,29.55,1490
pt_BR,name,type,desktop,11.9,32.38,1059
pt_BR,summary,type,desktop,32.29,46.76,1059
pt_BR,description,type,desktop,12.18,32.71,1059
pt_BR,package stats,type,desktop,13.31,33.97,1059
pt_br,name,,,0,0.0,1490
pt_br,summary,,,0.07,2.59,1490
pt_br,description,,,0,0.0,1490
pt_br,package stats,,,0,0.0,1490
pt_br,name,type,desktop,0,0.0,1059
pt_br,summary,type,desktop,0.09,3.07,1059
pt_br,description,type,desktop,0,0.0,1059
pt_br,package stats,type,desktop,0,0.0,1059
pt_PT,name,,,0.13,3.66,1490
pt_PT,summary,,,0.47,6.84,1490
pt_PT,description,,,0.07,2.59,1490
pt_PT,package stats,,,0.27,5.17,1490
pt_PT,name,type,desktop,0.19,4.34,1059
pt_PT,summary,type,desktop,0.66,8.1,1059
pt_PT,description,type,desktop,0.09,3.07,1059
pt_PT,package stats,type,desktop,0.38,6.13,1059
ro,name,,,7.32,26.04,1490
ro,summary,,,15.03,35.74,1490
ro,description,,,1.01,9.98,1490
ro,package stats,,,2.21,14.72,1490
ro,name,type,desktop,9.25,28.98,1059
ro,summary,type,desktop,21.06,40.77,1059
ro,description,type,desktop,1.42,11.82,1059
ro,package stats,type,desktop,3.12,17.38,1059
ro_RO,name,,,0,0.0,1490
ro_RO,summary,,,0.07,2.59,1490
ro_RO,description,,,0,0.0,1490
ro_RO,package stats,,,0,0.0,1490
ro_RO,name,type,desktop,0,0.0,1059
ro_RO,summary,type,desktop,0.09,3.07,1059
ro_RO,description,type,desktop,0,0.0,1059
ro_RO,package stats,type,desktop,0,0.0,1059
ru,name,,,11.61,32.04,1490
ru,summary,,,26.04,43.89,1490
ru,description,,,4.77,21.3,1490
ru,package stats,,,7.65,26.58,1490
ru,name,type,desktop,15.01,35.72,1059
ru,summary,type,desktop,35.6,47.88,1059
ru,description,type,desktop,6.7,25.01,1059
ru,package stats,type,desktop,10.48,30.63,1059
ru_RU,name,,,0.07,2.59,1490
ru_RU,summary,,,0.13,3.66,1490
ru_RU,description,,,0,0.0,1490
ru_RU,package stats,,,0.2,4.48,1490
ru_RU,name,type,desktop,0.09,3.07,1059
ru_RU,summary,type,desktop,0.19,4.34,1059
ru_RU,description,type,desktop,0,0.0,1059
ru_RU,package stats,type,desktop,0.28,5.31,1059
rue,name,,,0,0.0,1490
rue,summary,,,0.07,2.59,1490
rue,description,,,0,0.0,1490
rue,package stats,,,0,0.0,1490
rue,name,type,desktop,0,0.0,1059
rue,summary,type,desktop,0.09,3.07,1059
rue,description,type,desktop,0,0.0,1059
rue,package stats,type,desktop,0,0.0,1059
rw,name,,,0.2,4.48,1490
rw,summary,,,0,0.0,1490
rw,description,,,0,0.0,1490
rw,package stats,,,0,0.0,1490
rw,name,type,desktop,0.28,5.31,1059
rw,summary,type,desktop,0,0.0,1059
rw,description,type,desktop,0,0.0,1059
rw,package stats,type,desktop,0,0.0,1059
sat,name,,,0.07,2.59,1490
sat,summary,,,0.07,2.59,1490
sat,description,,,0,0.0,1490
sat,package stats,,,0,0.0,1490
sat,name,type,desktop,0.09,3.07,1059
sat,summary,type,desktop,0.09,3.07,1059
sat,description,type,desktop,0,0.0,1059
sat,package stats,type,desktop,0,0.0,1059
sc,name,,,0,0.0,1490
sc,summary,,,0.07,2.59,1490
sc,description,,,0,0.0,1490
sc,package stats,,,0,0.0,1490
sc,name,type,desktop,0,0.0,1059
sc,summary,type,desktop,0.09,3.07,1059
sc,description,type,desktop,0,0.0,1059
sc,package stats,type,desktop,0,0.0,1059
sco,name,,,0,0.0,1490
sco,summary,,,0.07,2.59,1490
sco,description,,,0,0.0,1490
sco,package stats,,,0,0.0,1490
sco,name,type,desktop,0,0.0,1059
sco,summary,type,desktop,0.09,3.07,1059
sco,description,type,desktop,0,0.0,1059
sco,package stats,type,desktop,0,0.0,1059
sd,name,,,0.07,2.59,1490
sd,summary,,,0.07,2.59,1490
sd,description,,,0,0.0,1490
sd,package stats,,,0,0.0,1490
sd,name,type,desktop,0.09,3.07,1059
sd,summary,type,desktop,0.09,3.07,1059
sd,description,type,desktop,0,0.0,1059
sd,package stats,type,desktop,0,0.0,1059
se,name,,,0.13,3.66,1490
se,summary,,,0.6,7.75,1490
se,description,,,0,0.0,1490
se,package stats,,,0,0.0,1490
se,name,type,desktop,0.19,4.34,1059
se,summary,type,desktop,0.85,9.18,1059
se,description,type,desktop,0,0.0,1059
se,package stats,type,desktop,0,0.0,1059
sh,name,,,0,0.0,1490
sh,summary,,,0.07,2.59,1490
sh,description,,,0,0.0,1490
sh,package stats,,,0,0.0,1490
sh,name,type,desktop,0,0.0,1059
sh,summary,type,desktop,0.09,3.07,1059
sh,description,type,desktop,0,0.0,1059
sh,package stats,type,desktop,0,0.0,1059
si,name,,,2.28,14.93,1490
si,summary,,,2.35,15.15,1490
si,description,,,0,0.0,1490
si,package stats,,,0.2,4.48,1490
si,name,type,desktop,3.02,17.12,1059
si,summary,type,desktop,3.31,17.88,1059
si,description,type,desktop,0,0.0,1059
si,package stats,type,desktop,0.19,4.34,1059
sk,name,,,8.79,28.32,1490
sk,summary,,,18.79,39.06,1490
sk,description,,,6.85,25.25,1490
sk,package stats,,,4.03,19.66,1490
sk,name,type,desktop,11.05,31.35,1059
sk,summary,type,desktop,25.4,43.53,1059
sk,description,type,desktop,9.63,29.5,1059
sk,package stats,type,desktop,5.67,23.12,1059
sl,name,,,8.12,27.32,1490
sl,summary,,,17.79,38.24,1490
sl,description,,,5.84,23.45,1490
sl,package stats,,,3.62,18.69,1490
sl,name,type,desktop,9.92,29.89,1059
sl,summary,type,desktop,23.61,42.47,1059
sl,description,type,desktop,8.22,27.46,1059
sl,package stats,type,desktop,4.82,21.41,1059
sl_SI,name,,,0.07,2.59,1490
sl_SI,summary,,,0,0.0,1490
sl_SI,description,,,0,0.0,1490
sl_SI,package stats,,,0,0.0,1490
sl_SI,name,type,desktop,0.09,3.07,1059
sl_SI,summary,type,desktop,0,0.0,1059
sl_SI,description,type,desktop,0,0.0,1059
sl_SI,package stats,type,desktop,0,0.0,1059
so,name,,,0.07,2.59,1490
so,summary,,,0.07,2.59,1490
so,description,,,0,0.0,1490
so,package stats,,,0,0.0,1490
so,name,type,desktop,0.09,3.07,1059
so,summary,type,desktop,0.09,3.07,1059
so,description,type,desktop,0,0.0,1059
so,package stats,type,desktop,0,0.0,1059
son,name,,,0,0.0,1490
son,summary,,,0.13,3.66,1490
son,description,,,0,0.0,1490
son,package stats,,,0,0.0,1490
son,name,type,desktop,0,0.0,1059
son,summary,type,desktop,0.19,4.34,1059
son,description,type,desktop,0,0.0,1059
son,package stats,type,desktop,0,0.0,1059
sq,name,,,2.89,16.74,1490
sq,summary,,,4.09,19.82,1490
sq,description,,,0.07,2.59,1490
sq,package stats,,,0.13,3.66,1490
sq,name,type,desktop,3.68,18.83,1059
sq,summary,type,desktop,5.76,23.3,1059
sq,description,type,desktop,0.09,3.07,1059
sq,package stats,type,desktop,0.19,4.34,1059
sr,name,,,15.1,35.81,1490
sr,summary,,,16.38,37.01,1490
sr,description,,,5.37,22.54,1490
sr,package stats,,,4.09,19.82,1490
sr,name,type,desktop,19.07,39.29,1059
sr,summary,type,desktop,20.87,40.64,1059
sr,description,type,desktop,7.55,26.43,1059
sr,package stats,type,desktop,5.19,22.19,1059
sr@ije,name,,,0.27,5.17,1490
sr@ije,summary,,,0.2,4.48,1490
sr@ije,description,,,0,0.0,1490
sr@ije,package stats,,,0,0.0,1490
sr@ije,name,type,desktop,0.38,6.13,1059
sr@ije,summary,type,desktop,0.28,5.31,1059
sr@ije,description,type,desktop,0,0.0,1059
sr@ije,package stats,type,desktop,0,0.0,1059
sr@Ijekavian,name,,,0.07,2.59,1490
sr@Ijekavian,summary,,,0,0.0,1490
sr@Ijekavian,description,,,0,0.0,1490
sr@Ijekavian,package stats,,,0,0.0,1490
sr@Ijekavian,name,type,desktop,0.09,3.07,1059
sr@Ijekavian,summary,type,desktop,0,0.0,1059
sr@Ijekavian,description,type,desktop,0,0.0,1059
sr@Ijekavian,package stats,type,desktop,0,0.0,1059
sr@ijekavian,name,,,2.95,16.93,1490
sr@ijekavian,summary,,,2.15,14.5,1490
sr@ijekavian,description,,,0,0.0,1490
sr@ijekavian,package stats,,,0.4,6.33,1490
sr@ijekavian,name,type,desktop,4.15,19.96,1059
sr@ijekavian,summary,type,desktop,3.02,17.12,1059
sr@ijekavian,description,type,desktop,0,0.0,1059
sr@ijekavian,package stats,type,desktop,0.57,7.51,1059
sr@ijekavianlatin,name,,,1.68,12.84,1490
sr@ijekavianlatin,summary,,,2.15,14.5,1490
sr@ijekavianlatin,description,,,0,0.0,1490
sr@ijekavianlatin,package stats,,,0.4,6.33,1490
sr@ijekavianlatin,name,type,desktop,2.36,15.18,1059
sr@ijekavianlatin,summary,type,desktop,3.02,17.12,1059
sr@ijekavianlatin,description,type,desktop,0,0.0,1059
sr@ijekavianlatin,package stats,type,desktop,0.57,7.51,1059
sr@latin,name,,,10.4,30.53,1490
sr@latin,summary,,,13.09,33.73,1490
sr@latin,description,,,4.36,20.43,1490
sr@latin,package stats,,,2.75,16.36,1490
sr@latin,name,type,desktop,12.56,33.14,1059
sr@latin,summary,type,desktop,16.24,36.88,1059
sr@latin,description,type,desktop,6.14,24.0,1059
sr@latin,package stats,type,desktop,3.59,18.6,1059
sr@Latn,name,,,0.47,6.84,1490
sr@Latn,summary,,,0.54,7.31,1490
sr@Latn,description,,,0,0.0,1490
sr@Latn,package stats,,,0.07,2.59,1490
sr@Latn,name,type,desktop,0.66,8.1,1059
sr@Latn,summary,type,desktop,0.76,8.66,1059
sr@Latn,description,type,desktop,0,0.0,1059
sr@Latn,package stats,type,desktop,0.09,3.07,1059
sr_ijekavian,name,,,0.6,7.75,1490
sr_ijekavian,summary,,,0.47,6.84,1490
sr_ijekavian,description,,,0.6,7.75,1490
sr_ijekavian,package stats,,,0,0.0,1490
sr_ijekavian,name,type,desktop,0.85,9.18,1059
sr_ijekavian,summary,type,desktop,0.66,8.1,1059
sr_ijekavian,description,type,desktop,0.85,9.18,1059
sr_ijekavian,package stats,type,desktop,0,0.0,1059
sr_ijekavianlatin,name,,,0.34,5.78,1490
sr_ijekavianlatin,summary,,,0.47,6.84,1490
sr_ijekavianlatin,description,,,0.6,7.75,1490
sr_ijekavianlatin,package stats,,,0,0.0,1490
sr_ijekavianlatin,name,type,desktop,0.47,6.86,1059
sr_ijekavianlatin,summary,type,desktop,0.66,8.1,1059
sr_ijekavianlatin,description,type,desktop,0.85,9.18,1059
sr_ijekavianlatin,package stats,type,desktop,0,0.0,1059
sr_Latn,name,,,0.34,5.78,1490
sr_Latn,summary,,,0.81,8.94,1490
sr_Latn,description,,,0.6,7.75,1490
sr_Latn,package stats,,,0,0.0,1490
sr_Latn,name,type,desktop,0.47,6.86,1059
sr_Latn,summary,type,desktop,1.13,10.58,1059
sr_Latn,description,type,desktop,0.85,9.18,1059
sr_Latn,package stats,type,desktop,0,0.0,1059
sr_ME,name,,,0.07,2.59,1490
sr_ME,summary,,,0.07,2.59,1490
sr_ME,description,,,0,0.0,1490
sr_ME,package stats,,,0,0.0,1490
sr_ME,name,type,desktop,0.09,3.07,1059
sr_ME,summary,type,desktop,0.09,3.07,1059
sr_ME,description,type,desktop,0,0.0,1059
sr_ME,package stats,type,desktop,0,0.0,1059
ss,name,,,0,0.0,1490
ss,summary,,,0.34,5.78,1490
ss,description,,,0,0.0,1490
ss,package stats,,,0,0.0,1490
ss,name,type,desktop,0,0.0,1059
ss,summary,type,desktop,0.47,6.86,1059
ss,description,type,desktop,0,0.0,1059
ss,package stats,type,desktop,0,0.0,1059
st,name,,,0,0.0,1490
st,summary,,,0.34,5.78,1490
st,description,,,0,0.0,1490
st,package stats,,,0,0.0,1490
st,name,type,desktop,0,0.0,1059
st,summary,type,desktop,0.47,6.86,1059
st,description,type,desktop,0,0.0,1059
st,package stats,type,desktop,0,0.0,1059
sv,name,,,11.14,31.46,1490
sv,summary,,,23.83,42.6,1490
sv,description,,,7.32,26.04,1490
sv,package stats,,,6.38,24.43,1490
sv,name,type,desktop,13.98,34.67,1059
sv,summary,type,desktop,31.73,46.54,1059
sv,description,type,desktop,10.29,30.39,1059
sv,package stats,type,desktop,8.69,28.17,1059
sv_SE,name,,,0,0.0,1490
sv_SE,summary,,,0.07,2.59,1490
sv_SE,description,,,0,0.0,1490
sv_SE,package stats,,,0,0.0,1490
sv_SE,name,type,desktop,0,0.0,1059
sv_SE,summary,type,desktop,0.09,3.07,1059
sv_SE,description,type,desktop,0,0.0,1059
sv_SE,package stats,type,desktop,0,0.0,1059
sv_SE.ISO8859_15,name,,,0,0.0,1490
sv_SE.ISO8859_15,summary,,,0.07,2.59,1490
sv_SE.ISO8859_15,description,,,0,0.0,1490
sv_SE.ISO8859_15,package stats,,,0,0.0,1490
sv_SE.ISO8859_15,name,type,desktop,0,0.0,1059
sv_SE.ISO8859_15,summary,type,desktop,0.09,3.07,1059
sv_SE.ISO8859_15,description,type,desktop,0,0.0,1059
sv_SE.ISO8859_15,package stats,type,desktop,0,0.0,1059
sw,name,,,0.07,2.59,1490
sw,summary,,,0.2,4.48,1490
sw,description,,,0,0.0,1490
sw,package stats,,,0,0.0,1490
sw,name,type,desktop,0.09,3.07,1059
sw,summary,type,desktop,0.28,5.31,1059
sw,description,type,desktop,0,0.0,1059
sw,package stats,type,desktop,0,0.0,1059
ta,name,,,7.99,27.11,1490
ta,summary,,,8.46,27.82,1490
ta,description,,,1.74,13.09,1490
ta,package stats,,,0.81,8.94,1490
ta,name,type,desktop,9.92,29.89,1059
ta,summary,type,desktop,10.95,31.23,1059
ta,description,type,desktop,2.46,15.48,1059
ta,package stats,type,desktop,1.13,10.58,1059
ta_IN,name,,,0.07,2.59,1490
ta_IN,summary,,,0.07,2.59,1490
ta_IN,description,,,0,0.0,1490
ta_IN,package stats,,,0.07,2.59,1490
ta_IN,name,type,desktop,0.09,3.07,1059
ta_IN,summary,type,desktop,0.09,3.07,1059
ta_IN,description,type,desktop,0,0.0,1059
ta_IN,package stats,type,desktop,0.09,3.07,1059
ta_LK,name,,,0.13,3.66,1490
ta_LK,summary,,,0.13,3.66,1490
ta_LK,description,,,0,0.0,1490
ta_LK,package stats,,,0,0.0,1490
ta_LK,name,type,desktop,0.19,4.34,1059
ta_LK,summary,type,desktop,0.19,4.34,1059
ta_LK,description,type,desktop,0,0.0,1059
ta_LK,package stats,type,desktop,0,0.0,1059
te,name,,,8.93,28.51,1490
te,summary,,,9.33,29.08,1490
te,description,,,2.01,14.05,1490
te,package stats,,,0.94,9.65,1490
te,name,type,desktop,11.43,31.81,1059
te,summary,type,desktop,12.18,32.71,1059
te,description,type,desktop,2.83,16.59,1059
te,package stats,type,desktop,1.32,11.42,1059
te_IN,name,,,0.07,2.59,1490
te_IN,summary,,,0.07,2.59,1490
te_IN,description,,,0,0.0,1490
te_IN,package stats,,,0,0.0,1490
te_IN,name,type,desktop,0.09,3.07,1059
te_IN,summary,type,desktop,0.09,3.07,1059
te_IN,description,type,desktop,0,0.0,1059
te_IN,package stats,type,desktop,0,0.0,1059
tg,name,,,3.02,17.11,1490
tg,summary,,,3.09,17.3,1490
tg,description,,,1.21,10.92,1490
tg,package stats,,,0.34,5.78,1490
tg,name,type,desktop,3.59,18.6,1059
tg,summary,type,desktop,4.34,20.38,1059
tg,description,type,desktop,1.7,12.93,1059
tg,package stats,type,desktop,0.47,6.86,1059
th,name,,,6.11,23.95,1490
th,summary,,,9.4,29.18,1490
th,description,,,1.14,10.62,1490
th,package stats,,,0.47,6.84,1490
th,name,type,desktop,7.93,27.02,1059
th,summary,type,desktop,13.22,33.87,1059
th,description,type,desktop,1.61,12.57,1059
th,package stats,type,desktop,0.66,8.1,1059
tk,name,,,0.27,5.17,1490
tk,summary,,,0.34,5.78,1490
tk,description,,,0,0.0,1490
tk,package stats,,,0,0.0,1490
tk,name,type,desktop,0.38,6.13,1059
tk,summary,type,desktop,0.47,6.86,1059
tk,description,type,desktop,0,0.0,1059
tk,package stats,type,desktop,0,0.0,1059
tn,name,,,0,0.0,1490
tn,summary,,,0.07,2.59,1490
tn,description,,,0,0.0,1490
tn,package stats,,,0,0.0,1490
tn,name,type,desktop,0,0.0,1059
tn,summary,type,desktop,0.09,3.07,1059
tn,description,type,desktop,0,0.0,1059
tn,package stats,type,desktop,0,0.0,1059
tr,name,,,8.32,27.62,1490
tr,summary,,,20.07,40.05,1490
tr,description,,,4.03,19.66,1490
tr,package stats,,,3.36,18.01,1490
tr,name,type,desktop,10.67,30.87,1059
tr,summary,type,desktop,27.57,44.69,1059
tr,description,type,desktop,5.67,23.12,1059
tr,package stats,type,desktop,4.72,21.21,1059
tr_TR,name,,,0.07,2.59,1490
tr_TR,summary,,,0.07,2.59,1490
tr_TR,description,,,0,0.0,1490
tr_TR,package stats,,,0,0.0,1490
tr_TR,name,type,desktop,0.09,3.07,1059
tr_TR,summary,type,desktop,0.09,3.07,1059
tr_TR,description,type,desktop,0,0.0,1059
tr_TR,package stats,type,desktop,0,0.0,1059
ts,name,,,0.07,2.59,1490
ts,summary,,,0.34,5.78,1490
ts,description,,,0,0.0,1490
ts,package stats,,,0,0.0,1490
ts,name,type,desktop,0.09,3.07,1059
ts,summary,type,desktop,0.47,6.86,1059
ts,description,type,desktop,0,0.0,1059
ts,package stats,type,desktop,0,0.0,1059
tt,name,,,0.07,2.59,1490
tt,summary,,,0,0.0,1490
tt,description,,,0,0.0,1490
tt,package stats,,,0,0.0,1490
tt,name,type,desktop,0.09,3.07,1059
tt,summary,type,desktop,0,0.0,1059
tt,description,type,desktop,0,0.0,1059
tt,package stats,type,desktop,0,0.0,1059
tt_RU,name,,,0.07,2.59,1490
tt_RU,summary,,,0.2,4.48,1490
tt_RU,description,,,0,0.0,1490
tt_RU,package stats,,,0.07,2.59,1490
tt_RU,name,type,desktop,0.09,3.07,1059
tt_RU,summary,type,desktop,0.28,5.31,1059
tt_RU,description,type,desktop,0,0.0,1059
tt_RU,package stats,type,desktop,0.09,3.07,1059
twi,name,,,0,0.0,1490
twi,summary,,,0.07,2.59,1490
twi,description,,,0,0.0,1490
twi,package stats,,,0,0.0,1490
twi,name,type,desktop,0,0.0,1059
twi,summary,type,desktop,0.09,3.07,1059
twi,description,type,desktop,0,0.0,1059
twi,package stats,type,desktop,0,0.0,1059
ua,name,,,0,0.0,1490
ua,summary,,,0.07,2.59,1490
ua,description,,,0,0.0,1490
ua,package stats,,,0.07,2.59,1490
ua,name,type,desktop,0,0.0,1059
ua,summary,type,desktop,0.09,3.07,1059
ua,description,type,desktop,0,0.0,1059
ua,package stats,type,desktop,0.09,3.07,1059
ug,name,,,5.17,22.14,1490
ug,summary,,,9.66,29.55,1490
ug,description,,,0,0.0,1490
ug,package stats,,,0.74,8.56,1490
ug,name,type,desktop,6.61,24.85,1059
ug,summary,type,desktop,13.6,34.28,1059
ug,description,type,desktop,0,0.0,1059
ug,package stats,type,desktop,1.04,10.14,1059
uk,name,,,9.73,29.64,1490
uk,summary,,,21.28,40.93,1490
uk,description,,,6.85,25.25,1490
uk,package stats,,,7.65,26.58,1490
uk,name,type,desktop,12.65,33.25,1059
uk,summary,type,desktop,29.18,45.46,1059
uk,description,type,desktop,9.63,29.5,1059
uk,package stats,type,desktop,10.48,30.63,1059
ur,name,,,1.34,11.51,1490
ur,summary,,,1.81,13.34,1490
ur,description,,,0.07,2.59,1490
ur,package stats,,,0,0.0,1490
ur,name,type,desktop,1.89,13.61,1059
ur,summary,type,desktop,2.55,15.76,1059
ur,description,type,desktop,0.09,3.07,1059
ur,package stats,type,desktop,0,0.0,1059
ur_PK,name,,,0.6,7.75,1490
ur_PK,summary,,,0.74,8.56,1490
ur_PK,description,,,0,0.0,1490
ur_PK,package stats,,,0.07,2.59,1490
ur_PK,name,type,desktop,0.85,9.18,1059
ur_PK,summary,type,desktop,1.04,10.14,1059
ur_PK,description,type,desktop,0,0.0,1059
ur_PK,package stats,type,desktop,0.09,3.07,1059
uz,name,,,0.47,6.84,1490
uz,summary,,,0.94,9.65,1490
uz,description,,,0,0.0,1490
uz,package stats,,,0,0.0,1490
uz,name,type,desktop,0.66,8.1,1059
uz,summary,type,desktop,1.32,11.42,1059
uz,description,type,desktop,0,0.0,1059
uz,package stats,type,desktop,0,0.0,1059
uz@cyrillic,name,,,0.54,7.31,1490
uz@cyrillic,summary,,,0.67,8.16,1490
uz@cyrillic,description,,,0.07,2.59,1490
uz@cyrillic,package stats,,,0,0.0,1490
uz@cyrillic,name,type,desktop,0.76,8.66,1059
uz@cyrillic,summary,type,desktop,0.94,9.67,1059
uz@cyrillic,description,type,desktop,0.09,3.07,1059
uz@cyrillic,package stats,type,desktop,0,0.0,1059
uz_latn,name,,,0,0.0,1490
uz_latn,summary,,,0.07,2.59,1490
uz_latn,description,,,0.07,2.59,1490
uz_latn,package stats,,,0,0.0,1490
uz_latn,name,type,desktop,0,0.0,1059
uz_latn,summary,type,desktop,0.09,3.07,1059
uz_latn,description,type,desktop,0.09,3.07,1059
uz_latn,package stats,type,desktop,0,0.0,1059
ve,name,,,0,0.0,1490
ve,summary,,,0.34,5.78,1490
ve,description,,,0,0.0,1490
ve,package stats,,,0,0.0,1490
ve,name,type,desktop,0,0.0,1059
ve,summary,type,desktop,0.47,6.86,1059
ve,description,type,desktop,0,0.0,1059
ve,package stats,type,desktop,0,0.0,1059
ven,name,,,0.07,2.59,1490
ven,summary,,,0.07,2.59,1490
ven,description,,,0,0.0,1490
ven,package stats,,,0,0.0,1490
ven,name,type,desktop,0.09,3.07,1059
ven,summary,type,desktop,0.09,3.07,1059
ven,description,type,desktop,0,0.0,1059
ven,package stats,type,desktop,0,0.0,1059
vi,name,,,6.17,24.07,1490
vi,summary,,,9.87,29.82,1490
vi,description,,,0.2,4.48,1490
vi,package stats,,,0.74,8.56,1490
vi,name,type,desktop,8.03,27.17,1059
vi,summary,type,desktop,13.88,34.57,1059
vi,description,type,desktop,0.28,5.31,1059
vi,package stats,type,desktop,0.66,8.1,1059
vls,name,,,0,0.0,1490
vls,summary,,,0.07,2.59,1490
vls,description,,,0,0.0,1490
vls,package stats,,,0,0.0,1490
vls,name,type,desktop,0,0.0,1059
vls,summary,type,desktop,0.09,3.07,1059
vls,description,type,desktop,0,0.0,1059
vls,package stats,type,desktop,0,0.0,1059
wa,name,,,1.48,12.06,1490
wa,summary,,,1.81,13.34,1490
wa,description,,,0,0.0,1490
wa,package stats,,,0,0.0,1490
wa,name,type,desktop,1.89,13.61,1059
wa,summary,type,desktop,2.55,15.76,1059
wa,description,type,desktop,0,0.0,1059
wa,package stats,type,desktop,0,0.0,1059
wo,name,,,0,0.0,1490
wo,summary,,,0.07,2.59,1490
wo,description,,,0,0.0,1490
wo,package stats,,,0,0.0,1490
wo,name,type,desktop,0,0.0,1059
wo,summary,type,desktop,0.09,3.07,1059
wo,description,type,desktop,0,0.0,1059
wo,package stats,type,desktop,0,0.0,1059
xh,name,,,2.35,15.15,1490
xh,summary,,,1.88,13.58,1490
xh,description,,,0,0.0,1490
xh,package stats,,,0.07,2.59,1490
xh,name,type,desktop,3.31,17.88,1059
xh,summary,type,desktop,2.64,16.04,1059
xh,description,type,desktop,0,0.0,1059
xh,package stats,type,desktop,0.09,3.07,1059
yi,name,,,0.07,2.59,1490
yi,summary,,,0,0.0,1490
yi,description,,,0,0.0,1490
yi,package stats,,,0,0.0,1490
yi,name,type,desktop,0.09,3.07,1059
yi,summary,type,desktop,0,0.0,1059
yi,description,type,desktop,0,0.0,1059
yi,package stats,type,desktop,0,0.0,1059
yo,name,,,0.07,2.59,1490
yo,summary,,,0.07,2.59,1490
yo,description,,,0,0.0,1490
yo,package stats,,,0,0.0,1490
yo,name,type,desktop,0.09,3.07,1059
yo,summary,type,desktop,0.09,3.07,1059
yo,description,type,desktop,0,0.0,1059
yo,package stats,type,desktop,0,0.0,1059
zam,name,,,0,0.0,1490
zam,summary,,,0.07,2.59,1490
zam,description,,,0,0.0,1490
zam,package stats,,,0,0.0,1490
zam,name,type,desktop,0,0.0,1059
zam,summary,type,desktop,0.09,3.07,1059
zam,description,type,desktop,0,0.0,1059
zam,package stats,type,desktop,0,0.0,1059
zh,name,,,0.13,3.66,1490
zh,summary,,,0.13,3.66,1490
zh,description,,,0,0.0,1490
zh,package stats,,,0.07,2.59,1490
zh,name,type,desktop,0.19,4.34,1059
zh,summary,type,desktop,0.19,4.34,1059
zh,description,type,desktop,0,0.0,1059
zh,package stats,type,desktop,0.09,3.07,1059
zh_CN,name,,,10.81,31.04,1490
zh_CN,summary,,,20.54,40.4,1490
zh_CN,description,,,4.43,20.58,1490
zh_CN,package stats,,,5.17,22.14,1490
zh_CN,name,type,desktop,13.79,34.48,1059
zh_CN,summary,type,desktop,27.95,44.88,1059
zh_CN,description,type,desktop,6.23,24.17,1059
zh_CN,package stats,type,desktop,6.33,24.34,1059
zh_CN.GB2312,name,,,0.13,3.66,1490
zh_CN.GB2312,summary,,,0.07,2.59,1490
zh_CN.GB2312,description,,,0,0.0,1490
zh_CN.GB2312,package stats,,,0,0.0,1490
zh_CN.GB2312,name,type,desktop,0.19,4.34,1059
zh_CN.GB2312,summary,type,desktop,0.09,3.07,1059
zh_CN.GB2312,description,type,desktop,0,0.0,1059
zh_CN.GB2312,package stats,type,desktop,0,0.0,1059
zh_HK,name,,,5.23,22.27,1490
zh_HK,summary,,,8.19,27.42,1490
zh_HK,description,,,3.56,18.52,1490
zh_HK,package stats,,,1.34,11.51,1490
zh_HK,name,type,desktop,6.52,24.68,1059
zh_HK,summary,type,desktop,10.67,30.87,1059
zh_HK,description,type,desktop,4.82,21.41,1059
zh_HK,package stats,type,desktop,1.23,11.01,1059
zh_TW,name,,,12.01,32.51,1490
zh_TW,summary,,,20.27,40.2,1490
zh_TW,description,,,5.97,23.7,1490
zh_TW,package stats,,,5.17,22.14,1490
zh_TW,name,type,desktop,16.05,36.71,1059
zh_TW,summary,type,desktop,27.67,44.74,1059
zh_TW,description,type,desktop,8.22,27.46,1059
zh_TW,package stats,type,desktop,6.61,24.85,1059
zu,name,,,1.14,10.62,1490
zu,summary,,,0.87,9.3,1490
zu,description,,,0,0.0,1490
zu,package stats,,,0,0.0,1490
zu,name,type,desktop,1.13,10.58,1059
zu,summary,type,desktop,1.23,11.01,1059
zu,description,type,desktop,0,0.0,1059
zu,package stats,type,desktop,0,0.0,1059
