lang,field,filter,filter_value,mean,pstdev,number of packages
nqo,description,,,0,0.0,1418
nqo,package stats,,,0,0.0,1418
nqo,name,type,desktop,0.12,3.46,835
nqo,summary,type,desktop,0.12,3.46,835
nqo,description,type,desktop,0,0.0,835
nqo,package stats,type,desktop,0,0.0,835
nr,name,,,0.07,2.65,1418
nr,summary,,,0.42,6.49,1418
nr,description,,,0,0.0,1418
nr,package stats,,,0,0.0,1418
nr,name,type,desktop,0.12,3.46,835
nr,summary,type,desktop,0.72,8.45,835
nr,description,type,desktop,0,0.0,835
nr,package stats,type,desktop,0,0.0,835
nso,name,,,0.49,7.01,1418
nso,summary,,,0.56,7.49,1418
nso,description,,,0,0.0,1418
nso,package stats,,,0,0.0,1418
nso,name,type,desktop,0.84,9.12,835
nso,summary,type,desktop,0.96,9.74,835
nso,description,type,desktop,0,0.0,835
nso,package stats,type,desktop,0,0.0,835
oc,name,,,6.35,24.38,1418
oc,summary,,,9.87,29.83,1418
oc,description,,,4.87,21.52,1418
oc,package stats,,,0.92,9.53,1418
oc,name,type,desktop,9.58,29.43,835
oc,summary,type,desktop,15.33,36.03,835
oc,description,type,desktop,8.26,27.53,835
oc,package stats,type,desktop,1.56,12.38,835
or,name,,,6.06,23.87,1418
or,summary,,,6.28,24.25,1418
or,description,,,1.27,11.19,1418
or,package stats,,,0.28,5.3,1418
or,name,type,desktop,8.62,28.07,835
or,summary,type,desktop,10.42,30.55,835
or,description,type,desktop,2.16,14.52,835
or,package stats,type,desktop,0.48,6.9,835
pa,name,,,13.75,34.44,1418
pa,summary,,,11.57,31.98,1418
pa,description,,,3.6,18.62,1418
pa,package stats,,,0.49,7.01,1418
pa,name,type,desktop,20.48,40.35,835
pa,summary,type,desktop,18.08,38.49,835
pa,description,type,desktop,6.11,23.95,835
pa,package stats,type,desktop,0.84,9.12,835
pa_IN,name,,,0,0.0,1418
pa_IN,summary,,,0.35,5.93,1418
pa_IN,description,,,0,0.0,1418
pa_IN,package stats,,,0.07,2.65,1418
pa_IN,name,type,desktop,0,0.0,835
pa_IN,summary,type,desktop,0.6,7.72,835
pa_IN,description,type,desktop,0,0.0,835
pa_IN,package stats,type,desktop,0.12,3.46,835
pl,name,,,14.39,35.1,1418
pl,summary,,,30.89,46.2,1418
pl,description,,,17.49,37.99,1418
pl,package stats,,,11.0,31.29,1418
pl,name,type,desktop,18.32,38.69,835
pl,summary,type,desktop,45.51,49.8,835
pl,description,type,desktop,29.7,45.69,835
pl,package stats,type,desktop,17.72,38.19,835
pl_PL,name,,,0,0.0,1418
pl_PL,summary,,,0.28,5.3,1418
pl_PL,description,,,0.14,3.75,1418
pl_PL,package stats,,,0.07,2.65,1418
pl_PL,name,type,desktop,0,0.0,835
pl_PL,summary,type,desktop,0.36,5.98,835
pl_PL,description,type,desktop,0.24,4.89,835
pl_PL,package stats,type,desktop,0.12,3.46,835
pms,name,,,0,0.0,1418
pms,summary,,,0.14,3.75,1418
pms,description,,,0,0.0,1418
pms,package stats,,,0,0.0,1418
pms,name,type,desktop,0,0.0,835
pms,summary,type,desktop,0.24,4.89,835
pms,description,type,desktop,0,0.0,835
pms,package stats,type,desktop,0,0.0,835
ps,name,,,1.97,13.91,1418
ps,summary,,,1.62,12.63,1418
ps,description,,,0,0.0,1418
ps,package stats,,,0,0.0,1418
ps,name,type,desktop,2.87,16.71,835
ps,summary,type,desktop,2.75,16.37,835
ps,description,type,desktop,0,0.0,835
ps,package stats,type,desktop,0,0.0,835
pt,name,,,11.35,31.73,1418
pt,summary,,,25.74,43.72,1418
pt,description,,,15.73,36.4,1418
pt,package stats,,,6.91,25.36,1418
pt,name,type,desktop,14.37,35.08,835
pt,summary,type,desktop,38.68,48.7,835
pt,description,type,desktop,26.71,44.24,835
pt,package stats,type,desktop,11.62,32.04,835
pt_BR,name,,,12.34,32.89,1418
pt_BR,summary,,,28.63,45.2,1418
pt_BR,description,,,16.93,37.5,1418
pt_BR,package stats,,,10.79,31.03,1418
pt_BR,name,type,desktop,15.45,36.14,835
pt_BR,summary,type,desktop,42.4,49.42,835
pt_BR,description,type,desktop,28.5,45.14,835
pt_BR,package stats,type,desktop,16.05,36.7,835
pt_br,name,,,0,0.0,1418
pt_br,summary,,,0.07,2.65,1418
pt_br,description,,,0.07,2.65,1418
pt_br,package stats,,,0,0.0,1418
pt_br,name,type,desktop,0,0.0,835
pt_br,summary,type,desktop,0.12,3.46,835
pt_br,description,type,desktop,0.12,3.46,835
pt_br,package stats,type,desktop,0,0.0,835
pt_PT,name,,,0.21,4.59,1418
pt_PT,summary,,,0.56,7.49,1418
pt_PT,description,,,0.14,3.75,1418
pt_PT,package stats,,,0.28,5.3,1418
pt_PT,name,type,desktop,0.36,5.98,835
pt_PT,summary,type,desktop,0.96,9.74,835
pt_PT,description,type,desktop,0.24,4.89,835
pt_PT,package stats,type,desktop,0.48,6.9,835
ro,name,,,9.38,29.15,1418
ro,summary,,,16.78,37.37,1418
ro,description,,,4.58,20.91,1418
ro,package stats,,,2.19,14.62,1418
ro,name,type,desktop,13.53,34.21,835
ro,summary,type,desktop,26.71,44.24,835
ro,description,type,desktop,7.78,26.79,835
ro,package stats,type,desktop,3.71,18.91,835
ro_RO,name,,,0,0.0,1418
ro_RO,summary,,,0.14,3.75,1418
ro_RO,description,,,0,0.0,1418
ro_RO,package stats,,,0.14,3.75,1418
ro_RO,name,type,desktop,0,0.0,835
ro_RO,summary,type,desktop,0.24,4.89,835
ro_RO,description,type,desktop,0,0.0,835
ro_RO,package stats,type,desktop,0.24,4.89,835
ru,name,,,13.82,34.51,1418
ru,summary,,,28.84,45.3,1418
ru,description,,,12.13,32.65,1418
ru,package stats,,,7.9,26.97,1418
ru,name,type,desktop,19.04,39.26,835
ru,summary,type,desktop,44.19,49.66,835
ru,description,type,desktop,20.6,40.44,835
ru,package stats,type,desktop,12.57,33.16,835
ru_RU,name,,,0.07,2.65,1418
ru_RU,summary,,,0.14,3.75,1418
ru_RU,description,,,0.07,2.65,1418
ru_RU,package stats,,,0.21,4.59,1418
ru_RU,name,type,desktop,0.12,3.46,835
ru_RU,summary,type,desktop,0.12,3.46,835
ru_RU,description,type,desktop,0.12,3.46,835
ru_RU,package stats,type,desktop,0.36,5.98,835
rw,name,,,0.28,5.3,1418
rw,summary,,,0,0.0,1418
rw,description,,,0,0.0,1418
rw,package stats,,,0,0.0,1418
rw,name,type,desktop,0.48,6.9,835
rw,summary,type,desktop,0,0.0,835
rw,description,type,desktop,0,0.0,835
rw,package stats,type,desktop,0,0.0,835
sa,name,,,0.14,3.75,1418
sa,summary,,,0.14,3.75,1418
sa,description,,,0,0.0,1418
sa,package stats,,,0,0.0,1418
sa,name,type,desktop,0.24,4.89,835
sa,summary,type,desktop,0.24,4.89,835
sa,description,type,desktop,0,0.0,835
sa,package stats,type,desktop,0,0.0,835
sat,name,,,0.21,4.59,1418
sat,summary,,,0.21,4.59,1418
sat,description,,,0,0.0,1418
sat,package stats,,,0.07,2.65,1418
sat,name,type,desktop,0.36,5.98,835
sat,summary,type,desktop,0.36,5.98,835
sat,description,type,desktop,0,0.0,835
sat,package stats,type,desktop,0.12,3.46,835
sat@deva,name,,,0.07,2.65,1418
sat@deva,summary,,,0.07,2.65,1418
sat@deva,description,,,0,0.0,1418
sat@deva,package stats,,,0,0.0,1418
sat@deva,name,type,desktop,0.12,3.46,835
sat@deva,summary,type,desktop,0.12,3.46,835
sat@deva,description,type,desktop,0,0.0,835
sat@deva,package stats,type,desktop,0,0.0,835
sat@olchiki,name,,,0.07,2.65,1418
sat@olchiki,summary,,,0.07,2.65,1418
sat@olchiki,description,,,0,0.0,1418
sat@olchiki,package stats,,,0,0.0,1418
sat@olchiki,name,type,desktop,0.12,3.46,835
sat@olchiki,summary,type,desktop,0.12,3.46,835
sat@olchiki,description,type,desktop,0,0.0,835
sat@olchiki,package stats,type,desktop,0,0.0,835
sc,name,,,0.14,3.75,1418
sc,summary,,,0.28,5.3,1418
sc,description,,,0.14,3.75,1418
sc,package stats,,,0,0.0,1418
sc,name,type,desktop,0.24,4.89,835
sc,summary,type,desktop,0.48,6.9,835
sc,description,type,desktop,0.24,4.89,835
sc,package stats,type,desktop,0,0.0,835
sd,name,,,0.14,3.75,1418
sd,summary,,,0.14,3.75,1418
sd,description,,,0,0.0,1418
sd,package stats,,,0,0.0,1418
sd,name,type,desktop,0.24,4.89,835
sd,summary,type,desktop,0.24,4.89,835
sd,description,type,desktop,0,0.0,835
sd,package stats,type,desktop,0,0.0,835
sd@deva,name,,,0.07,2.65,1418
sd@deva,summary,,,0.07,2.65,1418
sd@deva,description,,,0,0.0,1418
sd@deva,package stats,,,0,0.0,1418
sd@deva,name,type,desktop,0.12,3.46,835
sd@deva,summary,type,desktop,0.12,3.46,835
sd@deva,description,type,desktop,0,0.0,835
sd@deva,package stats,type,desktop,0,0.0,835
se,name,,,0.49,7.01,1418
se,summary,,,0.49,7.01,1418
se,description,,,0,0.0,1418
se,package stats,,,0,0.0,1418
se,name,type,desktop,0.84,9.12,835
se,summary,type,desktop,0.84,9.12,835
se,description,type,desktop,0,0.0,835
se,package stats,type,desktop,0,0.0,835
sh,name,,,0,0.0,1418
sh,summary,,,0.07,2.65,1418
sh,description,,,0,0.0,1418
sh,package stats,,,0,0.0,1418
sh,name,type,desktop,0,0.0,835
sh,summary,type,desktop,0.12,3.46,835
sh,description,type,desktop,0,0.0,835
sh,package stats,type,desktop,0,0.0,835
si,name,,,3.1,17.34,1418
si,summary,,,2.82,16.56,1418
si,description,,,0,0.0,1418
si,package stats,,,0.21,4.59,1418
si,name,type,desktop,5.03,21.86,835
si,summary,type,desktop,4.67,21.1,835
si,description,type,desktop,0,0.0,835
si,package stats,type,desktop,0.24,4.89,835
sk,name,,,11.21,31.55,1418
sk,summary,,,22.78,41.94,1418
sk,description,,,13.89,34.59,1418
sk,package stats,,,6.28,24.25,1418
sk,name,type,desktop,14.49,35.2,835
sk,summary,type,desktop,33.89,47.33,835
sk,description,type,desktop,23.59,42.46,835
sk,package stats,type,desktop,9.1,28.76,835
sk_SK,name,,,0,0.0,1418
sk_SK,summary,,,0.07,2.65,1418
sk_SK,description,,,0.07,2.65,1418
sk_SK,package stats,,,0,0.0,1418
sk_SK,name,type,desktop,0,0.0,835
sk_SK,summary,type,desktop,0.12,3.46,835
sk_SK,description,type,desktop,0.12,3.46,835
sk_SK,package stats,type,desktop,0,0.0,835
sl,name,,,10.72,30.94,1418
sl,summary,,,21.09,40.79,1418
sl,description,,,11.14,31.47,1418
sl,package stats,,,4.3,20.29,1418
sl,name,type,desktop,14.37,35.08,835
sl,summary,type,desktop,32.22,46.73,835
sl,description,type,desktop,18.92,39.17,835
sl,package stats,type,desktop,5.75,23.28,835
sma,name,,,0,0.0,1418
sma,summary,,,0.07,2.65,1418
sma,description,,,0,0.0,1418
sma,package stats,,,0,0.0,1418
sma,name,type,desktop,0,0.0,835
sma,summary,type,desktop,0.12,3.46,835
sma,description,type,desktop,0,0.0,835
sma,package stats,type,desktop,0,0.0,835
so,name,,,0.07,2.65,1418
so,summary,,,0.14,3.75,1418
so,description,,,0,0.0,1418
so,package stats,,,0,0.0,1418
so,name,type,desktop,0.12,3.46,835
so,summary,type,desktop,0.12,3.46,835
so,description,type,desktop,0,0.0,835
so,package stats,type,desktop,0,0.0,835
son,name,,,0,0.0,1418
son,summary,,,0.07,2.65,1418
son,description,,,0,0.0,1418
son,package stats,,,0.14,3.75,1418
son,name,type,desktop,0,0.0,835
son,summary,type,desktop,0.12,3.46,835
son,description,type,desktop,0,0.0,835
son,package stats,type,desktop,0.24,4.89,835
sq,name,,,3.74,18.97,1418
sq,summary,,,5.15,22.1,1418
sq,description,,,0.49,7.01,1418
sq,package stats,,,0.42,6.49,1418
sq,name,type,desktop,5.87,23.5,835
sq,summary,type,desktop,8.62,28.07,835
sq,description,type,desktop,0.84,9.12,835
sq,package stats,type,desktop,0.72,8.45,835
sr,name,,,20.38,40.28,1418
sr,summary,,,21.58,41.14,1418
sr,description,,,12.62,33.21,1418
sr,package stats,,,7.69,26.64,1418
sr,name,type,desktop,28.62,45.2,835
sr,summary,type,desktop,31.14,46.31,835
sr,description,type,desktop,21.44,41.04,835
sr,package stats,type,desktop,10.9,31.16,835
sr@ije,name,,,0.21,4.59,1418
sr@ije,summary,,,0.07,2.65,1418
sr@ije,description,,,0,0.0,1418
sr@ije,package stats,,,0,0.0,1418
sr@ije,name,type,desktop,0.36,5.98,835
sr@ije,summary,type,desktop,0.12,3.46,835
sr@ije,description,type,desktop,0,0.0,835
sr@ije,package stats,type,desktop,0,0.0,835
sr@ijekavian,name,,,4.87,21.52,1418
sr@ijekavian,summary,,,2.82,16.56,1418
sr@ijekavian,description,,,0,0.0,1418
sr@ijekavian,package stats,,,0.42,6.49,1418
sr@ijekavian,name,type,desktop,6.83,25.22,835
sr@ijekavian,summary,type,desktop,3.35,18.0,835
sr@ijekavian,description,type,desktop,0,0.0,835
sr@ijekavian,package stats,type,desktop,0.72,8.45,835
sr@ijekavianlatin,name,,,3.39,18.08,1418
sr@ijekavianlatin,summary,,,2.82,16.56,1418
sr@ijekavianlatin,description,,,0,0.0,1418
sr@ijekavianlatin,package stats,,,0.42,6.49,1418
sr@ijekavianlatin,name,type,desktop,4.55,20.84,835
sr@ijekavianlatin,summary,type,desktop,3.35,18.0,835
sr@ijekavianlatin,description,type,desktop,0,0.0,835
sr@ijekavianlatin,package stats,type,desktop,0.72,8.45,835
sr@latin,name,,,14.46,35.17,1418
sr@latin,summary,,,16.08,36.73,1418
sr@latin,description,,,7.05,25.6,1418
sr@latin,package stats,,,4.65,21.07,1418
sr@latin,name,type,desktop,18.92,39.17,835
sr@latin,summary,type,desktop,21.8,41.29,835
sr@latin,description,type,desktop,11.98,32.47,835
sr@latin,package stats,type,desktop,6.23,24.17,835
sr@Latn,name,,,0.28,5.3,1418
sr@Latn,summary,,,0.35,5.93,1418
sr@Latn,description,,,0,0.0,1418
sr@Latn,package stats,,,0,0.0,1418
sr@Latn,name,type,desktop,0.48,6.9,835
sr@Latn,summary,type,desktop,0.6,7.72,835
sr@Latn,description,type,desktop,0,0.0,835
sr@Latn,package stats,type,desktop,0,0.0,835
sr_ijekavian,name,,,2.61,15.94,1418
sr_ijekavian,summary,,,2.54,15.73,1418
sr_ijekavian,description,,,2.82,16.56,1418
sr_ijekavian,package stats,,,0,0.0,1418
sr_ijekavian,name,type,desktop,4.43,20.58,835
sr_ijekavian,summary,type,desktop,4.31,20.31,835
sr_ijekavian,description,type,desktop,4.79,21.36,835
sr_ijekavian,package stats,type,desktop,0,0.0,835
sr_ijekavianlatin,name,,,1.55,12.36,1418
sr_ijekavianlatin,summary,,,2.47,15.52,1418
sr_ijekavianlatin,description,,,2.82,16.56,1418
sr_ijekavianlatin,package stats,,,0,0.0,1418
sr_ijekavianlatin,name,type,desktop,2.63,16.02,835
sr_ijekavianlatin,summary,type,desktop,4.19,20.04,835
sr_ijekavianlatin,description,type,desktop,4.79,21.36,835
sr_ijekavianlatin,package stats,type,desktop,0,0.0,835
sr_Latn,name,,,1.55,12.36,1418
sr_Latn,summary,,,2.82,16.56,1418
sr_Latn,description,,,2.82,16.56,1418
sr_Latn,package stats,,,0,0.0,1418
sr_Latn,name,type,desktop,2.63,16.02,835
sr_Latn,summary,type,desktop,4.79,21.36,835
sr_Latn,description,type,desktop,4.79,21.36,835
sr_Latn,package stats,type,desktop,0,0.0,835
sr_ME,name,,,0.14,3.75,1418
sr_ME,summary,,,0.14,3.75,1418
sr_ME,description,,,0,0.0,1418
sr_ME,package stats,,,0,0.0,1418
sr_ME,name,type,desktop,0.12,3.46,835
sr_ME,summary,type,desktop,0.12,3.46,835
sr_ME,description,type,desktop,0,0.0,835
sr_ME,package stats,type,desktop,0,0.0,835
sr_RS,name,,,0,0.0,1418
sr_RS,summary,,,0.07,2.65,1418
sr_RS,description,,,0.07,2.65,1418
sr_RS,package stats,,,0.14,3.75,1418
sr_RS,name,type,desktop,0,0.0,835
sr_RS,summary,type,desktop,0.12,3.46,835
sr_RS,description,type,desktop,0.12,3.46,835
sr_RS,package stats,type,desktop,0.24,4.89,835
ss,name,,,0,0.0,1418
ss,summary,,,0.42,6.49,1418
ss,description,,,0,0.0,1418
ss,package stats,,,0,0.0,1418
ss,name,type,desktop,0,0.0,835
ss,summary,type,desktop,0.72,8.45,835
ss,description,type,desktop,0,0.0,835
ss,package stats,type,desktop,0,0.0,835
st,name,,,0,0.0,1418
st,summary,,,0.35,5.93,1418
st,description,,,0,0.0,1418
st,package stats,,,0,0.0,1418
st,name,type,desktop,0,0.0,835
st,summary,type,desktop,0.6,7.72,835
st,description,type,desktop,0,0.0,835
st,package stats,type,desktop,0,0.0,835
su,name,,,0,0.0,1418
su,summary,,,0.14,3.75,1418
su,description,,,0,0.0,1418
su,package stats,,,0,0.0,1418
su,name,type,desktop,0,0.0,835
su,summary,type,desktop,0.24,4.89,835
su,description,type,desktop,0,0.0,835
su,package stats,type,desktop,0,0.0,835
sv,name,,,14.53,35.24,1418
sv,summary,,,27.72,44.76,1418
sv,description,,,15.3,36.0,1418
sv,package stats,,,8.74,28.25,1418
sv,name,type,desktop,19.16,39.36,835
sv,summary,type,desktop,41.44,49.26,835
sv,description,type,desktop,25.99,43.86,835
sv,package stats,type,desktop,13.17,33.82,835
sv_SE,name,,,0,0.0,1418
sv_SE,summary,,,0.14,3.75,1418
sv_SE,description,,,0.07,2.65,1418
sv_SE,package stats,,,0.07,2.65,1418
sv_SE,name,type,desktop,0,0.0,835
sv_SE,summary,type,desktop,0.24,4.89,835
sv_SE,description,type,desktop,0.12,3.46,835
sv_SE,package stats,type,desktop,0.12,3.46,835
sv_SE.ISO8859_15,name,,,0,0.0,1418
sv_SE.ISO8859_15,summary,,,0.07,2.65,1418
sv_SE.ISO8859_15,description,,,0,0.0,1418
sv_SE.ISO8859_15,package stats,,,0,0.0,1418
sv_SE.ISO8859_15,name,type,desktop,0,0.0,835
sv_SE.ISO8859_15,summary,type,desktop,0.12,3.46,835
sv_SE.ISO8859_15,description,type,desktop,0,0.0,835
sv_SE.ISO8859_15,package stats,type,desktop,0,0.0,835
sw,name,,,0.14,3.75,1418
sw,summary,,,0.14,3.75,1418
sw,description,,,0.07,2.65,1418
sw,package stats,,,0,0.0,1418
sw,name,type,desktop,0.24,4.89,835
sw,summary,type,desktop,0.24,4.89,835
sw,description,type,desktop,0.12,3.46,835
sw,package stats,type,desktop,0,0.0,835
ta,name,,,9.8,29.73,1418
ta,summary,,,9.45,29.25,1418
ta,description,,,2.05,14.15,1418
ta,package stats,,,0.35,5.93,1418
ta,name,type,desktop,14.37,35.08,835
ta,summary,type,desktop,14.37,35.08,835
ta,description,type,desktop,3.47,18.31,835
ta,package stats,type,desktop,0.6,7.72,835
ta_IN,name,,,0.07,2.65,1418
ta_IN,summary,,,0,0.0,1418
ta_IN,description,,,0,0.0,1418
ta_IN,package stats,,,0,0.0,1418
ta_IN,name,type,desktop,0.12,3.46,835
ta_IN,summary,type,desktop,0,0.0,835
ta_IN,description,type,desktop,0,0.0,835
ta_IN,package stats,type,desktop,0,0.0,835
te,name,,,10.3,30.39,1418
te,summary,,,9.8,29.73,1418
te,description,,,2.33,15.08,1418
te,package stats,,,0.28,5.3,1418
te,name,type,desktop,15.45,36.14,835
te,summary,type,desktop,15.21,35.91,835
te,description,type,desktop,3.95,19.48,835
te,package stats,type,desktop,0.48,6.9,835
tg,name,,,4.44,20.6,1418
tg,summary,,,4.23,20.13,1418
tg,description,,,2.05,14.15,1418
tg,package stats,,,0.35,5.93,1418
tg,name,type,desktop,6.71,25.01,835
tg,summary,type,desktop,6.23,24.17,835
tg,description,type,desktop,3.47,18.31,835
tg,package stats,type,desktop,0.6,7.72,835
th,name,,,7.76,26.75,1418
th,summary,,,10.58,30.76,1418
th,description,,,2.82,16.56,1418
th,package stats,,,1.06,10.23,1418
th,name,type,desktop,12.1,32.61,835
th,summary,type,desktop,16.89,37.46,835
th,description,type,desktop,4.79,21.36,835
th,package stats,type,desktop,1.8,13.28,835
th_TH,name,,,0.14,3.75,1418
th_TH,summary,,,0.14,3.75,1418
th_TH,description,,,0,0.0,1418
th_TH,package stats,,,0,0.0,1418
th_TH,name,type,desktop,0.24,4.89,835
th_TH,summary,type,desktop,0.24,4.89,835
th_TH,description,type,desktop,0,0.0,835
th_TH,package stats,type,desktop,0,0.0,835
tk,name,,,0.42,6.49,1418
tk,summary,,,0.49,7.01,1418
tk,description,,,0,0.0,1418
tk,package stats,,,0,0.0,1418
tk,name,type,desktop,0.72,8.45,835
tk,summary,type,desktop,0.84,9.12,835
tk,description,type,desktop,0,0.0,835
tk,package stats,type,desktop,0,0.0,835
tl,name,,,0.14,3.75,1418
tl,summary,,,0.35,5.93,1418
tl,description,,,0,0.0,1418
tl,package stats,,,0,0.0,1418
tl,name,type,desktop,0.24,4.89,835
tl,summary,type,desktop,0.6,7.72,835
tl,description,type,desktop,0,0.0,835
tl,package stats,type,desktop,0,0.0,835
tl_PH,name,,,0,0.0,1418
tl_PH,summary,,,0.07,2.65,1418
tl_PH,description,,,0,0.0,1418
tl_PH,package stats,,,0,0.0,1418
tl_PH,name,type,desktop,0,0.0,835
tl_PH,summary,type,desktop,0.12,3.46,835
tl_PH,description,type,desktop,0,0.0,835
tl_PH,package stats,type,desktop,0,0.0,835
tn,name,,,0,0.0,1418
tn,summary,,,0.35,5.93,1418
tn,description,,,0,0.0,1418
tn,package stats,,,0,0.0,1418
tn,name,type,desktop,0,0.0,835
tn,summary,type,desktop,0.6,7.72,835
tn,description,type,desktop,0,0.0,835
tn,package stats,type,desktop,0,0.0,835
tr,name,,,11.78,32.23,1418
tr,summary,,,24.12,42.78,1418
tr,description,,,12.34,32.89,1418
tr,package stats,,,5.57,22.94,1418
tr,name,type,desktop,15.93,36.59,835
tr,summary,type,desktop,36.17,48.05,835
tr,description,type,desktop,20.96,40.7,835
tr,package stats,type,desktop,7.9,26.98,835
tr_TR,name,,,0,0.0,1418
tr_TR,summary,,,0,0.0,1418
tr_TR,description,,,0.07,2.65,1418
tr_TR,package stats,,,0,0.0,1418
tr_TR,name,type,desktop,0,0.0,835
tr_TR,summary,type,desktop,0,0.0,835
tr_TR,description,type,desktop,0.12,3.46,835
tr_TR,package stats,type,desktop,0,0.0,835
ts,name,,,0.14,3.75,1418
ts,summary,,,0.49,7.01,1418
ts,description,,,0,0.0,1418
ts,package stats,,,0,0.0,1418
ts,name,type,desktop,0.24,4.89,835
ts,summary,type,desktop,0.84,9.12,835
ts,description,type,desktop,0,0.0,835
ts,package stats,type,desktop,0,0.0,835
tt,name,,,0.07,2.65,1418
tt,summary,,,0,0.0,1418
tt,description,,,0,0.0,1418
tt,package stats,,,0,0.0,1418
tt,name,type,desktop,0.12,3.46,835
tt,summary,type,desktop,0,0.0,835
tt,description,type,desktop,0,0.0,835
tt,package stats,type,desktop,0,0.0,835
tt_RU,name,,,0,0.0,1418
tt_RU,summary,,,0.07,2.65,1418
tt_RU,description,,,0,0.0,1418
tt_RU,package stats,,,0,0.0,1418
tt_RU,name,type,desktop,0,0.0,835
tt_RU,summary,type,desktop,0.12,3.46,835
tt_RU,description,type,desktop,0,0.0,835
tt_RU,package stats,type,desktop,0,0.0,835
tw,name,,,0,0.0,1418
tw,summary,,,0.07,2.65,1418
tw,description,,,0,0.0,1418
tw,package stats,,,0,0.0,1418
tw,name,type,desktop,0,0.0,835
tw,summary,type,desktop,0.12,3.46,835
tw,description,type,desktop,0,0.0,835
tw,package stats,type,desktop,0,0.0,835
ug,name,,,6.21,24.13,1418
ug,summary,,,9.24,28.96,1418
ug,description,,,0.56,7.49,1418
ug,package stats,,,0.49,7.01,1418
ug,name,type,desktop,9.58,29.43,835
ug,summary,type,desktop,15.57,36.26,835
ug,description,type,desktop,0.96,9.74,835
ug,package stats,type,desktop,0.84,9.12,835
uk,name,,,12.41,32.97,1418
uk,summary,,,24.47,42.99,1418
uk,description,,,14.1,34.81,1418
uk,package stats,,,8.74,28.25,1418
uk,name,type,desktop,17.6,38.09,835
uk,summary,type,desktop,38.08,48.56,835
uk,description,type,desktop,23.83,42.61,835
uk,package stats,type,desktop,12.57,33.16,835
uk_UA,name,,,0,0.0,1418
uk_UA,summary,,,0.14,3.75,1418
uk_UA,description,,,0.07,2.65,1418
uk_UA,package stats,,,0.21,4.59,1418
uk_UA,name,type,desktop,0,0.0,835
uk_UA,summary,type,desktop,0.12,3.46,835
uk_UA,description,type,desktop,0.12,3.46,835
uk_UA,package stats,type,desktop,0.24,4.89,835
ur,name,,,1.13,10.56,1418
ur,summary,,,1.62,12.63,1418
ur,description,,,0.21,4.59,1418
ur,package stats,,,0.07,2.65,1418
ur,name,type,desktop,1.92,13.71,835
ur,summary,type,desktop,2.75,16.37,835
ur,description,type,desktop,0.36,5.98,835
ur,package stats,type,desktop,0.12,3.46,835
ur_PK,name,,,0.28,5.3,1418
ur_PK,summary,,,0.35,5.93,1418
ur_PK,description,,,0,0.0,1418
ur_PK,package stats,,,0,0.0,1418
ur_PK,name,type,desktop,0.48,6.9,835
ur_PK,summary,type,desktop,0.6,7.72,835
ur_PK,description,type,desktop,0,0.0,835
ur_PK,package stats,type,desktop,0,0.0,835
uz,name,,,1.27,11.19,1418
uz,summary,,,1.48,12.08,1418
uz,description,,,0.14,3.75,1418
uz,package stats,,,0.14,3.75,1418
uz,name,type,desktop,2.16,14.52,835
uz,summary,type,desktop,2.51,15.66,835
uz,description,type,desktop,0.24,4.89,835
uz,package stats,type,desktop,0.24,4.89,835
uz@cyrillic,name,,,0.85,9.16,1418
uz@cyrillic,summary,,,0.63,7.94,1418
uz@cyrillic,description,,,0.07,2.65,1418
uz@cyrillic,package stats,,,0,0.0,1418
uz@cyrillic,name,type,desktop,1.44,11.9,835
uz@cyrillic,summary,type,desktop,1.08,10.33,835
uz@cyrillic,description,type,desktop,0.12,3.46,835
uz@cyrillic,package stats,type,desktop,0,0.0,835
uz@Latn,name,,,0,0.0,1418
uz@Latn,summary,,,0.07,2.65,1418
uz@Latn,description,,,0,0.0,1418
uz@Latn,package stats,,,0,0.0,1418
uz@Latn,name,type,desktop,0,0.0,835
uz@Latn,summary,type,desktop,0.12,3.46,835
uz@Latn,description,type,desktop,0,0.0,835
uz@Latn,package stats,type,desktop,0,0.0,835
uz_latn,name,,,0,0.0,1418
uz_latn,summary,,,0.07,2.65,1418
uz_latn,description,,,0.07,2.65,1418
uz_latn,package stats,,,0,0.0,1418
uz_latn,name,type,desktop,0,0.0,835
uz_latn,summary,type,desktop,0.12,3.46,835
uz_latn,description,type,desktop,0.12,3.46,835
uz_latn,package stats,type,desktop,0,0.0,835
ve,name,,,0,0.0,1418
ve,summary,,,0.42,6.49,1418
ve,description,,,0,0.0,1418
ve,package stats,,,0,0.0,1418
ve,name,type,desktop,0,0.0,835
ve,summary,type,desktop,0.72,8.45,835
ve,description,type,desktop,0,0.0,835
ve,package stats,type,desktop,0,0.0,835
vec,name,,,0,0.0,1418
vec,summary,,,0.07,2.65,1418
vec,description,,,0,0.0,1418
vec,package stats,,,0.07,2.65,1418
vec,name,type,desktop,0,0.0,835
vec,summary,type,desktop,0.12,3.46,835
vec,description,type,desktop,0,0.0,835
vec,package stats,type,desktop,0.12,3.46,835
ven,name,,,0.07,2.65,1418
ven,summary,,,0.07,2.65,1418
ven,description,,,0,0.0,1418
ven,package stats,,,0,0.0,1418
ven,name,type,desktop,0.12,3.46,835
ven,summary,type,desktop,0.12,3.46,835
ven,description,type,desktop,0,0.0,835
ven,package stats,type,desktop,0,0.0,835
vi,name,,,7.9,26.97,1418
vi,summary,,,11.42,31.81,1418
vi,description,,,3.31,17.9,1418
