lang,field,filter,filter_value,mean,pstdev,number of packages
sr@ijekavian,summary,type,desktop,4.87,21.52,924
sr@ijekavian,description,type,desktop,0,0.0,924
sr@ijekavian,package stats,type,desktop,0.43,6.57,924
sat@deva,name,,,0.06,2.5,1603
sat@deva,summary,,,0.06,2.5,1603
sat@deva,description,,,0,0.0,1603
sat@deva,package stats,,,0,0.0,1603
sat@deva,name,type,desktop,0.11,3.29,924
sat@deva,summary,type,desktop,0.11,3.29,924
sat@deva,description,type,desktop,0,0.0,924
sat@deva,package stats,type,desktop,0,0.0,924
hr,name,,,10.23,30.31,1603
hr,summary,,,14.29,34.99,1603
hr,description,,,5.68,23.14,1603
hr,package stats,,,2.62,15.97,1603
hr,name,type,desktop,10.93,31.2,924
hr,summary,type,desktop,18.07,38.48,924
hr,description,type,desktop,9.74,29.65,924
hr,package stats,type,desktop,3.03,17.14,924
es_CL,name,,,0.06,2.5,1603
es_CL,summary,,,0.19,4.32,1603
es_CL,description,,,0,0.0,1603
es_CL,package stats,,,0.06,2.5,1603
es_CL,name,type,desktop,0.11,3.29,924
es_CL,summary,type,desktop,0.32,5.69,924
es_CL,description,type,desktop,0,0.0,924
es_CL,package stats,type,desktop,0.11,3.29,924
sc,name,,,0.12,3.53,1603
sc,summary,,,0.37,6.11,1603
sc,description,,,0.12,3.53,1603
sc,package stats,,,0,0.0,1603
sc,name,type,desktop,0.22,4.65,924
sc,summary,type,desktop,0.65,8.03,924
sc,description,type,desktop,0.22,4.65,924
sc,package stats,type,desktop,0,0.0,924
zh-HK,name,,,0,0.0,1603
zh-HK,summary,,,0.06,2.5,1603
zh-HK,description,,,0.06,2.5,1603
zh-HK,package stats,,,0,0.0,1603
zh-HK,name,type,desktop,0,0.0,924
zh-HK,summary,type,desktop,0.11,3.29,924
zh-HK,description,type,desktop,0.11,3.29,924
zh-HK,package stats,type,desktop,0,0.0,924
en_CA,name,,,1.37,11.63,1603
en_CA,summary,,,2.12,14.41,1603
en_CA,description,,,0.31,5.58,1603
en_CA,package stats,,,0.5,7.05,1603
en_CA,name,type,desktop,2.27,14.9,924
en_CA,summary,type,desktop,3.57,18.56,924
en_CA,description,type,desktop,0.54,7.34,924
en_CA,package stats,type,desktop,0.87,9.26,924
zam,name,,,0,0.0,1603
zam,summary,,,0.06,2.5,1603
zam,description,,,0,0.0,1603
zam,package stats,,,0,0.0,1603
zam,name,type,desktop,0,0.0,924
zam,summary,type,desktop,0.11,3.29,924
zam,description,type,desktop,0,0.0,924
zam,package stats,type,desktop,0,0.0,924
sma,name,,,0,0.0,1603
sma,summary,,,0.06,2.5,1603
sma,description,,,0,0.0,1603
sma,package stats,,,0,0.0,1603
sma,name,type,desktop,0,0.0,924
sma,summary,type,desktop,0.11,3.29,924
sma,description,type,desktop,0,0.0,924
sma,package stats,type,desktop,0,0.0,924
de_DE,name,,,0.37,6.11,1603
de_DE,summary,,,0.56,7.47,1603
de_DE,description,,,0.25,4.99,1603
de_DE,package stats,,,0.12,3.53,1603
de_DE,name,type,desktop,0.65,8.03,924
de_DE,summary,type,desktop,0.97,9.82,924
de_DE,description,type,desktop,0.43,6.57,924
de_DE,package stats,type,desktop,0.22,4.65,924
is,name,,,8.8,28.32,1603
is,summary,,,10.36,30.47,1603
is,description,,,3.06,17.21,1603
is,package stats,,,1.93,13.77,1603
is,name,type,desktop,9.2,28.9,924
is,summary,type,desktop,12.77,33.38,924
is,description,type,desktop,5.3,22.41,924
is,package stats,type,desktop,2.16,14.55,924
ro_RO,name,,,0,0.0,1603
ro_RO,summary,,,0.12,3.53,1603
ro_RO,description,,,0,0.0,1603
ro_RO,package stats,,,0,0.0,1603
ro_RO,name,type,desktop,0,0.0,924
ro_RO,summary,type,desktop,0.22,4.65,924
ro_RO,description,type,desktop,0,0.0,924
ro_RO,package stats,type,desktop,0,0.0,924
hi_IN,name,,,0.06,2.5,1603
hi_IN,summary,,,0.12,3.53,1603
hi_IN,description,,,0,0.0,1603
hi_IN,package stats,,,0.12,3.53,1603
hi_IN,name,type,desktop,0.11,3.29,924
hi_IN,summary,type,desktop,0.22,4.65,924
hi_IN,description,type,desktop,0,0.0,924
hi_IN,package stats,type,desktop,0.22,4.65,924
tn,name,,,0,0.0,1603
tn,summary,,,0.31,5.58,1603
tn,description,,,0,0.0,1603
tn,package stats,,,0,0.0,1603
tn,name,type,desktop,0,0.0,924
tn,summary,type,desktop,0.54,7.34,924
tn,description,type,desktop,0,0.0,924
tn,package stats,type,desktop,0,0.0,924
ja,name,,,11.67,32.1,1603
ja,summary,,,18.71,39.0,1603
ja,description,,,5.86,23.49,1603
ja,package stats,,,3.31,17.88,1603
ja,name,type,desktop,12.77,33.38,924
ja,summary,type,desktop,26.08,43.91,924
ja,description,type,desktop,9.96,29.94,924
ja,package stats,type,desktop,4.76,21.3,924
eu,name,,,12.98,33.6,1603
eu,summary,,,23.21,42.22,1603
eu,description,,,7.61,26.52,1603
eu,package stats,,,3.93,19.43,1603
eu,name,type,desktop,10.5,30.65,924
eu,summary,type,desktop,25.87,43.79,924
eu,description,type,desktop,13.2,33.85,924
eu,package stats,type,desktop,5.63,23.05,924
x-eg,name,,,0,0.0,1603
x-eg,summary,,,0,0.0,1603
x-eg,description,,,0.06,2.5,1603
x-eg,package stats,,,0,0.0,1603
x-eg,name,type,desktop,0,0.0,924
x-eg,summary,type,desktop,0,0.0,924
x-eg,description,type,desktop,0.11,3.29,924
x-eg,package stats,type,desktop,0,0.0,924
hy,name,,,1.31,11.37,1603
hy,summary,,,1.75,13.1,1603
hy,description,,,0.62,7.87,1603
hy,package stats,,,0.25,4.99,1603
hy,name,type,desktop,2.27,14.9,924
hy,summary,type,desktop,3.03,17.14,924
hy,description,type,desktop,1.08,10.35,924
hy,package stats,type,desktop,0.43,6.57,924
el,name,,,15.28,35.98,1603
el,summary,,,28.57,45.18,1603
el,description,,,12.16,32.69,1603
el,package stats,,,6.92,25.39,1603
el,name,type,desktop,13.96,34.66,924
el,summary,type,desktop,34.74,47.61,924
el,description,type,desktop,21.1,40.8,924
el,package stats,type,desktop,10.61,30.79,924
sv,name,,,20.52,40.39,1603
sv,summary,,,34.75,47.62,1603
sv,description,,,19.21,39.4,1603
sv,package stats,,,14.1,34.8,1603
sv,name,type,desktop,20.67,40.49,924
sv,summary,type,desktop,43.51,49.58,924
sv,description,type,desktop,33.01,47.02,924
sv,package stats,type,desktop,22.51,41.77,924
pt_PT,name,,,0.19,4.32,1603
pt_PT,summary,,,0.69,8.26,1603
pt_PT,description,,,0.25,4.99,1603
pt_PT,package stats,,,0.37,6.11,1603
pt_PT,name,type,desktop,0.32,5.69,924
pt_PT,summary,type,desktop,1.19,10.85,924
pt_PT,description,type,desktop,0.43,6.57,924
pt_PT,package stats,type,desktop,0.65,8.03,924
en_AU,name,,,0.56,7.47,1603
en_AU,summary,,,0.87,9.3,1603
en_AU,description,,,0.75,8.62,1603
en_AU,package stats,,,0.5,7.05,1603
en_AU,name,type,desktop,0.87,9.26,924
en_AU,summary,type,desktop,1.52,12.22,924
en_AU,description,type,desktop,1.3,11.32,924
en_AU,package stats,type,desktop,0.87,9.26,924
eo,name,,,10.23,30.31,1603
eo,summary,,,11.29,31.65,1603
eo,description,,,4.12,19.87,1603
eo,package stats,,,1.0,9.94,1603
eo,name,type,desktop,13.64,34.32,924
eo,summary,type,desktop,16.34,36.97,924
eo,description,type,desktop,7.14,25.75,924
eo,package stats,type,desktop,1.62,12.64,924
en_US,name,,,0.31,5.58,1603
en_US,summary,,,0.12,3.53,1603
en_US,description,,,0,0.0,1603
en_US,package stats,,,0.31,5.58,1603
en_US,name,type,desktop,0.54,7.34,924
en_US,summary,type,desktop,0.22,4.65,924
en_US,description,type,desktop,0,0.0,924
en_US,package stats,type,desktop,0.54,7.34,924
mni@meiteimayek,name,,,0.06,2.5,1603
mni@meiteimayek,summary,,,0.06,2.5,1603
mni@meiteimayek,description,,,0,0.0,1603
mni@meiteimayek,package stats,,,0,0.0,1603
mni@meiteimayek,name,type,desktop,0.11,3.29,924
mni@meiteimayek,summary,type,desktop,0.11,3.29,924
mni@meiteimayek,description,type,desktop,0,0.0,924
mni@meiteimayek,package stats,type,desktop,0,0.0,924
nl,name,,,15.66,36.34,1603
nl,summary,,,33.0,47.02,1603
nl,description,,,18.09,38.49,1603
nl,package stats,,,14.22,34.93,1603
nl,name,type,desktop,13.85,34.55,924
nl,summary,type,desktop,41.02,49.19,924
nl,description,type,desktop,31.06,46.27,924
nl,package stats,type,desktop,23.38,42.32,924
tt_RU,name,,,0,0.0,1603
tt_RU,summary,,,0.06,2.5,1603
tt_RU,description,,,0,0.0,1603
tt_RU,package stats,,,0,0.0,1603
tt_RU,name,type,desktop,0,0.0,924
tt_RU,summary,type,desktop,0.11,3.29,924
tt_RU,description,type,desktop,0,0.0,924
tt_RU,package stats,type,desktop,0,0.0,924
tk,name,,,0.25,4.99,1603
tk,summary,,,0.37,6.11,1603
tk,description,,,0,0.0,1603
tk,package stats,,,0,0.0,1603
tk,name,type,desktop,0.43,6.57,924
tk,summary,type,desktop,0.65,8.03,924
tk,description,type,desktop,0,0.0,924
tk,package stats,type,desktop,0,0.0,924
cs,name,,,16.59,37.2,1603
cs,summary,,,32.88,46.98,1603
cs,description,,,15.28,35.98,1603
cs,package stats,,,10.23,30.31,1603
cs,name,type,desktop,14.72,35.43,924
cs,summary,type,desktop,42.53,49.44,924
cs,description,type,desktop,26.41,44.08,924
cs,package stats,type,desktop,15.8,36.47,924
th_TH,name,,,0.12,3.53,1603
th_TH,summary,,,0.12,3.53,1603
th_TH,description,,,0,0.0,1603
th_TH,package stats,,,0,0.0,1603
th_TH,name,type,desktop,0.22,4.65,924
th_TH,summary,type,desktop,0.22,4.65,924
th_TH,description,type,desktop,0,0.0,924
th_TH,package stats,type,desktop,0,0.0,924
be@latin,name,,,2.68,16.16,1603
be@latin,summary,,,2.12,14.41,1603
be@latin,description,,,0,0.0,1603
be@latin,package stats,,,0.12,3.53,1603
be@latin,name,type,desktop,2.27,14.9,924
be@latin,summary,type,desktop,2.6,15.91,924
be@latin,description,type,desktop,0,0.0,924
be@latin,package stats,type,desktop,0.22,4.65,924
sv_SE.ISO8859-15,name,,,0,0.0,1603
sv_SE.ISO8859-15,summary,,,0.06,2.5,1603
sv_SE.ISO8859-15,description,,,0,0.0,1603
sv_SE.ISO8859-15,package stats,,,0,0.0,1603
sv_SE.ISO8859-15,name,type,desktop,0,0.0,924
sv_SE.ISO8859-15,summary,type,desktop,0.11,3.29,924
sv_SE.ISO8859-15,description,type,desktop,0,0.0,924
sv_SE.ISO8859-15,package stats,type,desktop,0,0.0,924
te,name,,,9.17,28.86,1603
te,summary,,,8.73,28.23,1603
te,description,,,1.68,12.87,1603
te,package stats,,,0.25,4.99,1603
te,name,type,desktop,12.88,33.5,924
te,summary,type,desktop,12.77,33.38,924
te,description,type,desktop,2.81,16.54,924
te,package stats,type,desktop,0.43,6.57,924
br,name,,,2.99,17.04,1603
br,summary,,,2.99,17.04,1603
br,description,,,0.56,7.47,1603
br,package stats,,,0.25,4.99,1603
br,name,type,desktop,4.11,19.86,924
br,summary,type,desktop,5.09,21.97,924
br,description,type,desktop,0.97,9.82,924
br,package stats,type,desktop,0.43,6.57,924
ku_IQ,name,,,0.31,5.58,1603
ku_IQ,summary,,,0.06,2.5,1603
ku_IQ,description,,,0,0.0,1603
ku_IQ,package stats,,,0,0.0,1603
ku_IQ,name,type,desktop,0.54,7.34,924
ku_IQ,summary,type,desktop,0.11,3.29,924
ku_IQ,description,type,desktop,0,0.0,924
ku_IQ,package stats,type,desktop,0,0.0,924
fur,name,,,4.87,21.52,1603
fur,summary,,,7.61,26.52,1603
fur,description,,,4.93,21.65,1603
fur,package stats,,,2.12,14.41,1603
fur,name,type,desktop,5.09,21.97,924
fur,summary,type,desktop,9.42,29.2,924
fur,description,type,desktop,8.55,27.96,924
fur,package stats,type,desktop,2.38,15.25,924
cz,name,,,0,0.0,1603
cz,summary,,,0.12,3.53,1603
cz,description,,,0,0.0,1603
cz,package stats,,,0,0.0,1603
cz,name,type,desktop,0,0.0,924
cz,summary,type,desktop,0.22,4.65,924
cz,description,type,desktop,0,0.0,924
cz,package stats,type,desktop,0,0.0,924
ie,name,,,0.06,2.5,1603
ie,summary,,,0.12,3.53,1603
ie,description,,,0.12,3.53,1603
ie,package stats,,,0,0.0,1603
ie,name,type,desktop,0.11,3.29,924
ie,summary,type,desktop,0.22,4.65,924
ie,description,type,desktop,0.22,4.65,924
ie,package stats,type,desktop,0,0.0,924
sk,name,,,15.1,35.8,1603
sk,summary,,,28.63,45.2,1603
sk,description,,,15.16,35.86,1603
sk,package stats,,,7.3,26.01,1603
sk,name,type,desktop,13.31,33.97,924
sk,summary,type,desktop,34.31,47.47,924
sk,description,type,desktop,26.08,43.91,924
sk,package stats,type,desktop,11.36,31.74,924
ku,name,,,3.37,18.04,1603
ku,summary,,,2.62,15.97,1603
ku,description,,,0.19,4.32,1603
ku,package stats,,,0,0.0,1603
ku,name,type,desktop,2.71,16.22,924
ku,summary,type,desktop,3.03,17.14,924
ku,description,type,desktop,0.32,5.69,924
ku,package stats,type,desktop,0,0.0,924
ko,name,,,18.53,38.85,1603
ko,summary,,,25.95,43.84,1603
ko,description,,,11.6,32.03,1603
ko,package stats,,,6.3,24.3,1603
ko,name,type,desktop,18.61,38.92,924
ko,summary,type,desktop,30.09,45.86,924
ko,description,type,desktop,20.02,40.02,924
ko,package stats,type,desktop,9.63,29.5,924
pms,name,,,0,0.0,1603
pms,summary,,,0.12,3.53,1603
pms,description,,,0,0.0,1603
pms,package stats,,,0,0.0,1603
pms,name,type,desktop,0,0.0,924
pms,summary,type,desktop,0.22,4.65,924
pms,description,type,desktop,0,0.0,924
pms,package stats,type,desktop,0,0.0,924
nb_NO,name,,,0.12,3.53,1603
nb_NO,summary,,,0.31,5.58,1603
nb_NO,description,,,0.06,2.5,1603
nb_NO,package stats,,,0.12,3.53,1603
nb_NO,name,type,desktop,0.22,4.65,924
nb_NO,summary,type,desktop,0.54,7.34,924
nb_NO,description,type,desktop,0.11,3.29,924
nb_NO,package stats,type,desktop,0.22,4.65,924
nso,name,,,0.25,4.99,1603
nso,summary,,,0.5,7.05,1603
nso,description,,,0,0.0,1603
nso,package stats,,,0,0.0,1603
nso,name,type,desktop,0.43,6.57,924
nso,summary,type,desktop,0.87,9.26,924
nso,description,type,desktop,0,0.0,924
nso,package stats,type,desktop,0,0.0,924
zh_HK,name,,,5.3,22.41,1603
zh_HK,summary,,,8.05,27.2,1603
zh_HK,description,,,3.49,18.36,1603
zh_HK,package stats,,,0.62,7.87,1603
zh_HK,name,type,desktop,7.9,26.97,924
zh_HK,summary,type,desktop,12.77,33.38,924
zh_HK,description,type,desktop,5.84,23.46,924
zh_HK,package stats,type,desktop,0.43,6.57,924
ms_MY,name,,,0.06,2.5,1603
ms_MY,summary,,,0.19,4.32,1603
ms_MY,description,,,0,0.0,1603
ms_MY,package stats,,,0,0.0,1603
ms_MY,name,type,desktop,0.11,3.29,924
ms_MY,summary,type,desktop,0.32,5.69,924
ms_MY,description,type,desktop,0,0.0,924
ms_MY,package stats,type,desktop,0,0.0,924
lv,name,,,10.29,30.39,1603
lv,summary,,,16.09,36.75,1603
lv,description,,,5.8,23.38,1603
lv,package stats,,,3.18,17.55,1603
lv,name,type,desktop,10.71,30.93,924
lv,summary,type,desktop,20.45,40.34,924
lv,description,type,desktop,9.96,29.94,924
lv,package stats,type,desktop,4.22,20.11,924
sr_Latn,name,,,0,0.0,1603
sr_Latn,summary,,,0.31,5.58,1603
sr_Latn,description,,,0,0.0,1603
sr_Latn,package stats,,,0,0.0,1603
sr_Latn,name,type,desktop,0,0.0,924
sr_Latn,summary,type,desktop,0.54,7.34,924
sr_Latn,description,type,desktop,0,0.0,924
sr_Latn,package stats,type,desktop,0,0.0,924
sr_ME,name,,,0.12,3.53,1603
sr_ME,summary,,,0.19,4.32,1603
sr_ME,description,,,0.06,2.5,1603
sr_ME,package stats,,,0.06,2.5,1603
sr_ME,name,type,desktop,0.11,3.29,924
sr_ME,summary,type,desktop,0.22,4.65,924
sr_ME,description,type,desktop,0.11,3.29,924
sr_ME,package stats,type,desktop,0.11,3.29,924
en_GB,name,,,3.31,17.88,1603
en_GB,summary,,,9.11,28.77,1603
en_GB,description,,,3.06,17.21,1603
en_GB,package stats,,,10.85,31.11,1603
en_GB,name,type,desktop,4.87,21.52,924
en_GB,summary,type,desktop,15.04,35.75,924
en_GB,description,type,desktop,5.3,22.41,924
en_GB,package stats,type,desktop,17.64,38.12,924
uz,name,,,1.43,11.89,1603
uz,summary,,,1.19,10.82,1603
uz,description,,,0.06,2.5,1603
uz,package stats,,,0.12,3.53,1603
uz,name,type,desktop,1.52,12.22,924
uz,summary,type,desktop,1.95,13.82,924
uz,description,type,desktop,0.11,3.29,924
uz,package stats,type,desktop,0.22,4.65,924
ru,name,,,17.47,37.97,1603
ru,summary,,,35.18,47.75,1603
ru,description,,,14.54,35.25,1603
ru,package stats,,,10.61,30.79,1603
ru,name,type,desktop,16.45,37.07,924
ru,summary,type,desktop,45.24,49.77,924
ru,description,type,desktop,25.0,43.3,924
ru,package stats,type,desktop,15.8,36.47,924
no,name,,,0.25,4.99,1603
no,summary,,,0.62,7.87,1603
no,description,,,0.06,2.5,1603
no,package stats,,,0,0.0,1603
no,name,type,desktop,0.43,6.57,924
no,summary,type,desktop,1.08,10.35,924
no,description,type,desktop,0.11,3.29,924
no,package stats,type,desktop,0,0.0,924
hsb,name,,,0.94,9.63,1603
hsb,summary,,,0.56,7.47,1603
hsb,description,,,0,0.0,1603
hsb,package stats,,,0.06,2.5,1603
hsb,name,type,desktop,0.22,4.65,924
hsb,summary,type,desktop,0.11,3.29,924
hsb,description,type,desktop,0,0.0,924
hsb,package stats,type,desktop,0.11,3.29,924
pt-BR,name,,,1.19,10.82,1603
pt-BR,summary,,,10.11,30.14,1603
pt-BR,description,,,9.05,28.68,1603
pt-BR,package stats,,,0,0.0,1603
pt-BR,name,type,desktop,0.65,8.03,924
pt-BR,summary,type,desktop,14.72,35.43,924
pt-BR,description,type,desktop,15.48,36.17,924
pt-BR,package stats,type,desktop,0,0.0,924
de-DE,name,,,0,0.0,1603
de-DE,summary,,,0.06,2.5,1603
de-DE,description,,,0,0.0,1603
de-DE,package stats,,,0,0.0,1603
de-DE,name,type,desktop,0,0.0,924
de-DE,summary,type,desktop,0,0.0,924
de-DE,description,type,desktop,0,0.0,924
de-DE,package stats,type,desktop,0,0.0,924
ug,name,,,6.92,25.39,1603
ug,summary,,,9.17,28.86,1603
ug,description,,,0.56,7.47,1603
ug,package stats,,,0.56,7.47,1603
ug,name,type,desktop,8.12,27.31,924
ug,summary,type,desktop,13.96,34.66,924
ug,description,type,desktop,0.97,9.82,924
ug,package stats,type,desktop,0.97,9.82,924
bm,name,,,0.06,2.5,1603
bm,summary,,,0.06,2.5,1603
bm,description,,,0,0.0,1603
bm,package stats,,,0,0.0,1603
bm,name,type,desktop,0.11,3.29,924
bm,summary,type,desktop,0.11,3.29,924
bm,description,type,desktop,0,0.0,924
bm,package stats,type,desktop,0,0.0,924
bn_BD,name,,,0.12,3.53,1603
bn_BD,summary,,,0.12,3.53,1603
bn_BD,description,,,0,0.0,1603
bn_BD,package stats,,,0.06,2.5,1603
bn_BD,name,type,desktop,0.22,4.65,924
bn_BD,summary,type,desktop,0.22,4.65,924
bn_BD,description,type,desktop,0,0.0,924
bn_BD,package stats,type,desktop,0.11,3.29,924
es_MX,name,,,0.12,3.53,1603
es_MX,summary,,,0.81,8.97,1603
es_MX,description,,,0.19,4.32,1603
es_MX,package stats,,,0.06,2.5,1603
es_MX,name,type,desktop,0.22,4.65,924
es_MX,summary,type,desktop,1.41,11.78,924
es_MX,description,type,desktop,0.32,5.69,924
es_MX,package stats,type,desktop,0.11,3.29,924
jv,name,,,0.12,3.53,1603
jv,summary,,,0.19,4.32,1603
jv,description,,,0.06,2.5,1603
jv,package stats,,,0,0.0,1603
jv,name,type,desktop,0.22,4.65,924
jv,summary,type,desktop,0.32,5.69,924
jv,description,type,desktop,0.11,3.29,924
jv,package stats,type,desktop,0,0.0,924
ps,name,,,1.68,12.87,1603
ps,summary,,,1.25,11.1,1603
ps,description,,,0,0.0,1603
ps,package stats,,,0,0.0,1603
ps,name,type,desktop,2.38,15.25,924
ps,summary,type,desktop,2.16,14.55,924
ps,description,type,desktop,0,0.0,924
ps,package stats,type,desktop,0,0.0,924
ss,name,,,0,0.0,1603
ss,summary,,,0.37,6.11,1603
ss,description,,,0,0.0,1603
ss,package stats,,,0,0.0,1603
ss,name,type,desktop,0,0.0,924
ss,summary,type,desktop,0.65,8.03,924
ss,description,type,desktop,0,0.0,924
ss,package stats,type,desktop,0,0.0,924
son,name,,,0,0.0,1603
son,summary,,,0.06,2.5,1603
son,description,,,0,0.0,1603
son,package stats,,,0.12,3.53,1603
son,name,type,desktop,0,0.0,924
son,summary,type,desktop,0.11,3.29,924
son,description,type,desktop,0,0.0,924
son,package stats,type,desktop,0.22,4.65,924
no_NY,name,,,0,0.0,1603
no_NY,summary,,,0.06,2.5,1603
no_NY,description,,,0,0.0,1603
no_NY,package stats,,,0,0.0,1603
no_NY,name,type,desktop,0,0.0,924
no_NY,summary,type,desktop,0.11,3.29,924
no_NY,description,type,desktop,0,0.0,924
no_NY,package stats,type,desktop,0,0.0,924
en,name,,,0.19,4.32,1603
en,summary,,,0.56,7.47,1603
en,description,,,0,0.0,1603
en,package stats,,,0.25,4.99,1603
en,name,type,desktop,0.32,5.69,924
en,summary,type,desktop,0.97,9.82,924
en,description,type,desktop,0,0.0,924
en,package stats,type,desktop,0.43,6.57,924
lo,name,,,0,0.0,1603
lo,summary,,,0.12,3.53,1603
lo,description,,,0.06,2.5,1603
lo,package stats,,,0,0.0,1603
lo,name,type,desktop,0,0.0,924
lo,summary,type,desktop,0.22,4.65,924
lo,description,type,desktop,0.11,3.29,924
lo,package stats,type,desktop,0,0.0,924
pl,name,,,18.65,38.95,1603
pl,summary,,,36.87,48.24,1603
pl,description,,,20.15,40.11,1603
pl,package stats,,,17.34,37.86,1603
pl,name,type,desktop,17.86,38.3,924
pl,summary,type,desktop,46.97,49.91,924
pl,description,type,desktop,34.63,47.58,924
pl,package stats,type,desktop,27.6,44.7,924
cy,name,,,3.49,18.36,1603
cy,summary,,,3.49,18.36,1603
cy,description,,,0.06,2.5,1603
cy,package stats,,,0.12,3.53,1603
cy,name,type,desktop,5.19,22.19,924
cy,summary,type,desktop,6.06,23.86,924
cy,description,type,desktop,0.11,3.29,924
cy,package stats,type,desktop,0.22,4.65,924
ml,name,,,10.42,30.55,1603
ml,summary,,,9.48,29.3,1603
ml,description,,,2.25,14.82,1603
ml,package stats,,,1.31,11.37,1603
ml,name,type,desktop,14.18,34.88,924
ml,summary,type,desktop,14.18,34.88,924
ml,description,type,desktop,3.9,19.35,924
ml,package stats,type,desktop,1.08,10.35,924
mni@beng,name,,,0.06,2.5,1603
mni@beng,summary,,,0.06,2.5,1603
mni@beng,description,,,0,0.0,1603
mni@beng,package stats,,,0,0.0,1603
mni@beng,name,type,desktop,0.11,3.29,924
mni@beng,summary,type,desktop,0.11,3.29,924
mni@beng,description,type,desktop,0,0.0,924
mni@beng,package stats,type,desktop,0,0.0,924
nn_NO,name,,,0.12,3.53,1603
nn_NO,summary,,,0.19,4.32,1603
nn_NO,description,,,0,0.0,1603
nn_NO,package stats,,,0.06,2.5,1603
nn_NO,name,type,desktop,0.22,4.65,924
nn_NO,summary,type,desktop,0.32,5.69,924
nn_NO,description,type,desktop,0,0.0,924
nn_NO,package stats,type,desktop,0.11,3.29,924
ff,name,,,0,0.0,1603
ff,summary,,,0.06,2.5,1603
ff,description,,,0,0.0,1603
ff,package stats,,,0.12,3.53,1603
ff,name,type,desktop,0,0.0,924
ff,summary,type,desktop,0.11,3.29,924
ff,description,type,desktop,0,0.0,924
ff,package stats,type,desktop,0.22,4.65,924
bho,name,,,0.06,2.5,1603
bho,summary,,,0.06,2.5,1603
bho,description,,,0,0.0,1603
bho,package stats,,,0,0.0,1603
bho,name,type,desktop,0.11,3.29,924
bho,summary,type,desktop,0.11,3.29,924
bho,description,type,desktop,0,0.0,924
bho,package stats,type,desktop,0,0.0,924
km,name,,,5.93,23.61,1603
km,summary,,,7.67,26.62,1603
km,description,,,0.5,7.05,1603
km,package stats,,,0.81,8.97,1603
km,name,type,desktop,5.74,23.25,924
km,summary,type,desktop,9.52,29.35,924
km,description,type,desktop,0.87,9.26,924
km,package stats,type,desktop,1.41,11.78,924
de_CH,name,,,0.06,2.5,1603
de_CH,summary,,,0.06,2.5,1603
de_CH,description,,,0,0.0,1603
de_CH,package stats,,,0.12,3.53,1603
de_CH,name,type,desktop,0.11,3.29,924
de_CH,summary,type,desktop,0.11,3.29,924
de_CH,description,type,desktop,0,0.0,924
de_CH,package stats,type,desktop,0.11,3.29,924
af,name,,,6.86,25.28,1603
af,summary,,,6.55,24.74,1603
af,description,,,1.43,11.89,1603
af,package stats,,,1.12,10.54,1603
af,name,type,desktop,9.42,29.2,924
af,summary,type,desktop,10.61,30.79,924
af,description,type,desktop,2.49,15.58,924
af,package stats,type,desktop,0.76,8.67,924
mn,name,,,2.25,14.82,1603
mn,summary,,,1.25,11.1,1603
mn,description,,,0,0.0,1603
mn,package stats,,,0.06,2.5,1603
mn,name,type,desktop,3.35,18.01,924
mn,summary,type,desktop,2.16,14.55,924
mn,description,type,desktop,0,0.0,924
mn,package stats,type,desktop,0.11,3.29,924
lt_LT,name,,,0.12,3.53,1603
lt_LT,summary,,,0.12,3.53,1603
lt_LT,description,,,0,0.0,1603
lt_LT,package stats,,,0,0.0,1603
lt_LT,name,type,desktop,0.22,4.65,924
lt_LT,summary,type,desktop,0.22,4.65,924
lt_LT,description,type,desktop,0,0.0,924
lt_LT,package stats,type,desktop,0,0.0,924
vec,name,,,0,0.0,1603
vec,summary,,,0.06,2.5,1603
vec,description,,,0,0.0,1603
vec,package stats,,,0.06,2.5,1603
vec,name,type,desktop,0,0.0,924
vec,summary,type,desktop,0.11,3.29,924
vec,description,type,desktop,0,0.0,924
vec,package stats,type,desktop,0.11,3.29,924
pt_BR,name,,,16.09,36.75,1603
pt_BR,summary,,,30.51,46.04,1603
pt_BR,description,,,10.61,30.79,1603
pt_BR,package stats,,,14.85,35.56,1603
pt_BR,name,type,desktop,15.15,35.86,924
pt_BR,summary,type,desktop,38.53,48.67,924
pt_BR,description,type,desktop,18.07,38.48,924
pt_BR,package stats,type,desktop,23.48,42.39,924
sr@latin,name,,,18.53,38.85,1603
sr@latin,summary,,,19.59,39.69,1603
sr@latin,description,,,6.18,24.07,1603
sr@latin,package stats,,,2.81,16.52,1603
sr@latin,name,type,desktop,19.81,39.85,924
sr@latin,summary,type,desktop,21.1,40.8,924
sr@latin,description,type,desktop,10.71,30.93,924
sr@latin,package stats,type,desktop,3.46,18.28,924
nds,name,,,5.8,23.38,1603
nds,summary,,,8.05,27.2,1603
nds,description,,,2.62,15.97,1603
nds,package stats,,,0.87,9.3,1603
nds,name,type,desktop,3.9,19.35,924
nds,summary,type,desktop,8.87,28.44,924
nds,description,type,desktop,4.55,20.83,924
nds,package stats,type,desktop,1.52,12.22,924
ka,name,,,2.5,15.6,1603
ka,summary,,,2.25,14.82,1603
ka,description,,,0.12,3.53,1603
ka,package stats,,,0.19,4.32,1603
ka,name,type,desktop,3.35,18.01,924
ka,summary,type,desktop,3.79,19.09,924
ka,description,type,desktop,0.22,4.65,924
ka,package stats,type,desktop,0.32,5.69,924
bn,name,,,6.92,25.39,1603
bn,summary,,,6.11,23.96,1603
