lang,field,filter,filter_value,mean,pstdev,number of packages
gu,package stats,,,1.44,11.9,1391
gu,name,type,desktop,10.69,30.9,795
gu,summary,type,desktop,14.09,34.79,795
gu,description,type,desktop,2.52,15.66,795
gu,package stats,type,desktop,2.52,15.66,795
gv,name,,,0.14,3.79,1391
gv,summary,,,0.07,2.68,1391
gv,description,,,0,0.0,1391
gv,package stats,,,0,0.0,1391
gv,name,type,desktop,0.25,5.01,795
gv,summary,type,desktop,0.13,3.54,795
gv,description,type,desktop,0,0.0,795
gv,package stats,type,desktop,0,0.0,795
he,name,,,13.95,34.64,1391
he,summary,,,18.91,39.16,1391
he,description,,,5.54,22.87,1391
he,package stats,,,2.66,16.09,1391
he,name,type,desktop,16.1,36.75,795
he,summary,type,desktop,24.91,43.25,795
he,description,type,desktop,9.69,29.58,795
he,package stats,type,desktop,3.14,17.45,795
hi,name,,,10.28,30.37,1391
hi,summary,,,9.85,29.8,1391
hi,description,,,1.8,13.29,1391
hi,package stats,,,0.22,4.64,1391
hi,name,type,desktop,15.09,35.8,795
hi,summary,type,desktop,14.59,35.3,795
hi,description,type,desktop,3.14,17.45,795
hi,package stats,type,desktop,0.38,6.13,795
hi_IN,name,,,0,0.0,1391
hi_IN,summary,,,0.07,2.68,1391
hi_IN,description,,,0,0.0,1391
hi_IN,package stats,,,0.07,2.68,1391
hi_IN,name,type,desktop,0,0.0,795
hi_IN,summary,type,desktop,0.13,3.54,795
hi_IN,description,type,desktop,0,0.0,795
hi_IN,package stats,type,desktop,0.13,3.54,795
hne,name,,,4.53,20.79,1391
hne,summary,,,2.59,15.88,1391
hne,description,,,0,0.0,1391
hne,package stats,,,0,0.0,1391
hne,name,type,desktop,6.42,24.5,795
hne,summary,type,desktop,3.52,18.43,795
hne,description,type,desktop,0,0.0,795
hne,package stats,type,desktop,0,0.0,795
hr,name,,,7.62,26.53,1391
hr,summary,,,10.71,30.93,1391
hr,description,,,1.29,11.3,1391
hr,package stats,,,1.29,11.3,1391
hr,name,type,desktop,7.8,26.82,795
hr,summary,type,desktop,12.83,33.44,795
hr,description,type,desktop,2.14,14.47,795
hr,package stats,type,desktop,1.89,13.61,795
hr_HR,name,,,0,0.0,1391
hr_HR,summary,,,0.07,2.68,1391
hr_HR,description,,,0,0.0,1391
hr_HR,package stats,,,0,0.0,1391
hr_HR,name,type,desktop,0,0.0,795
hr_HR,summary,type,desktop,0.13,3.54,795
hr_HR,description,type,desktop,0,0.0,795
hr_HR,package stats,type,desktop,0,0.0,795
hsb,name,,,1.15,10.66,1391
hsb,summary,,,0.58,7.56,1391
hsb,description,,,0,0.0,1391
hsb,package stats,,,0.07,2.68,1391
hsb,name,type,desktop,0.63,7.91,795
hsb,summary,type,desktop,0.13,3.54,795
hsb,description,type,desktop,0,0.0,795
hsb,package stats,type,desktop,0.13,3.54,795
hu,name,,,15.82,36.49,1391
hu,summary,,,27.46,44.63,1391
hu,description,,,10.93,31.2,1391
hu,package stats,,,7.76,26.76,1391
hu,name,type,desktop,17.48,37.98,795
hu,summary,type,desktop,37.23,48.34,795
hu,description,type,desktop,18.99,39.23,795
hu,package stats,type,desktop,11.7,32.14,795
hu_HU,name,,,0.14,3.79,1391
hu_HU,summary,,,0.22,4.64,1391
hu_HU,description,,,0,0.0,1391
hu_HU,package stats,,,0,0.0,1391
hu_HU,name,type,desktop,0.25,5.01,795
hu_HU,summary,type,desktop,0.38,6.13,795
hu_HU,description,type,desktop,0,0.0,795
hu_HU,package stats,type,desktop,0,0.0,795
hy,name,,,1.37,11.61,1391
hy,summary,,,1.94,13.8,1391
hy,description,,,0.79,8.86,1391
hy,package stats,,,0.5,7.08,1391
hy,name,type,desktop,2.39,15.27,795
hy,summary,type,desktop,3.4,18.11,795
hy,description,type,desktop,1.38,11.68,795
hy,package stats,type,desktop,0.88,9.34,795
ia,name,,,2.88,16.71,1391
ia,summary,,,4.24,20.15,1391
ia,description,,,1.58,12.48,1391
ia,package stats,,,0.14,3.79,1391
ia,name,type,desktop,1.76,13.15,795
ia,summary,type,desktop,4.28,20.23,795
ia,description,type,desktop,2.77,16.4,795
ia,package stats,type,desktop,0.25,5.01,795
id,name,,,10.42,30.56,1391
id,summary,,,16.75,37.34,1391
id,description,,,7.76,26.76,1391
id,package stats,,,3.95,19.49,1391
id,name,type,desktop,11.07,31.38,795
id,summary,type,desktop,21.64,41.18,795
id,description,type,desktop,13.46,34.13,795
id,package stats,type,desktop,5.41,22.62,795
id_ID,name,,,0,0.0,1391
id_ID,summary,,,0.14,3.79,1391
id_ID,description,,,0,0.0,1391
id_ID,package stats,,,0.07,2.68,1391
id_ID,name,type,desktop,0,0.0,795
id_ID,summary,type,desktop,0.13,3.54,795
id_ID,description,type,desktop,0,0.0,795
id_ID,package stats,type,desktop,0.13,3.54,795
ig,name,,,0.07,2.68,1391
ig,summary,,,0.07,2.68,1391
ig,description,,,0,0.0,1391
ig,package stats,,,0,0.0,1391
ig,name,type,desktop,0.13,3.54,795
ig,summary,type,desktop,0.13,3.54,795
ig,description,type,desktop,0,0.0,795
ig,package stats,type,desktop,0,0.0,795
io,name,,,0.22,4.64,1391
io,summary,,,0,0.0,1391
io,description,,,0,0.0,1391
io,package stats,,,0,0.0,1391
io,name,type,desktop,0.38,6.13,795
io,summary,type,desktop,0,0.0,795
io,description,type,desktop,0,0.0,795
io,package stats,type,desktop,0,0.0,795
is,name,,,8.2,27.43,1391
is,summary,,,10.14,30.18,1391
is,description,,,2.59,15.88,1391
is,package stats,,,1.08,10.33,1391
is,name,type,desktop,9.18,28.88,795
is,summary,type,desktop,12.58,33.16,795
is,description,type,desktop,4.53,20.79,795
is,package stats,type,desktop,1.89,13.61,795
it,name,,,14.02,34.72,1391
it,summary,,,30.84,46.18,1391
it,description,,,13.95,34.64,1391
it,package stats,,,8.27,27.54,1391
it,name,type,desktop,14.47,35.18,795
it,summary,type,desktop,43.27,49.55,795
it,description,type,desktop,24.28,42.88,795
it,package stats,type,desktop,12.83,33.44,795
it_IT,name,,,0.29,5.35,1391
it_IT,summary,,,0.43,6.55,1391
it_IT,description,,,0.22,4.64,1391
it_IT,package stats,,,0.07,2.68,1391
it_IT,name,type,desktop,0.5,7.08,795
it_IT,summary,type,desktop,0.63,7.91,795
it_IT,description,type,desktop,0.38,6.13,795
it_IT,package stats,type,desktop,0.13,3.54,795
iu,name,,,0,0.0,1391
iu,summary,,,0.07,2.68,1391
iu,description,,,0,0.0,1391
iu,package stats,,,0,0.0,1391
iu,name,type,desktop,0,0.0,795
iu,summary,type,desktop,0.13,3.54,795
iu,description,type,desktop,0,0.0,795
iu,package stats,type,desktop,0,0.0,795
ja,name,,,12.22,32.75,1391
ja,summary,,,19.91,39.94,1391
ja,description,,,5.97,23.69,1391
ja,package stats,,,3.38,18.07,1391
ja,name,type,desktop,15.09,35.8,795
ja,summary,type,desktop,29.31,45.52,795
ja,description,type,desktop,10.31,30.41,795
ja,package stats,type,desktop,5.28,22.37,795
ja_JP,name,,,0.29,5.35,1391
ja_JP,summary,,,0.5,7.08,1391
ja_JP,description,,,0.07,2.68,1391
ja_JP,package stats,,,0,0.0,1391
ja_JP,name,type,desktop,0.5,7.08,795
ja_JP,summary,type,desktop,0.88,9.34,795
ja_JP,description,type,desktop,0.13,3.54,795
ja_JP,package stats,type,desktop,0,0.0,795
jbo,name,,,0.07,2.68,1391
jbo,summary,,,0,0.0,1391
jbo,description,,,0,0.0,1391
jbo,package stats,,,0,0.0,1391
jbo,name,type,desktop,0.13,3.54,795
jbo,summary,type,desktop,0,0.0,795
jbo,description,type,desktop,0,0.0,795
jbo,package stats,type,desktop,0,0.0,795
jv,name,,,0.07,2.68,1391
jv,summary,,,0.14,3.79,1391
jv,description,,,0,0.0,1391
jv,package stats,,,0,0.0,1391
jv,name,type,desktop,0.13,3.54,795
jv,summary,type,desktop,0.25,5.01,795
jv,description,type,desktop,0,0.0,795
jv,package stats,type,desktop,0,0.0,795
ka,name,,,2.95,16.91,1391
ka,summary,,,2.59,15.88,1391
ka,description,,,0.07,2.68,1391
ka,package stats,,,0.14,3.79,1391
ka,name,type,desktop,4.15,19.95,795
ka,summary,type,desktop,4.4,20.52,795
ka,description,type,desktop,0.13,3.54,795
ka,package stats,type,desktop,0.25,5.01,795
kab,name,,,0.14,3.79,1391
kab,summary,,,0.14,3.79,1391
kab,description,,,0.14,3.79,1391
kab,package stats,,,0.14,3.79,1391
kab,name,type,desktop,0.25,5.01,795
kab,summary,type,desktop,0.25,5.01,795
kab,description,type,desktop,0.25,5.01,795
kab,package stats,type,desktop,0.25,5.01,795
kk,name,,,7.69,26.65,1391
kk,summary,,,11.14,31.47,1391
kk,description,,,2.59,15.88,1391
kk,package stats,,,2.16,14.53,1391
kk,name,type,desktop,8.81,28.34,795
kk,summary,type,desktop,14.47,35.18,795
kk,description,type,desktop,4.53,20.79,795
kk,package stats,type,desktop,2.26,14.88,795
km,name,,,5.9,23.55,1391
km,summary,,,8.2,27.43,1391
km,description,,,0.5,7.08,1391
km,package stats,,,0.36,5.98,1391
km,name,type,desktop,6.42,24.5,795
km,summary,type,desktop,10.69,30.9,795
km,description,type,desktop,0.88,9.34,795
km,package stats,type,desktop,0.63,7.91,795
kn,name,,,8.2,27.43,1391
kn,summary,,,8.48,27.86,1391
kn,description,,,2.01,14.04,1391
kn,package stats,,,0.36,5.98,1391
kn,name,type,desktop,10.19,30.25,795
kn,summary,type,desktop,11.57,31.99,795
kn,description,type,desktop,3.52,18.43,795
kn,package stats,type,desktop,0.63,7.91,795
ko,name,,,17.33,37.85,1391
ko,summary,,,23.87,42.63,1391
ko,description,,,10.06,30.09,1391
ko,package stats,,,5.18,22.15,1391
ko,name,type,desktop,19.62,39.71,795
ko,summary,type,desktop,30.69,46.12,795
ko,description,type,desktop,17.48,37.98,795
ko,package stats,type,desktop,7.42,26.21,795
ko_KR,name,,,0.14,3.79,1391
ko_KR,summary,,,0.22,4.64,1391
ko_KR,description,,,0,0.0,1391
ko_KR,package stats,,,0.14,3.79,1391
ko_KR,name,type,desktop,0.25,5.01,795
ko_KR,summary,type,desktop,0.38,6.13,795
ko_KR,description,type,desktop,0,0.0,795
ko_KR,package stats,type,desktop,0.25,5.01,795
kok,name,,,0.07,2.68,1391
kok,summary,,,0.14,3.79,1391
kok,description,,,0.07,2.68,1391
kok,package stats,,,0,0.0,1391
kok,name,type,desktop,0.13,3.54,795
kok,summary,type,desktop,0.25,5.01,795
kok,description,type,desktop,0.13,3.54,795
kok,package stats,type,desktop,0,0.0,795
kok@latin,name,,,0,0.0,1391
kok@latin,summary,,,0.07,2.68,1391
kok@latin,description,,,0.07,2.68,1391
kok@latin,package stats,,,0,0.0,1391
kok@latin,name,type,desktop,0,0.0,795
kok@latin,summary,type,desktop,0.13,3.54,795
kok@latin,description,type,desktop,0.13,3.54,795
kok@latin,package stats,type,desktop,0,0.0,795
kok@roman,name,,,0.07,2.68,1391
kok@roman,summary,,,0.07,2.68,1391
kok@roman,description,,,0,0.0,1391
kok@roman,package stats,,,0,0.0,1391
kok@roman,name,type,desktop,0.13,3.54,795
kok@roman,summary,type,desktop,0.13,3.54,795
kok@roman,description,type,desktop,0,0.0,795
kok@roman,package stats,type,desktop,0,0.0,795
ks,name,,,0.72,8.45,1391
ks,summary,,,0.36,5.98,1391
ks,description,,,0.07,2.68,1391
ks,package stats,,,0,0.0,1391
ks,name,type,desktop,0.75,8.65,795
ks,summary,type,desktop,0.63,7.91,795
ks,description,type,desktop,0.13,3.54,795
ks,package stats,type,desktop,0,0.0,795
ks@devanagari,name,,,0.07,2.68,1391
ks@devanagari,summary,,,0.07,2.68,1391
ks@devanagari,description,,,0,0.0,1391
ks@devanagari,package stats,,,0,0.0,1391
ks@devanagari,name,type,desktop,0.13,3.54,795
ks@devanagari,summary,type,desktop,0.13,3.54,795
ks@devanagari,description,type,desktop,0,0.0,795
ks@devanagari,package stats,type,desktop,0,0.0,795
ku,name,,,3.38,18.07,1391
ku,summary,,,2.66,16.09,1391
ku,description,,,0.07,2.68,1391
ku,package stats,,,0,0.0,1391
ku,name,type,desktop,3.14,17.45,795
ku,summary,type,desktop,3.27,17.79,795
ku,description,type,desktop,0.13,3.54,795
ku,package stats,type,desktop,0,0.0,795
ky,name,,,0.93,9.62,1391
ky,summary,,,1.51,12.19,1391
ky,description,,,0,0.0,1391
ky,package stats,,,0.22,4.64,1391
ky,name,type,desktop,1.64,12.68,795
ky,summary,type,desktop,2.64,16.04,795
ky,description,type,desktop,0,0.0,795
ky,package stats,type,desktop,0.38,6.13,795
la,name,,,0.29,5.35,1391
la,summary,,,0.14,3.79,1391
la,description,,,0.07,2.68,1391
la,package stats,,,0,0.0,1391
la,name,type,desktop,0.5,7.08,795
la,summary,type,desktop,0.25,5.01,795
la,description,type,desktop,0.13,3.54,795
la,package stats,type,desktop,0,0.0,795
lb,name,,,0.14,3.79,1391
lb,summary,,,0.36,5.98,1391
lb,description,,,0,0.0,1391
lb,package stats,,,0.07,2.68,1391
lb,name,type,desktop,0.25,5.01,795
lb,summary,type,desktop,0.63,7.91,795
lb,description,type,desktop,0,0.0,795
lb,package stats,type,desktop,0.13,3.54,795
lg,name,,,0,0.0,1391
lg,summary,,,0.14,3.79,1391
lg,description,,,0,0.0,1391
lg,package stats,,,0.07,2.68,1391
lg,name,type,desktop,0,0.0,795
lg,summary,type,desktop,0.25,5.01,795
lg,description,type,desktop,0,0.0,795
lg,package stats,type,desktop,0.13,3.54,795
li,name,,,0.22,4.64,1391
li,summary,,,0.36,5.98,1391
li,description,,,0,0.0,1391
li,package stats,,,0,0.0,1391
li,name,type,desktop,0.38,6.13,795
li,summary,type,desktop,0.63,7.91,795
li,description,type,desktop,0,0.0,795
li,package stats,type,desktop,0,0.0,795
ln,name,,,0.14,3.79,1391
ln,summary,,,0.14,3.79,1391
ln,description,,,0.14,3.79,1391
ln,package stats,,,0,0.0,1391
ln,name,type,desktop,0.25,5.01,795
ln,summary,type,desktop,0.25,5.01,795
ln,description,type,desktop,0.25,5.01,795
ln,package stats,type,desktop,0,0.0,795
lo,name,,,0,0.0,1391
lo,summary,,,0.07,2.68,1391
lo,description,,,0,0.0,1391
lo,package stats,,,0,0.0,1391
lo,name,type,desktop,0,0.0,795
lo,summary,type,desktop,0.13,3.54,795
lo,description,type,desktop,0,0.0,795
lo,package stats,type,desktop,0,0.0,795
lt,name,,,13.08,33.72,1391
lt,summary,,,22.0,41.42,1391
lt,description,,,9.27,29.01,1391
lt,package stats,,,4.46,20.64,1391
lt,name,type,desktop,13.33,33.99,795
lt,summary,type,desktop,28.93,45.34,795
lt,description,type,desktop,16.1,36.75,795
lt,package stats,type,desktop,7.8,26.82,795
lt_LT,name,,,0.14,3.79,1391
lt_LT,summary,,,0.14,3.79,1391
lt_LT,description,,,0,0.0,1391
lt_LT,package stats,,,0,0.0,1391
lt_LT,name,type,desktop,0.25,5.01,795
lt_LT,summary,type,desktop,0.25,5.01,795
lt_LT,description,type,desktop,0,0.0,795
lt_LT,package stats,type,desktop,0,0.0,795
lv,name,,,10.78,31.02,1391
lv,summary,,,17.4,37.91,1391
lv,description,,,6.18,24.08,1391
lv,package stats,,,2.23,14.76,1391
lv,name,type,desktop,12.7,33.3,795
lv,summary,type,desktop,23.9,42.65,795
lv,description,type,desktop,10.69,30.9,795
lv,package stats,type,desktop,3.9,19.36,795
mai,name,,,4.39,20.48,1391
mai,summary,,,3.31,17.88,1391
mai,description,,,0.07,2.68,1391
mai,package stats,,,0.07,2.68,1391
mai,name,type,desktop,6.04,23.82,795
mai,summary,type,desktop,5.53,22.87,795
mai,description,type,desktop,0.13,3.54,795
mai,package stats,type,desktop,0.13,3.54,795
mg,name,,,1.51,12.19,1391
mg,summary,,,1.01,9.98,1391
mg,description,,,0,0.0,1391
mg,package stats,,,0,0.0,1391
mg,name,type,desktop,2.14,14.47,795
mg,summary,type,desktop,1.76,13.15,795
mg,description,type,desktop,0,0.0,795
mg,package stats,type,desktop,0,0.0,795
mhr,name,,,0.07,2.68,1391
mhr,summary,,,0,0.0,1391
mhr,description,,,0,0.0,1391
mhr,package stats,,,0,0.0,1391
mhr,name,type,desktop,0.13,3.54,795
mhr,summary,type,desktop,0,0.0,795
mhr,description,type,desktop,0,0.0,795
mhr,package stats,type,desktop,0,0.0,795
mi,name,,,0.22,4.64,1391
mi,summary,,,0,0.0,1391
mi,description,,,0,0.0,1391
mi,package stats,,,0,0.0,1391
mi,name,type,desktop,0.38,6.13,795
mi,summary,type,desktop,0,0.0,795
mi,description,type,desktop,0,0.0,795
mi,package stats,type,desktop,0,0.0,795
mk,name,,,5.61,23.01,1391
mk,summary,,,7.05,25.59,1391
mk,description,,,0,0.0,1391
mk,package stats,,,0.29,5.35,1391
mk,name,type,desktop,7.67,26.62,795
mk,summary,type,desktop,10.94,31.22,795
mk,description,type,desktop,0,0.0,795
mk,package stats,type,desktop,0.5,7.08,795
ml,name,,,10.35,30.46,1391
ml,summary,,,9.13,28.8,1391
ml,description,,,0.58,7.56,1391
ml,package stats,,,0.36,5.98,1391
ml,name,type,desktop,14.59,35.3,795
ml,summary,type,desktop,14.47,35.18,795
ml,description,type,desktop,1.01,9.98,795
ml,package stats,type,desktop,0.63,7.91,795
ml_IN,name,,,0,0.0,1391
ml_IN,summary,,,0.07,2.68,1391
ml_IN,description,,,0,0.0,1391
ml_IN,package stats,,,0,0.0,1391
ml_IN,name,type,desktop,0,0.0,795
ml_IN,summary,type,desktop,0.13,3.54,795
ml_IN,description,type,desktop,0,0.0,795
ml_IN,package stats,type,desktop,0,0.0,795
mn,name,,,2.8,16.51,1391
mn,summary,,,1.58,12.48,1391
mn,description,,,0,0.0,1391
mn,package stats,,,0.07,2.68,1391
mn,name,type,desktop,4.28,20.23,795
mn,summary,type,desktop,2.77,16.4,795
mn,description,type,desktop,0,0.0,795
mn,package stats,type,desktop,0.13,3.54,795
mni,name,,,0.14,3.79,1391
mni,summary,,,0.22,4.64,1391
mni,description,,,0.07,2.68,1391
mni,package stats,,,0,0.0,1391
mni,name,type,desktop,0.25,5.01,795
mni,summary,type,desktop,0.38,6.13,795
mni,description,type,desktop,0.13,3.54,795
mni,package stats,type,desktop,0,0.0,795
mni@bengali,name,,,0,0.0,1391
mni@bengali,summary,,,0.07,2.68,1391
mni@bengali,description,,,0.07,2.68,1391
mni@bengali,package stats,,,0,0.0,1391
mni@bengali,name,type,desktop,0,0.0,795
mni@bengali,summary,type,desktop,0.13,3.54,795
mni@bengali,description,type,desktop,0.13,3.54,795
mni@bengali,package stats,type,desktop,0,0.0,795
mni@meiteimayek,name,,,0.07,2.68,1391
mni@meiteimayek,summary,,,0.07,2.68,1391
mni@meiteimayek,description,,,0,0.0,1391
mni@meiteimayek,package stats,,,0,0.0,1391
mni@meiteimayek,name,type,desktop,0.13,3.54,795
mni@meiteimayek,summary,type,desktop,0.13,3.54,795
mni@meiteimayek,description,type,desktop,0,0.0,795
mni@meiteimayek,package stats,type,desktop,0,0.0,795
mnk,name,,,0.07,2.68,1391
mnk,summary,,,0,0.0,1391
mnk,description,,,0,0.0,1391
mnk,package stats,,,0,0.0,1391
mnk,name,type,desktop,0.13,3.54,795
mnk,summary,type,desktop,0,0.0,795
mnk,description,type,desktop,0,0.0,795
mnk,package stats,type,desktop,0,0.0,795
mr,name,,,14.38,35.09,1391
mr,summary,,,12.44,33.0,1391
mr,description,,,2.08,14.29,1391
mr,package stats,,,1.29,11.3,1391
mr,name,type,desktop,19.87,39.91,795
mr,summary,type,desktop,16.6,37.21,795
mr,description,type,desktop,3.65,18.75,795
mr,package stats,type,desktop,2.26,14.88,795
ms,name,,,5.03,21.86,1391
ms,summary,,,5.39,22.59,1391
ms,description,,,1.65,12.75,1391
ms,package stats,,,1.58,12.48,1391
ms,name,type,desktop,7.42,26.21,795
ms,summary,type,desktop,9.43,29.23,795
ms,description,type,desktop,2.89,16.76,795
ms,package stats,type,desktop,2.77,16.4,795
my,name,,,1.15,10.66,1391
my,summary,,,0.5,7.08,1391
my,description,,,0,0.0,1391
my,package stats,,,0.07,2.68,1391
my,name,type,desktop,1.51,12.19,795
my,summary,type,desktop,0.88,9.34,795
my,description,type,desktop,0,0.0,795
my,package stats,type,desktop,0.13,3.54,795
my_MM,name,,,0.07,2.68,1391
my_MM,summary,,,0,0.0,1391
my_MM,description,,,0,0.0,1391
my_MM,package stats,,,0,0.0,1391
my_MM,name,type,desktop,0.13,3.54,795
my_MM,summary,type,desktop,0,0.0,795
my_MM,description,type,desktop,0,0.0,795
my_MM,package stats,type,desktop,0,0.0,795
nah,name,,,0,0.0,1391
nah,summary,,,0.07,2.68,1391
nah,description,,,0,0.0,1391
nah,package stats,,,0,0.0,1391
nah,name,type,desktop,0,0.0,795
nah,summary,type,desktop,0.13,3.54,795
nah,description,type,desktop,0,0.0,795
nah,package stats,type,desktop,0,0.0,795
nap,name,,,0,0.0,1391
nap,summary,,,0.07,2.68,1391
nap,description,,,0,0.0,1391
nap,package stats,,,0,0.0,1391
nap,name,type,desktop,0,0.0,795
nap,summary,type,desktop,0.13,3.54,795
nap,description,type,desktop,0,0.0,795
nap,package stats,type,desktop,0,0.0,795
nb,name,,,12.01,32.5,1391
nb,summary,,,21.28,40.93,1391
nb,description,,,7.98,27.1,1391
nb,package stats,,,3.81,19.14,1391
nb,name,type,desktop,14.84,35.55,795
nb,summary,type,desktop,30.06,45.85,795
nb,description,type,desktop,13.96,34.66,795
nb,package stats,type,desktop,5.03,21.86,795
nb_NO,name,,,0.14,3.79,1391
nb_NO,summary,,,0.22,4.64,1391
nb_NO,description,,,0,0.0,1391
nb_NO,package stats,,,0.14,3.79,1391
nb_NO,name,type,desktop,0.25,5.01,795
nb_NO,summary,type,desktop,0.38,6.13,795
nb_NO,description,type,desktop,0,0.0,795
nb_NO,package stats,type,desktop,0.25,5.01,795
nds,name,,,5.32,22.44,1391
nds,summary,,,8.48,27.86,1391
nds,description,,,2.66,16.09,1391
nds,package stats,,,0.07,2.68,1391
nds,name,type,desktop,4.15,19.95,795
nds,summary,type,desktop,9.81,29.75,795
nds,description,type,desktop,4.65,21.07,795
nds,package stats,type,desktop,0.13,3.54,795
ne,name,,,9.99,29.99,1391
ne,summary,,,6.61,24.85,1391
ne,description,,,0.29,5.35,1391
ne,package stats,,,0.14,3.79,1391
ne,name,type,desktop,15.72,36.4,795
ne,summary,type,desktop,11.32,31.68,795
ne,description,type,desktop,0.5,7.08,795
ne,package stats,type,desktop,0.25,5.01,795
nl,name,,,13.16,33.8,1391
nl,summary,,,27.1,44.45,1391
nl,description,,,12.72,33.32,1391
nl,package stats,,,6.4,24.47,1391
nl,name,type,desktop,15.72,36.4,795
nl,summary,type,desktop,38.87,48.75,795
nl,description,type,desktop,22.26,41.6,795
nl,package stats,type,desktop,10.94,31.22,795
nl_BE,name,,,0,0.0,1391
nl_BE,summary,,,0.14,3.79,1391
nl_BE,description,,,0.07,2.68,1391
nl_BE,package stats,,,0.07,2.68,1391
nl_BE,name,type,desktop,0,0.0,795
nl_BE,summary,type,desktop,0.25,5.01,795
nl_BE,description,type,desktop,0.13,3.54,795
nl_BE,package stats,type,desktop,0.13,3.54,795
nl_NL,name,,,0.14,3.79,1391
nl_NL,summary,,,0.29,5.35,1391
nl_NL,description,,,0,0.0,1391
nl_NL,package stats,,,0.07,2.68,1391
nl_NL,name,type,desktop,0.25,5.01,795
nl_NL,summary,type,desktop,0.5,7.08,795
nl_NL,description,type,desktop,0,0.0,795
nl_NL,package stats,type,desktop,0.13,3.54,795
nn,name,,,8.41,27.76,1391
nn,summary,,,15.82,36.49,1391
nn,description,,,3.16,17.5,1391
nn,package stats,,,0.43,6.55,1391
nn,name,type,desktop,7.3,26.01,795
nn,summary,type,desktop,20.38,40.28,795
nn,description,type,desktop,5.53,22.87,795
nn,package stats,type,desktop,0.75,8.65,795
nn_NO,name,,,0.14,3.79,1391
nn_NO,summary,,,0.22,4.64,1391
nn_NO,description,,,0,0.0,1391
nn_NO,package stats,,,0.07,2.68,1391
nn_NO,name,type,desktop,0.25,5.01,795
nn_NO,summary,type,desktop,0.38,6.13,795
nn_NO,description,type,desktop,0,0.0,795
nn_NO,package stats,type,desktop,0.13,3.54,795
no,name,,,0.22,4.64,1391
no,summary,,,0.58,7.56,1391
no,description,,,0,0.0,1391
no,package stats,,,0,0.0,1391
no,name,type,desktop,0.38,6.13,795
no,summary,type,desktop,1.01,9.98,795
no,description,type,desktop,0,0.0,795
no,package stats,type,desktop,0,0.0,795
no_NY,name,,,0,0.0,1391
no_NY,summary,,,0.07,2.68,1391
no_NY,description,,,0,0.0,1391
no_NY,package stats,,,0,0.0,1391
no_NY,name,type,desktop,0,0.0,795
no_NY,summary,type,desktop,0.13,3.54,795
no_NY,description,type,desktop,0,0.0,795
no_NY,package stats,type,desktop,0,0.0,795
nqo,name,,,0.07,2.68,1391
nqo,summary,,,0.07,2.68,1391
nqo,description,,,0,0.0,1391
nqo,package stats,,,0,0.0,1391
nqo,name,type,desktop,0.13,3.54,795
nqo,summary,type,desktop,0.13,3.54,795
nqo,description,type,desktop,0,0.0,795
nqo,package stats,type,desktop,0,0.0,795
nr,name,,,0.07,2.68,1391
nr,summary,,,0.43,6.55,1391
nr,description,,,0,0.0,1391
nr,package stats,,,0,0.0,1391
nr,name,type,desktop,0.13,3.54,795
nr,summary,type,desktop,0.75,8.65,795
nr,description,type,desktop,0,0.0,795
nr,package stats,type,desktop,0,0.0,795
nso,name,,,0.5,7.08,1391
nso,summary,,,0.58,7.56,1391
nso,description,,,0,0.0,1391
nso,package stats,,,0,0.0,1391
nso,name,type,desktop,0.88,9.34,795
nso,summary,type,desktop,1.01,9.98,795
nso,description,type,desktop,0,0.0,795
nso,package stats,type,desktop,0,0.0,795
oc,name,,,6.76,25.1,1391
oc,summary,,,9.35,29.11,1391
oc,description,,,4.46,20.64,1391
oc,package stats,,,0.72,8.45,1391
oc,name,type,desktop,9.81,29.75,795
oc,summary,type,desktop,14.84,35.55,795
oc,description,type,desktop,7.8,26.82,795
oc,package stats,type,desktop,1.26,11.14,795
or,name,,,6.83,25.23,1391
or,summary,,,6.54,24.73,1391
or,description,,,1.29,11.3,1391
or,package stats,,,0.29,5.35,1391
or,name,type,desktop,9.06,28.7,795
or,summary,type,desktop,10.57,30.74,795
or,description,type,desktop,2.26,14.88,795
or,package stats,type,desktop,0.5,7.08,795
pa,name,,,16.46,37.08,1391
pa,summary,,,14.02,34.72,1391
pa,description,,,3.59,18.62,1391
pa,package stats,,,0.65,8.02,1391
pa,name,type,desktop,21.51,41.09,795
pa,summary,type,desktop,18.99,39.23,795
pa,description,type,desktop,6.29,24.28,795
pa,package stats,type,desktop,1.13,10.58,795
pa_IN,name,,,0,0.0,1391
pa_IN,summary,,,0.36,5.98,1391
pa_IN,description,,,0,0.0,1391
pa_IN,package stats,,,0.07,2.68,1391
pa_IN,name,type,desktop,0,0.0,795
pa_IN,summary,type,desktop,0.63,7.91,795
pa_IN,description,type,desktop,0,0.0,795
pa_IN,package stats,type,desktop,0.13,3.54,795
pl,name,,,17.47,37.97,1391
pl,summary,,,33.36,47.15,1391
pl,description,,,16.53,37.15,1391
pl,package stats,,,9.63,29.5,1391
pl,name,type,desktop,18.62,38.92,795
pl,summary,type,desktop,45.79,49.82,795
pl,description,type,desktop,28.81,45.29,795
pl,package stats,type,desktop,15.85,36.52,795
pl_PL,name,,,0,0.0,1391
pl_PL,summary,,,0.22,4.64,1391
pl_PL,description,,,0.07,2.68,1391
pl_PL,package stats,,,0.14,3.79,1391
pl_PL,name,type,desktop,0,0.0,795
pl_PL,summary,type,desktop,0.25,5.01,795
pl_PL,description,type,desktop,0.13,3.54,795
