project,type,url,name,summary,description,package stats
evolution-bogofilter,addon,https://wiki.gnome.org/Apps/Evolution,0,yes,0,1.0
evolution-ews,addon,https://wiki.gnome.org/Apps/Evolution,yes,yes,0,1.0
evolution-mapi,addon,https://wiki.gnome.org/Apps/Evolution,0,yes,0,1.0
evolution-rss,addon,http://gnome.eu.org/evo/index.php/Evolution_RSS_Reader_Plugin,yes,yes,0,1.0
evolution-spamassassin,addon,https://wiki.gnome.org/Apps/Evolution,0,yes,0,1.0
evolution,desktop,https://live.gnome.org/Apps/Evolution,0,yes,yes,1.0
exaile,desktop,http://www.exaile.org,0,yes,0,0.69
exfalso,desktop,https://quodlibet.readthedocs.org,0,yes,0,0.38
expendable,desktop,https://fedorahosted.org/expendable/,yes,yes,0,0.78
kipi-plugins,desktop,http://www.digikam.org/,0,0,0,0.35
extrema,desktop,http://exsitewebware.com/extrema/,0,0,0,0
eyesight,desktop,https://github.com/mauios/eyesight,0,0,0,0
fbg2,desktop,http://sourceforge.net/projects/fbg/,0,0,0,0
fbzx,desktop,http://www.rastersoft.com/fbzx.html,0,0,0,0
fcitx,desktop,https://fcitx-im.org/wiki/Fcitx,0,0,0,0
fedora-gooey-karma,desktop,https://fedoraproject.org/wiki/Fedora_Gooey_Karma,0,0,0,0
feedreader,desktop,http://jangernert.github.io/feedreader/,0,0,0,0
ffgtk,desktop,,0,0,0,0
fgrun,desktop,http://sourceforge.net/projects/fgrun,0,0,0,0
filezilla,desktop,https://filezilla-project.org/,0,0,0,0
fillets-ng,desktop,http://fillets.sourceforge.net/,0,0,0,0
findthatword,desktop,http://findthatword.sourceforge.net/,0,0,0,0
firefox,desktop,http://www.mozilla.org/en-US/,0,yes,0,0
firewall-config,desktop,http://www.firewalld.org,yes,yes,0,0.94
five-or-more,desktop,https://wiki.gnome.org/Apps/Five%20or%20more,yes,yes,yes,0
flare,desktop,http://www.flarerpg.org,0,0,0,0
flash-plugin,addon,,0,0,0,0
flaw,desktop,http://flaw.sourceforge.net/,0,0,0,0
fldigi,desktop,http://www.w1hkj.com/,0,0,0,0
florence,desktop,http://florence.sourceforge.net,0,0,0,0
calligra-flow,desktop,http://www.calligra.org/flow/,yes,0,0,0
fltk-fluid,desktop,http://www.fltk.org/,0,0,0,0
flumotion,desktop,http://www.flumotion.net/,0,0,0,0
fmit,desktop,http://home.gna.org/fmit/,0,0,0,0
fmtools-tkradio,desktop,http://benpfaff.org/fmtools,0,0,0,0
focuswriter,desktop,http://gottcode.org/focuswriter/,0,yes,0,0
font-manager,desktop,http://code.google.com/p/font-manager,0,0,0,0
fontforge,desktop,https://github.com/fontforge/fontforge,0,0,0,0
fontmatrix,desktop,http://fontmatrix.be/node/21,0,0,0,0
