project,type,url,name,summary,description,package stats
glob2,,http://globulation2.org/,0,0,0,0
glogg,,http://glogg.bonnefon.org,0,0,0,0
glom,,http://www.glom.org/,0,0,0,0
gmpc,,http://gmpclient.org/,0,0,0,0
gmsh-common,,http://geuz.org/gmsh/,0,0,0,0
gmusicbrowser,,http://gmusicbrowser.org,0,0,0,0
gnaural,,http://gnaural.sourceforge.net,0,0,0,0
four-in-a-row,,http://projects.gnome.org/gnome-games/,0,0,0,0
gnome-nibbles,,https://live.gnome.org/Nibbles,0,0,0,0
gnome-robots,,https://live.gnome.org/Robots,0,0,0,0
gnofract4d,,http://gnofract4d.sourceforge.net/,0,0,0,0
gnomad2,,http://gnomad2.sourceforge.net,0,0,0,0
gnome-abrt,,https://github.com/abrt/gnome-abrt,0,0,0,0
gnome-activity-journal,,https://launchpad.net/gnome-activity-journal,0,0,0,0
banshee,,http://banshee.fm/,0,0,0,0
gnome-boxes,,http://live.gnome.org/Apps/Boxes,0,0,0,0
gnome-clocks,,https://wiki.gnome.org/Apps/Clocks,0,0,0,0
gnome-commander,,http://gcmd.github.io/index.html,0,0,0,0
gnome-dictionary,,http://www.gnome.org/,0,0,0,0
gnome-disk-utility,,https://wiki.gnome.org/Design/Apps/Disks,0,0,0,0
gnome-do,,http://do.cooperteam.net/,0,0,0,0
gnome-documents,,https://wiki.gnome.org/Apps/Documents,0,0,0,0
ekiga,,http://www.ekiga.org/,0,0,0,0
gnome-font-viewer,,http://www.gnome.org/gnome-3/,0,0,0,0
gnome-genius,,http://www.jirka.org/genius.html,0,0,0,0
gkrellm,,http://www.gkrellm.net/,0,0,0,0
gnome-gmail,,http://gnome-gmail.sourceforge.net,0,0,0,0
gnome-maps,,http://wiki.gnome.org/Maps,0,0,0,0
gnome-music,,https://wiki.gnome.org/Apps/Music,0,0,0,0
gnome-nettool,,http://projects.gnome.org/gnome-network/,0,0,0,0
gnome-phone-manager,,https://live.gnome.org/PhoneManager/,0,0,0,0
gnome-photos,,https://wiki.gnome.org/Apps/Photos,0,0,0,0
gnome-pie,,http://gnome-pie.simonschneegans.de/,0,0,0,0
gnome-power-manager,,http://www.gnome.org/projects/gnome-power-manager/,0,0,0,0
gnome-schedule,,http://gnome-schedule.sf.net,0,0,0,0
gnome-screenshot,,http://www.gnome.org,0,0,0,0
gnome-search-tool,,https://git.gnome.org/browse/gnome-search-tool/,0,0,0,0
gnome-software,,https://wiki.gnome.org/Design/Apps/Software,0,0,0,0
gnome-media-apps,,http://www.gnome.org,0,0,0,0
gnome-subtitles,,http://gnome-subtitles.sourceforge.net/,0,0,0,0
gnome-sudoku,,https://wiki.gnome.org/GnomeSudoku,0,0,0,0
gnome-system-log,,https://git.gnome.org/browse/gnome-system-log/,0,0,0,0
gnome-system-monitor,,https://wiki.gnome.org/SystemMonitor,0,0,0,0
gnome-terminal,,http://www.gnome.org/,0,0,0,0
gnome-tetravex,,https://wiki.gnome.org/Tetravex,0,0,0,0
gnome-tweak-tool,,https://wiki.gnome.org/GnomeTweakTool,0,0,0,0
gnome-mines,,http://projects.gnome.org/gnome-games/,0,0,0,0
gnomint,,http://gnomint.sourceforge.net/,0,0,0,0
gnote,,https://wiki.gnome.org/Gnote,0,0,0,0
