lang,field,filter,filter_value,mean,pstdev,number of packages
sa,name,type,desktop,0.14,3.77,703
sa,summary,type,desktop,0.14,3.77,703
sa,description,type,desktop,0,0.0,703
sa,package stats,type,desktop,0,0.0,703
sat,name,,,0.18,4.25,1107
sat,summary,,,0.18,4.25,1107
sat,description,,,0,0.0,1107
sat,package stats,,,0.09,3.0,1107
sat,name,type,desktop,0.28,5.33,703
sat,summary,type,desktop,0.28,5.33,703
sat,description,type,desktop,0,0.0,703
sat,package stats,type,desktop,0.14,3.77,703
sat@olchiki,name,,,0.09,3.0,1107
sat@olchiki,summary,,,0.09,3.0,1107
sat@olchiki,description,,,0,0.0,1107
sat@olchiki,package stats,,,0,0.0,1107
sat@olchiki,name,type,desktop,0.14,3.77,703
sat@olchiki,summary,type,desktop,0.14,3.77,703
sat@olchiki,description,type,desktop,0,0.0,703
sat@olchiki,package stats,type,desktop,0,0.0,703
sc,name,,,0.09,3.0,1107
sc,summary,,,0.18,4.25,1107
sc,description,,,0.09,3.0,1107
sc,package stats,,,0,0.0,1107
sc,name,type,desktop,0.14,3.77,703
sc,summary,type,desktop,0.28,5.33,703
sc,description,type,desktop,0.14,3.77,703
sc,package stats,type,desktop,0,0.0,703
sd,name,,,0.09,3.0,1107
sd,summary,,,0.09,3.0,1107
sd,description,,,0,0.0,1107
sd,package stats,,,0,0.0,1107
sd,name,type,desktop,0.14,3.77,703
sd,summary,type,desktop,0.14,3.77,703
sd,description,type,desktop,0,0.0,703
sd,package stats,type,desktop,0,0.0,703
se,name,,,0.54,7.34,1107
se,summary,,,0.45,6.71,1107
se,description,,,0,0.0,1107
se,package stats,,,0,0.0,1107
se,name,type,desktop,0.85,9.2,703
se,summary,type,desktop,0.71,8.4,703
se,description,type,desktop,0,0.0,703
se,package stats,type,desktop,0,0.0,703
sh,name,,,0,0.0,1107
sh,summary,,,0.09,3.0,1107
sh,description,,,0,0.0,1107
sh,package stats,,,0,0.0,1107
sh,name,type,desktop,0,0.0,703
sh,summary,type,desktop,0.14,3.77,703
sh,description,type,desktop,0,0.0,703
sh,package stats,type,desktop,0,0.0,703
si,name,,,3.25,17.74,1107
si,summary,,,3.25,17.74,1107
si,description,,,0,0.0,1107
si,package stats,,,0.09,3.0,1107
si,name,type,desktop,4.84,21.45,703
si,summary,type,desktop,5.12,22.04,703
si,description,type,desktop,0,0.0,703
si,package stats,type,desktop,0.14,3.77,703
sk,name,,,11.92,32.41,1107
sk,summary,,,24.12,42.78,1107
sk,description,,,14.36,35.07,1107
sk,package stats,,,7.32,26.04,1107
sk,name,type,desktop,16.36,36.99,703
sk,summary,type,desktop,35.85,47.95,703
sk,description,type,desktop,22.62,41.84,703
sk,package stats,type,desktop,9.53,29.36,703
sl,name,,,11.65,32.09,1107
sl,summary,,,22.85,41.99,1107
sl,description,,,11.47,31.87,1107
sl,package stats,,,5.96,23.68,1107
sl,name,type,desktop,15.93,36.6,703
sl,summary,type,desktop,33.71,47.27,703
sl,description,type,desktop,18.07,38.47,703
sl,package stats,type,desktop,7.25,25.94,703
sma,name,,,0,0.0,1107
sma,summary,,,0.09,3.0,1107
sma,description,,,0,0.0,1107
sma,package stats,,,0,0.0,1107
sma,name,type,desktop,0,0.0,703
sma,summary,type,desktop,0.14,3.77,703
sma,description,type,desktop,0,0.0,703
sma,package stats,type,desktop,0,0.0,703
so,name,,,0.09,3.0,1107
so,summary,,,0.09,3.0,1107
so,description,,,0,0.0,1107
so,package stats,,,0,0.0,1107
so,name,type,desktop,0.14,3.77,703
so,summary,type,desktop,0.14,3.77,703
so,description,type,desktop,0,0.0,703
so,package stats,type,desktop,0,0.0,703
son,name,,,0,0.0,1107
son,summary,,,0.09,3.0,1107
son,description,,,0,0.0,1107
son,package stats,,,0,0.0,1107
son,name,type,desktop,0,0.0,703
son,summary,type,desktop,0.14,3.77,703
son,description,type,desktop,0,0.0,703
son,package stats,type,desktop,0,0.0,703
sq,name,,,4.07,19.75,1107
sq,summary,,,5.15,22.1,1107
sq,description,,,0.36,6.0,1107
sq,package stats,,,0.27,5.2,1107
sq,name,type,desktop,5.83,23.44,703
sq,summary,type,desktop,7.97,27.08,703
sq,description,type,desktop,0.57,7.52,703
sq,package stats,type,desktop,0.28,5.33,703
sr,name,,,21.14,40.83,1107
sr,summary,,,23.04,42.11,1107
sr,description,,,13.28,33.93,1107
sr,package stats,,,7.59,26.48,1107
sr,name,type,desktop,29.73,45.71,703
sr,summary,type,desktop,32.72,46.92,703
sr,description,type,desktop,20.91,40.67,703
sr,package stats,type,desktop,9.39,29.17,703
sr@ije,name,,,0.27,5.2,1107
sr@ije,summary,,,0.18,4.25,1107
sr@ije,description,,,0,0.0,1107
sr@ije,package stats,,,0,0.0,1107
sr@ije,name,type,desktop,0.43,6.52,703
sr@ije,summary,type,desktop,0.28,5.33,703
sr@ije,description,type,desktop,0,0.0,703
sr@ije,package stats,type,desktop,0,0.0,703
sr@Ijekavian,name,,,0.09,3.0,1107
sr@Ijekavian,summary,,,0,0.0,1107
sr@Ijekavian,description,,,0,0.0,1107
sr@Ijekavian,package stats,,,0,0.0,1107
sr@Ijekavian,name,type,desktop,0.14,3.77,703
sr@Ijekavian,summary,type,desktop,0,0.0,703
sr@Ijekavian,description,type,desktop,0,0.0,703
sr@Ijekavian,package stats,type,desktop,0,0.0,703
sr@ijekavian,name,,,3.97,19.54,1107
sr@ijekavian,summary,,,2.35,15.14,1107
sr@ijekavian,description,,,0,0.0,1107
sr@ijekavian,package stats,,,0.54,7.34,1107
sr@ijekavian,name,type,desktop,6.12,23.96,703
sr@ijekavian,summary,type,desktop,3.56,18.52,703
sr@ijekavian,description,type,desktop,0,0.0,703
sr@ijekavian,package stats,type,desktop,0.85,9.2,703
sr@ijekavianlatin,name,,,2.8,16.5,1107
sr@ijekavianlatin,summary,,,2.35,15.14,1107
sr@ijekavianlatin,description,,,0,0.0,1107
sr@ijekavianlatin,package stats,,,0.54,7.34,1107
sr@ijekavianlatin,name,type,desktop,4.27,20.21,703
sr@ijekavianlatin,summary,type,desktop,3.56,18.52,703
sr@ijekavianlatin,description,type,desktop,0,0.0,703
sr@ijekavianlatin,package stats,type,desktop,0.85,9.2,703
sr@latin,name,,,15.27,35.97,1107
sr@latin,summary,,,17.8,38.25,1107
sr@latin,description,,,8.04,27.19,1107
sr@latin,package stats,,,5.06,21.92,1107
sr@latin,name,type,desktop,20.63,40.46,703
sr@latin,summary,type,desktop,24.47,42.99,703
sr@latin,description,type,desktop,12.66,33.25,703
sr@latin,package stats,type,desktop,5.97,23.7,703
sr@Latn,name,,,0.45,6.71,1107
sr@Latn,summary,,,0.45,6.71,1107
sr@Latn,description,,,0,0.0,1107
sr@Latn,package stats,,,0,0.0,1107
sr@Latn,name,type,desktop,0.71,8.4,703
sr@Latn,summary,type,desktop,0.71,8.4,703
sr@Latn,description,type,desktop,0,0.0,703
sr@Latn,package stats,type,desktop,0,0.0,703
sr_ijekavian,name,,,2.17,14.56,1107
sr_ijekavian,summary,,,2.17,14.56,1107
sr_ijekavian,description,,,2.44,15.43,1107
sr_ijekavian,package stats,,,0,0.0,1107
sr_ijekavian,name,type,desktop,3.41,18.16,703
sr_ijekavian,summary,type,desktop,3.41,18.16,703
sr_ijekavian,description,type,desktop,3.84,19.22,703
sr_ijekavian,package stats,type,desktop,0,0.0,703
sr_ijekavianlatin,name,,,1.36,11.56,1107
sr_ijekavianlatin,summary,,,2.08,14.26,1107
sr_ijekavianlatin,description,,,2.44,15.43,1107
sr_ijekavianlatin,package stats,,,0,0.0,1107
sr_ijekavianlatin,name,type,desktop,2.13,14.45,703
sr_ijekavianlatin,summary,type,desktop,3.27,17.79,703
sr_ijekavianlatin,description,type,desktop,3.84,19.22,703
sr_ijekavianlatin,package stats,type,desktop,0,0.0,703
sr_Latn,name,,,1.36,11.56,1107
sr_Latn,summary,,,2.53,15.7,1107
sr_Latn,description,,,2.44,15.43,1107
sr_Latn,package stats,,,0,0.0,1107
sr_Latn,name,type,desktop,2.13,14.45,703
sr_Latn,summary,type,desktop,3.98,19.56,703
sr_Latn,description,type,desktop,3.84,19.22,703
sr_Latn,package stats,type,desktop,0,0.0,703
sr_ME,name,,,0.09,3.0,1107
sr_ME,summary,,,0.09,3.0,1107
sr_ME,description,,,0,0.0,1107
sr_ME,package stats,,,0,0.0,1107
sr_ME,name,type,desktop,0.14,3.77,703
sr_ME,summary,type,desktop,0.14,3.77,703
sr_ME,description,type,desktop,0,0.0,703
sr_ME,package stats,type,desktop,0,0.0,703
sr_RS,name,,,0,0.0,1107
sr_RS,summary,,,0.09,3.0,1107
sr_RS,description,,,0,0.0,1107
sr_RS,package stats,,,0,0.0,1107
sr_RS,name,type,desktop,0,0.0,703
sr_RS,summary,type,desktop,0.14,3.77,703
sr_RS,description,type,desktop,0,0.0,703
sr_RS,package stats,type,desktop,0,0.0,703
ss,name,,,0,0.0,1107
ss,summary,,,0.45,6.71,1107
ss,description,,,0,0.0,1107
ss,package stats,,,0,0.0,1107
ss,name,type,desktop,0,0.0,703
ss,summary,type,desktop,0.71,8.4,703
ss,description,type,desktop,0,0.0,703
ss,package stats,type,desktop,0,0.0,703
st,name,,,0,0.0,1107
st,summary,,,0.36,6.0,1107
st,description,,,0,0.0,1107
st,package stats,,,0,0.0,1107
st,name,type,desktop,0,0.0,703
st,summary,type,desktop,0.57,7.52,703
st,description,type,desktop,0,0.0,703
st,package stats,type,desktop,0,0.0,703
su,name,,,0,0.0,1107
su,summary,,,0.18,4.25,1107
su,description,,,0,0.0,1107
su,package stats,,,0,0.0,1107
su,name,type,desktop,0,0.0,703
su,summary,type,desktop,0.28,5.33,703
su,description,type,desktop,0,0.0,703
su,package stats,type,desktop,0,0.0,703
sv,name,,,14.54,35.25,1107
sv,summary,,,29.09,45.42,1107
sv,description,,,14.72,35.43,1107
sv,package stats,,,8.49,27.88,1107
sv,name,type,desktop,19.77,39.83,703
sv,summary,type,desktop,42.25,49.4,703
sv,description,type,desktop,23.19,42.2,703
sv,package stats,type,desktop,10.95,31.23,703
sv_SE,name,,,0,0.0,1107
sv_SE,summary,,,0.09,3.0,1107
sv_SE,description,,,0,0.0,1107
sv_SE,package stats,,,0.09,3.0,1107
sv_SE,name,type,desktop,0,0.0,703
sv_SE,summary,type,desktop,0.14,3.77,703
sv_SE,description,type,desktop,0,0.0,703
sv_SE,package stats,type,desktop,0.14,3.77,703
sv_SE.ISO8859_15,name,,,0,0.0,1107
sv_SE.ISO8859_15,summary,,,0.09,3.0,1107
sv_SE.ISO8859_15,description,,,0,0.0,1107
sv_SE.ISO8859_15,package stats,,,0,0.0,1107
sv_SE.ISO8859_15,name,type,desktop,0,0.0,703
sv_SE.ISO8859_15,summary,type,desktop,0.14,3.77,703
sv_SE.ISO8859_15,description,type,desktop,0,0.0,703
sv_SE.ISO8859_15,package stats,type,desktop,0,0.0,703
sw,name,,,0.09,3.0,1107
sw,summary,,,0.09,3.0,1107
sw,description,,,0,0.0,1107
sw,package stats,,,0.09,3.0,1107
sw,name,type,desktop,0.14,3.77,703
sw,summary,type,desktop,0.14,3.77,703
sw,description,type,desktop,0,0.0,703
sw,package stats,type,desktop,0.14,3.77,703
ta,name,,,10.93,31.2,1107
ta,summary,,,11.29,31.65,1107
ta,description,,,2.53,15.7,1107
ta,package stats,,,0.54,7.34,1107
ta,name,type,desktop,15.22,35.92,703
ta,summary,type,desktop,16.07,36.73,703
ta,description,type,desktop,3.98,19.56,703
ta,package stats,type,desktop,0.85,9.2,703
ta_IN,name,,,0.09,3.0,1107
ta_IN,summary,,,0,0.0,1107
ta_IN,description,,,0,0.0,1107
ta_IN,package stats,,,0,0.0,1107
ta_IN,name,type,desktop,0.14,3.77,703
ta_IN,summary,type,desktop,0,0.0,703
ta_IN,description,type,desktop,0,0.0,703
ta_IN,package stats,type,desktop,0,0.0,703
ta_LK,name,,,0.09,3.0,1107
ta_LK,summary,,,0.09,3.0,1107
ta_LK,description,,,0,0.0,1107
ta_LK,package stats,,,0,0.0,1107
ta_LK,name,type,desktop,0.14,3.77,703
ta_LK,summary,type,desktop,0.14,3.77,703
ta_LK,description,type,desktop,0,0.0,703
ta_LK,package stats,type,desktop,0,0.0,703
te,name,,,12.29,32.83,1107
te,summary,,,12.01,32.51,1107
te,description,,,2.98,17.01,1107
te,package stats,,,0.45,6.71,1107
te,name,type,desktop,17.64,38.11,703
te,summary,type,desktop,17.5,37.99,703
te,description,type,desktop,4.69,21.15,703
te,package stats,type,desktop,0.71,8.4,703
tg,name,,,5.6,22.99,1107
tg,summary,,,5.15,22.1,1107
tg,description,,,2.53,15.7,1107
tg,package stats,,,0.81,8.98,1107
tg,name,type,desktop,7.82,26.85,703
tg,summary,type,desktop,7.11,25.7,703
tg,description,type,desktop,3.98,19.56,703
tg,package stats,type,desktop,1.28,11.24,703
th,name,,,8.94,28.54,1107
th,summary,,,12.1,32.62,1107
th,description,,,3.16,17.5,1107
th,package stats,,,1.63,12.65,1107
th,name,type,desktop,13.09,33.73,703
th,summary,type,desktop,19.06,39.28,703
th,description,type,desktop,4.98,21.75,703
th,package stats,type,desktop,2.56,15.8,703
tk,name,,,0.36,6.0,1107
tk,summary,,,0.45,6.71,1107
tk,description,,,0,0.0,1107
tk,package stats,,,0,0.0,1107
tk,name,type,desktop,0.57,7.52,703
tk,summary,type,desktop,0.71,8.4,703
tk,description,type,desktop,0,0.0,703
tk,package stats,type,desktop,0,0.0,703
tn,name,,,0,0.0,1107
tn,summary,,,0.09,3.0,1107
tn,description,,,0,0.0,1107
tn,package stats,,,0,0.0,1107
tn,name,type,desktop,0,0.0,703
tn,summary,type,desktop,0.14,3.77,703
tn,description,type,desktop,0,0.0,703
tn,package stats,type,desktop,0,0.0,703
tr,name,,,12.01,32.51,1107
tr,summary,,,25.65,43.67,1107
tr,description,,,12.01,32.51,1107
tr,package stats,,,6.41,24.5,1107
tr,name,type,desktop,15.93,36.6,703
tr,summary,type,desktop,36.84,48.24,703
tr,description,type,desktop,18.92,39.17,703
tr,package stats,type,desktop,8.11,27.3,703
tr_TR,name,,,0.09,3.0,1107
tr_TR,summary,,,0.09,3.0,1107
tr_TR,description,,,0,0.0,1107
tr_TR,package stats,,,0,0.0,1107
tr_TR,name,type,desktop,0.14,3.77,703
tr_TR,summary,type,desktop,0.14,3.77,703
tr_TR,description,type,desktop,0,0.0,703
tr_TR,package stats,type,desktop,0,0.0,703
ts,name,,,0.09,3.0,1107
ts,summary,,,0.45,6.71,1107
ts,description,,,0,0.0,1107
ts,package stats,,,0,0.0,1107
ts,name,type,desktop,0.14,3.77,703
ts,summary,type,desktop,0.71,8.4,703
ts,description,type,desktop,0,0.0,703
ts,package stats,type,desktop,0,0.0,703
tt,name,,,0.09,3.0,1107
tt,summary,,,0,0.0,1107
tt,description,,,0,0.0,1107
tt,package stats,,,0,0.0,1107
tt,name,type,desktop,0.14,3.77,703
tt,summary,type,desktop,0,0.0,703
tt,description,type,desktop,0,0.0,703
tt,package stats,type,desktop,0,0.0,703
tt_RU,name,,,0,0.0,1107
tt_RU,summary,,,0.09,3.0,1107
tt_RU,description,,,0,0.0,1107
tt_RU,package stats,,,0,0.0,1107
tt_RU,name,type,desktop,0,0.0,703
tt_RU,summary,type,desktop,0.14,3.77,703
tt_RU,description,type,desktop,0,0.0,703
tt_RU,package stats,type,desktop,0,0.0,703
tw,name,,,0,0.0,1107
tw,summary,,,0.09,3.0,1107
tw,description,,,0,0.0,1107
tw,package stats,,,0,0.0,1107
tw,name,type,desktop,0,0.0,703
tw,summary,type,desktop,0.14,3.77,703
tw,description,type,desktop,0,0.0,703
tw,package stats,type,desktop,0,0.0,703
twi,name,,,0,0.0,1107
twi,summary,,,0.09,3.0,1107
twi,description,,,0,0.0,1107
twi,package stats,,,0,0.0,1107
twi,name,type,desktop,0,0.0,703
twi,summary,type,desktop,0.14,3.77,703
twi,description,type,desktop,0,0.0,703
twi,package stats,type,desktop,0,0.0,703
ug,name,,,7.14,25.74,1107
ug,summary,,,11.02,31.31,1107
ug,description,,,0.27,5.2,1107
ug,package stats,,,0.45,6.71,1107
ug,name,type,desktop,10.24,30.32,703
ug,summary,type,desktop,17.35,37.87,703
ug,description,type,desktop,0.43,6.52,703
ug,package stats,type,desktop,0.71,8.4,703
uk,name,,,12.74,33.34,1107
uk,summary,,,26.29,44.02,1107
uk,description,,,15.0,35.7,1107
uk,package stats,,,7.86,26.91,1107
uk,name,type,desktop,18.35,38.71,703
uk,summary,type,desktop,39.69,48.92,703
uk,description,type,desktop,23.61,42.47,703
uk,package stats,type,desktop,10.1,30.13,703
uk_UA,name,,,0,0.0,1107
uk_UA,summary,,,0.18,4.25,1107
uk_UA,description,,,0.09,3.0,1107
uk_UA,package stats,,,0.18,4.25,1107
uk_UA,name,type,desktop,0,0.0,703
uk_UA,summary,type,desktop,0.14,3.77,703
uk_UA,description,type,desktop,0.14,3.77,703
uk_UA,package stats,type,desktop,0.28,5.33,703
ur,name,,,0.9,9.46,1107
ur,summary,,,1.72,12.99,1107
ur,description,,,0.09,3.0,1107
ur,package stats,,,0,0.0,1107
ur,name,type,desktop,1.42,11.84,703
ur,summary,type,desktop,2.7,16.22,703
ur,description,type,desktop,0.14,3.77,703
ur,package stats,type,desktop,0,0.0,703
ur_PK,name,,,0.36,6.0,1107
ur_PK,summary,,,0.45,6.71,1107
ur_PK,description,,,0,0.0,1107
ur_PK,package stats,,,0,0.0,1107
ur_PK,name,type,desktop,0.57,7.52,703
ur_PK,summary,type,desktop,0.71,8.4,703
ur_PK,description,type,desktop,0,0.0,703
ur_PK,package stats,type,desktop,0,0.0,703
uz,name,,,1.36,11.56,1107
uz,summary,,,1.72,12.99,1107
uz,description,,,0.09,3.0,1107
uz,package stats,,,0,0.0,1107
uz,name,type,desktop,2.13,14.45,703
uz,summary,type,desktop,2.7,16.22,703
uz,description,type,desktop,0.14,3.77,703
uz,package stats,type,desktop,0,0.0,703
uz@cyrillic,name,,,0.9,9.46,1107
uz@cyrillic,summary,,,0.72,8.47,1107
uz@cyrillic,description,,,0.09,3.0,1107
uz@cyrillic,package stats,,,0.09,3.0,1107
uz@cyrillic,name,type,desktop,1.42,11.84,703
uz@cyrillic,summary,type,desktop,1.14,10.61,703
uz@cyrillic,description,type,desktop,0.14,3.77,703
uz@cyrillic,package stats,type,desktop,0.14,3.77,703
uz_latn,name,,,0,0.0,1107
uz_latn,summary,,,0.09,3.0,1107
uz_latn,description,,,0.09,3.0,1107
uz_latn,package stats,,,0,0.0,1107
uz_latn,name,type,desktop,0,0.0,703
uz_latn,summary,type,desktop,0.14,3.77,703
uz_latn,description,type,desktop,0.14,3.77,703
uz_latn,package stats,type,desktop,0,0.0,703
ve,name,,,0,0.0,1107
ve,summary,,,0.45,6.71,1107
ve,description,,,0,0.0,1107
ve,package stats,,,0,0.0,1107
ve,name,type,desktop,0,0.0,703
ve,summary,type,desktop,0.71,8.4,703
ve,description,type,desktop,0,0.0,703
ve,package stats,type,desktop,0,0.0,703
vec,name,,,0,0.0,1107
vec,summary,,,0.09,3.0,1107
vec,description,,,0,0.0,1107
vec,package stats,,,0.09,3.0,1107
vec,name,type,desktop,0,0.0,703
vec,summary,type,desktop,0.14,3.77,703
vec,description,type,desktop,0,0.0,703
vec,package stats,type,desktop,0.14,3.77,703
ven,name,,,0.09,3.0,1107
ven,summary,,,0.09,3.0,1107
ven,description,,,0,0.0,1107
ven,package stats,,,0,0.0,1107
ven,name,type,desktop,0.14,3.77,703
ven,summary,type,desktop,0.14,3.77,703
ven,description,type,desktop,0,0.0,703
ven,package stats,type,desktop,0,0.0,703
vi,name,,,8.94,28.54,1107
vi,summary,,,13.28,33.93,1107
vi,description,,,2.98,17.01,1107
vi,package stats,,,3.52,18.44,1107
vi,name,type,desktop,13.09,33.73,703
vi,summary,type,desktop,19.91,39.94,703
vi,description,type,desktop,4.69,21.15,703
vi,package stats,type,desktop,3.41,18.16,703
vls,name,,,0,0.0,1107
vls,summary,,,0.09,3.0,1107
vls,description,,,0,0.0,1107
vls,package stats,,,0,0.0,1107
vls,name,type,desktop,0,0.0,703
vls,summary,type,desktop,0.14,3.77,703
vls,description,type,desktop,0,0.0,703
vls,package stats,type,desktop,0,0.0,703
wa,name,,,2.44,15.43,1107
wa,summary,,,1.81,13.32,1107
wa,description,,,0,0.0,1107
wa,package stats,,,0,0.0,1107
wa,name,type,desktop,3.56,18.52,703
wa,summary,type,desktop,2.84,16.63,703
wa,description,type,desktop,0,0.0,703
wa,package stats,type,desktop,0,0.0,703
wo,name,,,0.09,3.0,1107
wo,summary,,,0.09,3.0,1107
wo,description,,,0,0.0,1107
wo,package stats,,,0,0.0,1107
wo,name,type,desktop,0.14,3.77,703
wo,summary,type,desktop,0.14,3.77,703
wo,description,type,desktop,0,0.0,703
wo,package stats,type,desktop,0,0.0,703
x_eg,name,,,0,0.0,1107
x_eg,summary,,,0,0.0,1107
x_eg,description,,,0.09,3.0,1107
x_eg,package stats,,,0,0.0,1107
x_eg,name,type,desktop,0,0.0,703
x_eg,summary,type,desktop,0,0.0,703
x_eg,description,type,desktop,0.14,3.77,703
x_eg,package stats,type,desktop,0,0.0,703
xh,name,,,3.52,18.44,1107
xh,summary,,,2.44,15.43,1107
xh,description,,,0,0.0,1107
xh,package stats,,,0.09,3.0,1107
xh,name,type,desktop,5.55,22.89,703
xh,summary,type,desktop,3.84,19.22,703
xh,description,type,desktop,0,0.0,703
xh,package stats,type,desktop,0.14,3.77,703
yo,name,,,0.09,3.0,1107
yo,summary,,,0.09,3.0,1107
yo,description,,,0,0.0,1107
yo,package stats,,,0,0.0,1107
yo,name,type,desktop,0.14,3.77,703
yo,summary,type,desktop,0.14,3.77,703
yo,description,type,desktop,0,0.0,703
yo,package stats,type,desktop,0,0.0,703
zam,name,,,0,0.0,1107
zam,summary,,,0.09,3.0,1107
zam,description,,,0,0.0,1107
zam,package stats,,,0,0.0,1107
zam,name,type,desktop,0,0.0,703
zam,summary,type,desktop,0.14,3.77,703
zam,description,type,desktop,0,0.0,703
zam,package stats,type,desktop,0,0.0,703
zh,name,,,0.09,3.0,1107
zh,summary,,,0.09,3.0,1107
zh,description,,,0,0.0,1107
zh,package stats,,,0.09,3.0,1107
zh,name,type,desktop,0.14,3.77,703
zh,summary,type,desktop,0.14,3.77,703
zh,description,type,desktop,0,0.0,703
zh,package stats,type,desktop,0.14,3.77,703
zh_CN,name,,,14.54,35.25,1107
zh_CN,summary,,,26.47,44.12,1107
zh_CN,description,,,9.94,29.92,1107
zh_CN,package stats,,,5.51,22.82,1107
zh_CN,name,type,desktop,20.63,40.46,703
zh_CN,summary,type,desktop,40.11,49.01,703
zh_CN,description,type,desktop,15.65,36.33,703
zh_CN,package stats,type,desktop,6.97,25.46,703
zh_CN.GB2312,name,,,0.09,3.0,1107
zh_CN.GB2312,summary,,,0.18,4.25,1107
zh_CN.GB2312,description,,,0,0.0,1107
zh_CN.GB2312,package stats,,,0,0.0,1107
zh_CN.GB2312,name,type,desktop,0.14,3.77,703
zh_CN.GB2312,summary,type,desktop,0.28,5.33,703
zh_CN.GB2312,description,type,desktop,0,0.0,703
zh_CN.GB2312,package stats,type,desktop,0,0.0,703
zh_HK,name,,,7.68,26.62,1107
zh_HK,summary,,,11.38,31.76,1107
zh_HK,description,,,5.42,22.64,1107
zh_HK,package stats,,,0.72,8.47,1107
zh_HK,name,type,desktop,10.81,31.05,703
zh_HK,summary,type,desktop,16.64,37.25,703
zh_HK,description,type,desktop,8.25,27.51,703
zh_HK,package stats,type,desktop,0.85,9.2,703
zh_TW,name,,,15.0,35.7,1107
zh_TW,summary,,,25.11,43.37,1107
zh_TW,description,,,13.1,33.74,1107
zh_TW,package stats,,,6.96,25.44,1107
zh_TW,name,type,desktop,22.33,41.65,703
zh_TW,summary,type,desktop,37.84,48.5,703
zh_TW,description,type,desktop,20.34,40.25,703
zh_TW,package stats,type,desktop,9.39,29.17,703
zh_TW.Big5,name,,,0.09,3.0,1107
zh_TW.Big5,summary,,,0,0.0,1107
zh_TW.Big5,description,,,0,0.0,1107
zh_TW.Big5,package stats,,,0,0.0,1107
zh_TW.Big5,name,type,desktop,0.14,3.77,703
zh_TW.Big5,summary,type,desktop,0,0.0,703
zh_TW.Big5,description,type,desktop,0,0.0,703
zh_TW.Big5,package stats,type,desktop,0,0.0,703
zu,name,,,1.72,12.99,1107
zu,summary,,,1.26,11.17,1107
zu,description,,,0,0.0,1107
zu,package stats,,,0,0.0,1107
zu,name,type,desktop,1.99,13.97,703
zu,summary,type,desktop,1.99,13.97,703
zu,description,type,desktop,0,0.0,703
zu,package stats,type,desktop,0,0.0,703
