lang,field,filter,filter_value,mean,pstdev,number of packages
fr,summary,,,37.65,48.45,1668
fr,description,,,18.23,38.61,1668
fr,package stats,,,16.61,37.21,1668
fr,name,type,desktop,15.54,36.23,920
fr,summary,type,desktop,50.33,50.0,920
fr,description,type,desktop,32.39,46.8,920
fr,package stats,type,desktop,27.5,44.65,920
fr_CA,name,,,0.24,4.89,1668
fr_CA,summary,,,0.42,6.46,1668
fr_CA,description,,,0.18,4.24,1668
fr_CA,package stats,,,0.06,2.45,1668
fr_CA,name,type,desktop,0.43,6.58,920
fr_CA,summary,type,desktop,0.76,8.69,920
fr_CA,description,type,desktop,0.33,5.7,920
fr_CA,package stats,type,desktop,0.11,3.3,920
fr_FR,name,,,0.12,3.46,1668
fr_FR,summary,,,0.3,5.47,1668
fr_FR,description,,,0.06,2.45,1668
fr_FR,package stats,,,0.12,3.46,1668
fr_FR,name,type,desktop,0.22,4.66,920
fr_FR,summary,type,desktop,0.54,7.35,920
fr_FR,description,type,desktop,0.11,3.3,920
fr_FR,package stats,type,desktop,0.22,4.66,920
frp,name,,,0.06,2.45,1668
frp,summary,,,0.06,2.45,1668
frp,description,,,0,0.0,1668
frp,package stats,,,0,0.0,1668
frp,name,type,desktop,0.11,3.3,920
frp,summary,type,desktop,0.11,3.3,920
frp,description,type,desktop,0,0.0,920
frp,package stats,type,desktop,0,0.0,920
fur,name,,,5.1,21.99,1668
fur,summary,,,7.49,26.33,1668
fur,description,,,4.5,20.72,1668
fur,package stats,,,2.64,16.03,1668
fur,name,type,desktop,5.22,22.24,920
fur,summary,type,desktop,9.02,28.65,920
fur,description,type,desktop,8.15,27.36,920
fur,package stats,type,desktop,3.26,17.76,920
fy,name,,,1.2,10.88,1668
fy,summary,,,1.26,11.15,1668
fy,description,,,0,0.0,1668
fy,package stats,,,0,0.0,1668
fy,name,type,desktop,0.43,6.58,920
fy,summary,type,desktop,0.87,9.28,920
fy,description,type,desktop,0,0.0,920
fy,package stats,type,desktop,0,0.0,920
ga,name,,,6.53,24.71,1668
ga,summary,,,7.13,25.74,1668
ga,description,,,0.36,5.99,1668
ga,package stats,,,0.48,6.91,1668
ga,name,type,desktop,7.07,25.62,920
ga,summary,type,desktop,9.57,29.41,920
ga,description,type,desktop,0.65,8.05,920
ga,package stats,type,desktop,0.87,9.28,920
gd,name,,,2.76,16.38,1668
gd,summary,,,3.54,18.47,1668
gd,description,,,2.22,14.73,1668
gd,package stats,,,1.2,10.88,1668
gd,name,type,desktop,3.48,18.32,920
gd,summary,type,desktop,4.78,21.34,920
gd,description,type,desktop,4.02,19.65,920
gd,package stats,type,desktop,0.87,9.28,920
gl,name,,,14.75,35.46,1668
gl,summary,,,27.88,44.84,1668
gl,description,,,13.79,34.48,1668
gl,package stats,,,10.25,30.33,1668
gl,name,type,desktop,12.5,33.07,920
gl,summary,type,desktop,34.78,47.63,920
gl,description,type,desktop,24.78,43.18,920
gl,package stats,type,desktop,17.17,37.72,920
gl_ES,name,,,0.12,3.46,1668
gl_ES,summary,,,0.18,4.24,1668
gl_ES,description,,,0,0.0,1668
gl_ES,package stats,,,0,0.0,1668
gl_ES,name,type,desktop,0.22,4.66,920
gl_ES,summary,type,desktop,0.33,5.7,920
gl_ES,description,type,desktop,0,0.0,920
gl_ES,package stats,type,desktop,0,0.0,920
gu,name,,,7.43,26.23,1668
gu,summary,,,8.45,27.82,1668
gu,description,,,1.38,11.66,1668
gu,package stats,,,0.54,7.33,1668
gu,name,type,desktop,9.24,28.96,920
gu,summary,type,desktop,12.28,32.82,920
gu,description,type,desktop,2.5,15.61,920
gu,package stats,type,desktop,0.98,9.84,920
gv,name,,,0.06,2.45,1668
gv,summary,,,0.06,2.45,1668
gv,description,,,0,0.0,1668
gv,package stats,,,0,0.0,1668
gv,name,type,desktop,0.11,3.3,920
gv,summary,type,desktop,0.11,3.3,920
gv,description,type,desktop,0,0.0,920
gv,package stats,type,desktop,0,0.0,920
he,name,,,14.57,35.28,1668
he,summary,,,18.53,38.85,1668
he,description,,,5.52,22.83,1668
he,package stats,,,2.64,16.03,1668
he,name,type,desktop,14.78,35.49,920
he,summary,type,desktop,23.26,42.25,920
he,description,type,desktop,10.0,30.0,920
he,package stats,type,desktop,3.48,18.32,920
hi,name,,,9.77,29.69,1668
hi,summary,,,8.75,28.26,1668
hi,description,,,1.86,13.51,1668
hi,package stats,,,0.6,7.72,1668
hi,name,type,desktop,14.46,35.17,920
hi,summary,type,desktop,13.15,33.8,920
hi,description,type,desktop,3.26,17.76,920
hi,package stats,type,desktop,1.09,10.37,920
hi_IN,name,,,0.06,2.45,1668
hi_IN,summary,,,0.12,3.46,1668
hi_IN,description,,,0,0.0,1668
hi_IN,package stats,,,0.12,3.46,1668
hi_IN,name,type,desktop,0.11,3.3,920
hi_IN,summary,type,desktop,0.22,4.66,920
hi_IN,description,type,desktop,0,0.0,920
hi_IN,package stats,type,desktop,0.22,4.66,920
hne,name,,,4.92,21.62,1668
hne,summary,,,2.04,14.13,1668
hne,description,,,0,0.0,1668
hne,package stats,,,0,0.0,1668
hne,name,type,desktop,6.96,25.44,920
hne,summary,type,desktop,2.61,15.94,920
hne,description,type,desktop,0,0.0,920
hne,package stats,type,desktop,0,0.0,920
hr,name,,,11.15,31.48,1668
hr,summary,,,14.63,35.34,1668
hr,description,,,4.56,20.85,1668
hr,package stats,,,3.66,18.77,1668
hr,name,type,desktop,10.98,31.26,920
hr,summary,type,desktop,17.28,37.81,920
hr,description,type,desktop,8.26,27.53,920
hr,package stats,type,desktop,4.89,21.57,920
hr_HR,name,,,0,0.0,1668
hr_HR,summary,,,0.06,2.45,1668
hr_HR,description,,,0,0.0,1668
hr_HR,package stats,,,0,0.0,1668
hr_HR,name,type,desktop,0,0.0,920
hr_HR,summary,type,desktop,0.11,3.3,920
hr_HR,description,type,desktop,0,0.0,920
hr_HR,package stats,type,desktop,0,0.0,920
hsb,name,,,0.9,9.44,1668
hsb,summary,,,0.54,7.33,1668
hsb,description,,,0,0.0,1668
hsb,package stats,,,0.06,2.45,1668
hsb,name,type,desktop,0.22,4.66,920
hsb,summary,type,desktop,0.11,3.3,920
hsb,description,type,desktop,0,0.0,920
hsb,package stats,type,desktop,0.11,3.3,920
hu,name,,,16.79,37.37,1668
hu,summary,,,27.16,44.48,1668
hu,description,,,10.61,30.8,1668
hu,package stats,,,8.45,27.82,1668
hu,name,type,desktop,15.65,36.33,920
hu,summary,type,desktop,33.37,47.15,920
hu,description,type,desktop,19.13,39.33,920
hu,package stats,type,desktop,13.26,33.92,920
hu_HU,name,,,0.12,3.46,1668
hu_HU,summary,,,0.18,4.24,1668
hu_HU,description,,,0,0.0,1668
hu_HU,package stats,,,0,0.0,1668
hu_HU,name,type,desktop,0.22,4.66,920
hu_HU,summary,type,desktop,0.33,5.7,920
hu_HU,description,type,desktop,0,0.0,920
hu_HU,package stats,type,desktop,0,0.0,920
hy,name,,,1.26,11.15,1668
hy,summary,,,1.68,12.85,1668
hy,description,,,0.66,8.09,1668
hy,package stats,,,0.24,4.89,1668
hy,name,type,desktop,2.28,14.93,920
hy,summary,type,desktop,3.04,17.18,920
hy,description,type,desktop,1.2,10.87,920
hy,package stats,type,desktop,0.43,6.58,920
ia,name,,,3.9,19.35,1668
ia,summary,,,5.58,22.94,1668
ia,description,,,1.92,13.72,1668
ia,package stats,,,0.78,8.79,1668
ia,name,type,desktop,1.52,12.24,920
ia,summary,type,desktop,4.89,21.57,920
ia,description,type,desktop,3.48,18.32,920
ia,package stats,type,desktop,1.41,11.8,920
id,name,,,11.21,31.55,1668
id,summary,,,20.8,40.59,1668
id,description,,,9.41,29.2,1668
id,package stats,,,5.94,23.63,1668
id,name,type,desktop,9.67,29.56,920
id,summary,type,desktop,22.28,41.61,920
id,description,type,desktop,17.07,37.62,920
id,package stats,type,desktop,9.13,28.8,920
id_ID,name,,,0,0.0,1668
id_ID,summary,,,0.12,3.46,1668
id_ID,description,,,0,0.0,1668
id_ID,package stats,,,0,0.0,1668
id_ID,name,type,desktop,0,0.0,920
id_ID,summary,type,desktop,0.22,4.66,920
id_ID,description,type,desktop,0,0.0,920
id_ID,package stats,type,desktop,0,0.0,920
ie,name,,,0,0.0,1668
ie,summary,,,0.06,2.45,1668
ie,description,,,0.06,2.45,1668
ie,package stats,,,0,0.0,1668
ie,name,type,desktop,0,0.0,920
ie,summary,type,desktop,0.11,3.3,920
ie,description,type,desktop,0.11,3.3,920
ie,package stats,type,desktop,0,0.0,920
ig,name,,,0,0.0,1668
ig,summary,,,0.06,2.45,1668
ig,description,,,0,0.0,1668
ig,package stats,,,0,0.0,1668
ig,name,type,desktop,0,0.0,920
ig,summary,type,desktop,0.11,3.3,920
ig,description,type,desktop,0,0.0,920
ig,package stats,type,desktop,0,0.0,920
io,name,,,0.18,4.24,1668
io,summary,,,0.06,2.45,1668
io,description,,,0,0.0,1668
io,package stats,,,0,0.0,1668
io,name,type,desktop,0.33,5.7,920
io,summary,type,desktop,0.11,3.3,920
io,description,type,desktop,0,0.0,920
io,package stats,type,desktop,0,0.0,920
is,name,,,8.27,27.55,1668
is,summary,,,9.83,29.77,1668
is,description,,,3.0,17.05,1668
is,package stats,,,1.92,13.72,1668
is,name,type,desktop,8.91,28.49,920
is,summary,type,desktop,12.61,33.19,920
is,description,type,desktop,5.43,22.67,920
is,package stats,type,desktop,2.17,14.58,920
it,name,,,15.65,36.33,1668
it,summary,,,34.05,47.39,1668
it,description,,,16.19,36.83,1668
it,package stats,,,13.43,34.1,1668
it,name,type,desktop,13.04,33.68,920
it,summary,type,desktop,43.7,49.6,920
it,description,type,desktop,29.13,45.44,920
it,package stats,type,desktop,22.28,41.61,920
it-IT,name,,,0,0.0,1668
it-IT,summary,,,0.06,2.45,1668
it-IT,description,,,0,0.0,1668
it-IT,package stats,,,0,0.0,1668
it-IT,name,type,desktop,0,0.0,920
it-IT,summary,type,desktop,0,0.0,920
it-IT,description,type,desktop,0,0.0,920
it-IT,package stats,type,desktop,0,0.0,920
it_IT,name,,,0.3,5.47,1668
it_IT,summary,,,0.36,5.99,1668
it_IT,description,,,0.18,4.24,1668
it_IT,package stats,,,0.12,3.46,1668
it_IT,name,type,desktop,0.54,7.35,920
it_IT,summary,type,desktop,0.65,8.05,920
it_IT,description,type,desktop,0.33,5.7,920
it_IT,package stats,type,desktop,0.22,4.66,920
iu,name,,,0,0.0,1668
iu,summary,,,0.06,2.45,1668
iu,description,,,0,0.0,1668
iu,package stats,,,0,0.0,1668
iu,name,type,desktop,0,0.0,920
iu,summary,type,desktop,0.11,3.3,920
iu,description,type,desktop,0,0.0,920
iu,package stats,type,desktop,0,0.0,920
ja,name,,,11.75,32.2,1668
ja,summary,,,17.99,38.41,1668
ja,description,,,6.0,23.74,1668
ja,package stats,,,3.6,18.62,1668
ja,name,type,desktop,13.04,33.68,920
ja,summary,type,desktop,26.09,43.91,920
ja,description,type,desktop,10.65,30.85,920
ja,package stats,type,desktop,5.54,22.88,920
ja_JP,name,,,0.24,4.89,1668
ja_JP,summary,,,0.42,6.46,1668
ja_JP,description,,,0.12,3.46,1668
ja_JP,package stats,,,0,0.0,1668
ja_JP,name,type,desktop,0.43,6.58,920
ja_JP,summary,type,desktop,0.76,8.69,920
ja_JP,description,type,desktop,0.22,4.66,920
ja_JP,package stats,type,desktop,0,0.0,920
jv,name,,,0.12,3.46,1668
jv,summary,,,0.18,4.24,1668
jv,description,,,0.06,2.45,1668
jv,package stats,,,0,0.0,1668
jv,name,type,desktop,0.22,4.66,920
jv,summary,type,desktop,0.33,5.7,920
jv,description,type,desktop,0.11,3.3,920
jv,package stats,type,desktop,0,0.0,920
ka,name,,,2.52,15.67,1668
ka,summary,,,2.1,14.33,1668
ka,description,,,0.06,2.45,1668
ka,package stats,,,0.24,4.89,1668
ka,name,type,desktop,3.59,18.6,920
ka,summary,type,desktop,3.59,18.6,920
ka,description,type,desktop,0.11,3.3,920
ka,package stats,type,desktop,0.43,6.58,920
kab,name,,,0.24,4.89,1668
kab,summary,,,0.24,4.89,1668
kab,description,,,0.12,3.46,1668
kab,package stats,,,0.18,4.24,1668
kab,name,type,desktop,0.43,6.58,920
kab,summary,type,desktop,0.43,6.58,920
kab,description,type,desktop,0.22,4.66,920
kab,package stats,type,desktop,0.33,5.7,920
kk,name,,,8.33,27.64,1668
kk,summary,,,10.55,30.72,1668
kk,description,,,2.76,16.38,1668
kk,package stats,,,2.64,16.03,1668
kk,name,type,desktop,8.26,27.53,920
kk,summary,type,desktop,13.26,33.92,920
kk,description,type,desktop,5.0,21.79,920
kk,package stats,type,desktop,3.48,18.32,920
km,name,,,5.64,23.06,1668
km,summary,,,7.19,25.84,1668
km,description,,,0.48,6.91,1668
km,package stats,,,0.72,8.45,1668
km,name,type,desktop,5.76,23.3,920
km,summary,type,desktop,9.13,28.8,920
km,description,type,desktop,0.87,9.28,920
km,package stats,type,desktop,1.3,11.35,920
kn,name,,,7.31,26.04,1668
kn,summary,,,7.37,26.13,1668
kn,description,,,1.68,12.85,1668
kn,package stats,,,0.18,4.24,1668
kn,name,type,desktop,8.7,28.18,920
kn,summary,type,desktop,10.0,30.0,920
kn,description,type,desktop,2.93,16.88,920
kn,package stats,type,desktop,0.33,5.7,920
ko,name,,,19.42,39.56,1668
ko,summary,,,26.08,43.91,1668
ko,description,,,10.79,31.03,1668
ko,package stats,,,7.43,26.23,1668
ko,name,type,desktop,19.02,39.25,920
ko,summary,type,desktop,29.67,45.68,920
ko,description,type,desktop,19.46,39.59,920
ko,package stats,type,desktop,12.07,32.57,920
ko_KR,name,,,0.12,3.46,1668
ko_KR,summary,,,0.18,4.24,1668
ko_KR,description,,,0,0.0,1668
ko_KR,package stats,,,0,0.0,1668
ko_KR,name,type,desktop,0.22,4.66,920
ko_KR,summary,type,desktop,0.33,5.7,920
ko_KR,description,type,desktop,0,0.0,920
ko_KR,package stats,type,desktop,0,0.0,920
kok,name,,,0.12,3.46,1668
kok,summary,,,0.18,4.24,1668
kok,description,,,0.06,2.45,1668
kok,package stats,,,0,0.0,1668
kok,name,type,desktop,0.22,4.66,920
kok,summary,type,desktop,0.22,4.66,920
kok,description,type,desktop,0,0.0,920
kok,package stats,type,desktop,0,0.0,920
kok@latin,name,,,0,0.0,1668
kok@latin,summary,,,0.12,3.46,1668
kok@latin,description,,,0.06,2.45,1668
kok@latin,package stats,,,0,0.0,1668
kok@latin,name,type,desktop,0,0.0,920
kok@latin,summary,type,desktop,0.11,3.3,920
kok@latin,description,type,desktop,0,0.0,920
kok@latin,package stats,type,desktop,0,0.0,920
kok@roman,name,,,0.06,2.45,1668
kok@roman,summary,,,0.06,2.45,1668
kok@roman,description,,,0,0.0,1668
kok@roman,package stats,,,0,0.0,1668
kok@roman,name,type,desktop,0.11,3.3,920
kok@roman,summary,type,desktop,0.11,3.3,920
kok@roman,description,type,desktop,0,0.0,920
kok@roman,package stats,type,desktop,0,0.0,920
ks,name,,,0.6,7.72,1668
ks,summary,,,0.3,5.47,1668
ks,description,,,0.06,2.45,1668
ks,package stats,,,0,0.0,1668
ks,name,type,desktop,0.65,8.05,920
ks,summary,type,desktop,0.43,6.58,920
ks,description,type,desktop,0,0.0,920
ks,package stats,type,desktop,0,0.0,920
ks@aran,name,,,0.06,2.45,1668
ks@aran,summary,,,0.06,2.45,1668
ks@aran,description,,,0,0.0,1668
ks@aran,package stats,,,0,0.0,1668
ks@aran,name,type,desktop,0.11,3.3,920
ks@aran,summary,type,desktop,0.11,3.3,920
ks@aran,description,type,desktop,0,0.0,920
ks@aran,package stats,type,desktop,0,0.0,920
ks@deva,name,,,0.06,2.45,1668
ks@deva,summary,,,0.06,2.45,1668
ks@deva,description,,,0,0.0,1668
ks@deva,package stats,,,0,0.0,1668
ks@deva,name,type,desktop,0.11,3.3,920
ks@deva,summary,type,desktop,0.11,3.3,920
ks@deva,description,type,desktop,0,0.0,920
ks@deva,package stats,type,desktop,0,0.0,920
ks@devanagari,name,,,0.06,2.45,1668
ks@devanagari,summary,,,0.06,2.45,1668
ks@devanagari,description,,,0,0.0,1668
ks@devanagari,package stats,,,0,0.0,1668
ks@devanagari,name,type,desktop,0.11,3.3,920
ks@devanagari,summary,type,desktop,0.11,3.3,920
ks@devanagari,description,type,desktop,0,0.0,920
ks@devanagari,package stats,type,desktop,0,0.0,920
ku,name,,,3.54,18.47,1668
ku,summary,,,2.82,16.55,1668
ku,description,,,0.18,4.24,1668
ku,package stats,,,0,0.0,1668
ku,name,type,desktop,3.26,17.76,920
ku,summary,type,desktop,3.59,18.6,920
ku,description,type,desktop,0.33,5.7,920
ku,package stats,type,desktop,0,0.0,920
ku_IQ,name,,,0.3,5.47,1668
ku_IQ,summary,,,0.06,2.45,1668
ku_IQ,description,,,0,0.0,1668
ku_IQ,package stats,,,0,0.0,1668
ku_IQ,name,type,desktop,0.54,7.35,920
ku_IQ,summary,type,desktop,0.11,3.3,920
ku_IQ,description,type,desktop,0,0.0,920
ku_IQ,package stats,type,desktop,0,0.0,920
ky,name,,,0.66,8.09,1668
ky,summary,,,1.38,11.66,1668
ky,description,,,0,0.0,1668
ky,package stats,,,0.12,3.46,1668
ky,name,type,desktop,1.2,10.87,920
ky,summary,type,desktop,2.5,15.61,920
ky,description,type,desktop,0,0.0,920
ky,package stats,type,desktop,0.22,4.66,920
la,name,,,0.3,5.47,1668
la,summary,,,0.12,3.46,1668
la,description,,,0.12,3.46,1668
la,package stats,,,0,0.0,1668
la,name,type,desktop,0.43,6.58,920
la,summary,type,desktop,0.22,4.66,920
la,description,type,desktop,0.22,4.66,920
la,package stats,type,desktop,0,0.0,920
lb,name,,,0.18,4.24,1668
lb,summary,,,0.42,6.46,1668
lb,description,,,0.06,2.45,1668
lb,package stats,,,0.06,2.45,1668
lb,name,type,desktop,0.33,5.7,920
lb,summary,type,desktop,0.76,8.69,920
lb,description,type,desktop,0.11,3.3,920
lb,package stats,type,desktop,0.11,3.3,920
lg,name,,,0,0.0,1668
lg,summary,,,0.12,3.46,1668
lg,description,,,0,0.0,1668
lg,package stats,,,0.06,2.45,1668
lg,name,type,desktop,0,0.0,920
lg,summary,type,desktop,0.22,4.66,920
lg,description,type,desktop,0,0.0,920
lg,package stats,type,desktop,0.11,3.3,920
li,name,,,0.12,3.46,1668
li,summary,,,0.3,5.47,1668
li,description,,,0,0.0,1668
li,package stats,,,0,0.0,1668
li,name,type,desktop,0.22,4.66,920
li,summary,type,desktop,0.54,7.35,920
li,description,type,desktop,0,0.0,920
li,package stats,type,desktop,0,0.0,920
ln,name,,,0.24,4.89,1668
ln,summary,,,0.3,5.47,1668
ln,description,,,0.3,5.47,1668
ln,package stats,,,0,0.0,1668
ln,name,type,desktop,0.43,6.58,920
ln,summary,type,desktop,0.54,7.35,920
ln,description,type,desktop,0.54,7.35,920
ln,package stats,type,desktop,0,0.0,920
lo,name,,,0,0.0,1668
lo,summary,,,0.12,3.46,1668
lo,description,,,0.06,2.45,1668
lo,package stats,,,0,0.0,1668
lo,name,type,desktop,0,0.0,920
lo,summary,type,desktop,0.22,4.66,920
lo,description,type,desktop,0.11,3.3,920
lo,package stats,type,desktop,0,0.0,920
lt,name,,,14.63,35.34,1668
lt,summary,,,22.24,41.59,1668
lt,description,,,9.29,29.03,1668
lt,package stats,,,6.65,24.92,1668
lt,name,type,desktop,13.26,33.92,920
lt,summary,type,desktop,27.39,44.6,920
lt,description,type,desktop,16.85,37.43,920
lt,package stats,type,desktop,10.65,30.85,920
lt_LT,name,,,0.12,3.46,1668
lt_LT,summary,,,0.12,3.46,1668
lt_LT,description,,,0,0.0,1668
lt_LT,package stats,,,0,0.0,1668
lt_LT,name,type,desktop,0.22,4.66,920
lt_LT,summary,type,desktop,0.22,4.66,920
lt_LT,description,type,desktop,0,0.0,920
lt_LT,package stats,type,desktop,0,0.0,920
lv,name,,,11.21,31.55,1668
lv,summary,,,16.55,37.16,1668
lv,description,,,5.34,22.47,1668
lv,package stats,,,3.66,18.77,1668
lv,name,type,desktop,11.09,31.4,920
lv,summary,type,desktop,20.33,40.24,920
lv,description,type,desktop,9.57,29.41,920
lv,package stats,type,desktop,5.22,22.24,920
lv_LV,name,,,0,0.0,1668
lv_LV,summary,,,0.06,2.45,1668
lv_LV,description,,,0,0.0,1668
lv_LV,package stats,,,0,0.0,1668
lv_LV,name,type,desktop,0,0.0,920
lv_LV,summary,type,desktop,0.11,3.3,920
lv_LV,description,type,desktop,0,0.0,920
lv_LV,package stats,type,desktop,0,0.0,920
mai,name,,,3.66,18.77,1668
mai,summary,,,2.7,16.2,1668
mai,description,,,0.06,2.45,1668
mai,package stats,,,0.06,2.45,1668
mai,name,type,desktop,4.67,21.11,920
mai,summary,type,desktop,4.57,20.87,920
mai,description,type,desktop,0,0.0,920
mai,package stats,type,desktop,0.11,3.3,920
mg,name,,,1.08,10.33,1668
mg,summary,,,0.72,8.45,1668
mg,description,,,0,0.0,1668
mg,package stats,,,0,0.0,1668
mg,name,type,desktop,1.52,12.24,920
mg,summary,type,desktop,1.3,11.35,920
mg,description,type,desktop,0,0.0,920
mg,package stats,type,desktop,0,0.0,920
mhr,name,,,0.06,2.45,1668
mhr,summary,,,0,0.0,1668
mhr,description,,,0,0.0,1668
mhr,package stats,,,0,0.0,1668
mhr,name,type,desktop,0.11,3.3,920
mhr,summary,type,desktop,0,0.0,920
mhr,description,type,desktop,0,0.0,920
mhr,package stats,type,desktop,0,0.0,920
mi,name,,,0.12,3.46,1668
mi,summary,,,0,0.0,1668
mi,description,,,0,0.0,1668
mi,package stats,,,0,0.0,1668
mi,name,type,desktop,0.22,4.66,920
mi,summary,type,desktop,0,0.0,920
mi,description,type,desktop,0,0.0,920
mi,package stats,type,desktop,0,0.0,920
mk,name,,,4.92,21.62,1668
mk,summary,,,5.88,23.52,1668
mk,description,,,0,0.0,1668
mk,package stats,,,0.24,4.89,1668
mk,name,type,desktop,6.41,24.5,920
mk,summary,type,desktop,9.24,28.96,920
mk,description,type,desktop,0,0.0,920
mk,package stats,type,desktop,0.43,6.58,920
ml,name,,,9.77,29.69,1668
ml,summary,,,8.63,28.09,1668
ml,description,,,1.44,11.91,1668
ml,package stats,,,1.26,11.15,1668
ml,name,type,desktop,13.59,34.27,920
ml,summary,type,desktop,13.48,34.15,920
ml,description,type,desktop,2.61,15.94,920
ml,package stats,type,desktop,0.98,9.84,920
ml_IN,name,,,0,0.0,1668
ml_IN,summary,,,0.06,2.45,1668
ml_IN,description,,,0,0.0,1668
ml_IN,package stats,,,0,0.0,1668
ml_IN,name,type,desktop,0,0.0,920
ml_IN,summary,type,desktop,0.11,3.3,920
ml_IN,description,type,desktop,0,0.0,920
ml_IN,package stats,type,desktop,0,0.0,920
mn,name,,,2.28,14.92,1668
mn,summary,,,1.2,10.88,1668
mn,description,,,0,0.0,1668
mn,package stats,,,0.06,2.45,1668
mn,name,type,desktop,3.59,18.6,920
mn,summary,type,desktop,2.17,14.58,920
mn,description,type,desktop,0,0.0,920
mn,package stats,type,desktop,0.11,3.3,920
mn_MN,name,,,0,0.0,1668
mn_MN,summary,,,0.06,2.45,1668
mn_MN,description,,,0,0.0,1668
mn_MN,package stats,,,0,0.0,1668
mn_MN,name,type,desktop,0,0.0,920
mn_MN,summary,type,desktop,0.11,3.3,920
mn_MN,description,type,desktop,0,0.0,920
mn_MN,package stats,type,desktop,0,0.0,920
mni,name,,,0.18,4.24,1668
mni,summary,,,0.24,4.89,1668
mni,description,,,0.06,2.45,1668
mni,package stats,,,0,0.0,1668
mni,name,type,desktop,0.33,5.7,920
mni,summary,type,desktop,0.33,5.7,920
mni,description,type,desktop,0,0.0,920
mni,package stats,type,desktop,0,0.0,920
mni@beng,name,,,0.06,2.45,1668
mni@beng,summary,,,0.06,2.45,1668
mni@beng,description,,,0,0.0,1668
mni@beng,package stats,,,0,0.0,1668
mni@beng,name,type,desktop,0.11,3.3,920
mni@beng,summary,type,desktop,0.11,3.3,920
mni@beng,description,type,desktop,0,0.0,920
mni@beng,package stats,type,desktop,0,0.0,920
mni@bengali,name,,,0,0.0,1668
mni@bengali,summary,,,0.06,2.45,1668
mni@bengali,description,,,0.06,2.45,1668
mni@bengali,package stats,,,0,0.0,1668
mni@bengali,name,type,desktop,0,0.0,920
mni@bengali,summary,type,desktop,0,0.0,920
mni@bengali,description,type,desktop,0,0.0,920
mni@bengali,package stats,type,desktop,0,0.0,920
mni@meiteimayek,name,,,0.06,2.45,1668
mni@meiteimayek,summary,,,0.06,2.45,1668
mni@meiteimayek,description,,,0,0.0,1668
mni@meiteimayek,package stats,,,0,0.0,1668
mni@meiteimayek,name,type,desktop,0.11,3.3,920
mni@meiteimayek,summary,type,desktop,0.11,3.3,920
mni@meiteimayek,description,type,desktop,0,0.0,920
mni@meiteimayek,package stats,type,desktop,0,0.0,920
mnk,name,,,0.06,2.45,1668
mnk,summary,,,0,0.0,1668
mnk,description,,,0,0.0,1668
mnk,package stats,,,0,0.0,1668
mnk,name,type,desktop,0.11,3.3,920
mnk,summary,type,desktop,0,0.0,920
mnk,description,type,desktop,0,0.0,920
mnk,package stats,type,desktop,0,0.0,920
mo,name,,,0.12,3.46,1668
mo,summary,,,0.12,3.46,1668
mo,description,,,0.12,3.46,1668
mo,package stats,,,0.06,2.45,1668
mo,name,type,desktop,0.22,4.66,920
mo,summary,type,desktop,0.22,4.66,920
mo,description,type,desktop,0.22,4.66,920
mo,package stats,type,desktop,0.11,3.3,920
mr,name,,,15.23,35.93,1668
mr,summary,,,11.33,31.7,1668
mr,description,,,1.98,13.93,1668
mr,package stats,,,0.78,8.79,1668
mr,name,type,desktop,20.98,40.72,920
mr,summary,type,desktop,14.89,35.6,920
mr,description,type,desktop,3.48,18.32,920
mr,package stats,type,desktop,1.41,11.8,920
ms,name,,,4.26,20.19,1668
ms,summary,,,4.86,21.49,1668
ms,description,,,1.62,12.62,1668
ms,package stats,,,1.92,13.72,1668
ms,name,type,desktop,6.41,24.5,920
ms,summary,type,desktop,8.8,28.34,920
ms,description,type,desktop,2.93,16.88,920
ms,package stats,type,desktop,3.48,18.32,920
ms_MY,name,,,0.06,2.45,1668
ms_MY,summary,,,0.18,4.24,1668
ms_MY,description,,,0,0.0,1668
ms_MY,package stats,,,0.06,2.45,1668
ms_MY,name,type,desktop,0.11,3.3,920
ms_MY,summary,type,desktop,0.33,5.7,920
ms_MY,description,type,desktop,0,0.0,920
ms_MY,package stats,type,desktop,0.11,3.3,920
my,name,,,1.08,10.33,1668
my,summary,,,0.6,7.72,1668
my,description,,,0.06,2.45,1668
my,package stats,,,0.12,3.46,1668
my,name,type,desktop,1.52,12.24,920
my,summary,type,desktop,1.09,10.37,920
my,description,type,desktop,0.11,3.3,920
my,package stats,type,desktop,0.22,4.66,920
my_MM,name,,,0.06,2.45,1668
my_MM,summary,,,0,0.0,1668
my_MM,description,,,0,0.0,1668
my_MM,package stats,,,0,0.0,1668
my_MM,name,type,desktop,0.11,3.3,920
my_MM,summary,type,desktop,0,0.0,920
my_MM,description,type,desktop,0,0.0,920
my_MM,package stats,type,desktop,0,0.0,920
nah,name,,,0,0.0,1668
nah,summary,,,0.06,2.45,1668
nah,description,,,0,0.0,1668
nah,package stats,,,0,0.0,1668
nah,name,type,desktop,0,0.0,920
nah,summary,type,desktop,0.11,3.3,920
nah,description,type,desktop,0,0.0,920
nah,package stats,type,desktop,0,0.0,920
nap,name,,,0,0.0,1668
nap,summary,,,0.06,2.45,1668
nap,description,,,0,0.0,1668
nap,package stats,,,0,0.0,1668
nap,name,type,desktop,0,0.0,920
nap,summary,type,desktop,0.11,3.3,920
nap,description,type,desktop,0,0.0,920
nap,package stats,type,desktop,0,0.0,920
nb,name,,,12.11,32.62,1668
nb,summary,,,19.6,39.7,1668
